site_id,cosine_similarity,months_used,n_observations,rmse_no_tl,rmse_always_tl,rmse_casl,delta_fixed,partial_rescue_magnitude,full_rescue_margin,rel_improvement_vs_always_tl,partial_rescued,full_rescued
12270,0.16534093,117,34,0.9940809607505798,1.0267161130905151,0.9944427609443665,0.0326351523399353,0.03227335214614868,-0.0003618001937866211,0.03143356935248903,True,False
25186,0.5180552,132,34,0.7197012901306152,0.7693638205528259,0.7372861504554749,0.04966253042221069,0.032077670097351074,-0.01758486032485962,0.041693759493787584,True,False
31380,0.35048798,126,17,0.8138959407806396,0.8620490431785583,0.8300945162773132,0.0481531023979187,0.03195452690124512,-0.016198575496673584,0.037068107846187005,True,False
34557,0.55708283,44,36,1.4839483499526978,1.5189858675003052,1.4870344400405884,0.03503751754760742,0.0319514274597168,-0.003086090087890625,0.021034710159810212,True,False
66222,0.46093792,134,37,0.7638069987297058,0.7815291285514832,0.7495942711830139,0.017722129821777344,0.03193485736846924,0.014212727546691895,0.04086201806407211,True,True
34549,0.29102513,75,36,1.553383708000183,1.6224970817565918,1.5906137228012085,0.06911337375640869,0.0318833589553833,-0.03723001480102539,0.019650795871302817,True,False
33074,0.2567974,99,33,0.8499808311462402,0.9211037158966064,0.8892853260040283,0.07112288475036621,0.031818389892578125,-0.039304494857788086,0.03454376455490244,True,False
43795,0.18890962,102,37,1.2242107391357422,1.2414520978927612,1.2097036838531494,0.017241358757019043,0.031748414039611816,0.014507055282592773,0.025573611815954495,True,True
9966,0.2610928,134,36,0.7027971744537354,0.7129393815994263,0.6812298893928528,0.010142207145690918,0.031709492206573486,0.02156728506088257,0.044477122494531875,True,True
31981,0.3236907,126,16,2.631169557571411,2.6843972206115723,2.652895927429199,0.05322766304016113,0.03150129318237305,-0.021726369857788086,0.011734959692439359,True,False
37962,0.15746368,141,34,1.2268842458724976,1.2277047634124756,1.196296453475952,0.0008205175399780273,0.03140830993652366,0.030587792396545632,0.02558295029272548,True,True
10527,0.4054522,138,37,0.6390495896339417,0.6524873971939087,0.6211769580841064,0.013437807559967041,0.031310439109802246,0.017872631549835205,0.047986274132582656,True,True
16348,0.5452037,73,37,1.26829993724823,1.3390648365020752,1.3078689575195312,0.07076489925384521,0.031195878982543945,-0.03956902027130127,0.02329676512455833,True,False
25168,0.42968825,135,31,0.8111043572425842,0.8195220232009888,0.7885431051254272,0.008417665958404541,0.030978918075561523,0.022561252117156982,0.03780120265049168,True,True
30597,0.2607707,129,18,2.5485641956329346,2.602428913116455,2.571521043777466,0.05386471748352051,0.030907869338989258,-0.02295684814453125,0.011876547014679656,True,False
37827,0.18417262,141,34,0.9873433113098145,1.0150089263916016,0.98421311378479,0.02766561508178711,0.030795812606811523,0.003130197525024414,0.03034043524749275,True,True
34563,0.22595946,75,36,1.5356333255767822,1.60711932182312,1.5763509273529053,0.07148599624633767,0.03076839447021462,-0.04071760177612305,0.019145059145521868,True,False
12398,0.23258896,123,34,0.7386658787727356,0.7563425898551941,0.7259203791618347,0.017676711082458496,0.030422210693359375,0.012745499610900879,0.040222792027596745,True,True
12294,0.27465668,139,30,0.8995178937911987,0.9139823317527772,0.8838648200035095,0.01446443796157848,0.03011751174926769,0.01565307378768921,0.03295196274911599,True,True
66611,0.3368892,88,37,1.0337703227996826,1.0647406578063965,1.0348538160324097,0.030970335006713867,0.029886841773986816,-0.0010834932327270508,0.02806959756337321,True,False
25196,0.4020084,138,32,0.7279375195503235,0.7487020492553711,0.7189344763755798,0.020764529705047607,0.02976757287979126,0.009003043174743652,0.039758903971742685,True,True
31048,0.45556372,126,14,0.792168915271759,0.8329001665115356,0.803211510181427,0.04073125123977661,0.029688656330108643,-0.011042594909667969,0.03564491583001437,True,False
12192,0.3437561,84,30,0.7834404706954956,0.8374789357185364,0.8078055381774902,0.05403846502304077,0.029673397541046143,-0.02436506748199463,0.03543181359610806,True,False
32669,0.23899998,141,37,1.0032166242599487,1.007949709892273,0.978435218334198,0.004733085632324219,0.02951449155807495,0.024781405925750732,0.02928171045480968,True,True
25219,0.47235486,136,37,0.5789176821708679,0.6171354651451111,0.587680459022522,0.038217782974243164,0.02945500612258911,-0.008762776851654053,0.04772859086240193,True,False
43668,0.21166012,139,37,1.4466136693954468,1.497859001159668,1.4685158729553225,0.05124533176422119,0.02934312820434548,-0.02190220355987571,0.01959004698147658,True,False
32809,0.20314455,138,33,1.379693627357483,1.4206464290618896,1.391384482383728,0.04095280170440674,0.02926194667816162,-0.011690855026245117,0.020597628009021547,True,False
32510,0.26026607,141,28,1.1007025241851809,1.1367865800857544,1.1075303554534912,0.03608405590057351,0.029256224632263184,-0.006827831268310325,0.025735899019898895,True,False
16337,0.31147236,126,37,1.1612704992294312,1.197174072265625,1.1681267023086548,0.03590357303619385,0.029047369956970215,-0.006856203079223633,0.024263280194498967,True,False
34556,0.3293091,73,36,1.3024731874465942,1.370083212852478,1.341162085533142,0.06761002540588379,0.028921127319335938,-0.03868889808654785,0.02110902976405564,True,False
