site_id,n_observations,share_obs_helped_by_always_tl,share_obs_harmed_by_always_tl,mean_delta_abs_error_always_tl_vs_no_tl,mean_delta_abs_error_selective_vs_no_tl,mean_delta_abs_error_selective_vs_always_tl,selective_partial_rescue_rate,selective_full_rescue_rate,cosine_similarity,months_used,Deep Context LSTM (No TL),Deep Context LSTM (Always TL),Context-Aware Selective Learning,delta_rmse_always_tl_vs_no_tl,delta_rmse_selective_vs_no_tl,delta_rmse_selective_vs_always_tl,always_tl_site_regime,selective_partial_rescue_site,selective_full_rescue_site
43987,28,0.42857142857142855,0.5714285714285714,0.020158619,0.0063090986,-0.013849519,0.5714285714285714,0.07142857142857142,0.25407326,127,1.2798603773117065,1.2858779430389404,1.265599250793457,0.006017565727233887,-0.014261126518249512,-0.0202786922454834,harmed,True,True
44011,37,0.5135135135135135,0.4864864864864865,0.000984121,-0.005518335,-0.006502455,0.4864864864864865,0.0,0.216124,125,1.1063950061798096,1.1354113817214966,1.0975629091262817,0.02901637554168701,-0.008832097053527832,-0.037848472595214844,harmed,True,True
44018,37,0.3783783783783784,0.6216216216216216,0.12541799,0.1008837,-0.024534296,0.5945945945945946,0.0,0.29694957,135,1.5778477191925049,1.658376932144165,1.6390641927719116,0.08052921295166016,0.06121647357940674,-0.019312739372253418,harmed,True,False
44032,37,0.5945945945945946,0.40540540540540543,-0.02718553,-0.043393392,-0.016207863,0.40540540540540543,0.0,0.22532931,138,1.1267592906951904,1.14048433303833,1.1216427087783813,0.013725042343139648,-0.005116581916809082,-0.01884162425994873,harmed,True,True
44060,37,0.5675675675675675,0.43243243243243246,-0.009252735,-0.011380118,-0.0021273864,0.43243243243243246,0.02702702702702703,0.28450057,134,1.0952187776565552,1.148698091506958,1.1335524320602417,0.05347931385040283,0.03833365440368652,-0.015145659446716309,harmed,True,False
44072,37,0.3783783783783784,0.6216216216216216,0.10683236,0.045825936,-0.061006423,0.6216216216216216,0.0,0.31416422,103,1.1984933614730835,1.2821863889694214,1.228624701499939,0.08369302749633789,0.03013134002685547,-0.05356168746948242,harmed,True,False
44097,33,0.48484848484848486,0.5151515151515151,-0.00062947563,-0.002477775,-0.0018482989,0.48484848484848486,0.0,0.28943396,99,1.360624074935913,1.449791669845581,1.4263583421707153,0.08916759490966797,0.06573426723480225,-0.023433327674865723,harmed,True,False
44112,37,0.6216216216216216,0.3783783783783784,-0.065630585,-0.072162166,-0.0065315817,0.3783783783783784,0.02702702702702703,0.31867003,132,1.2610657215118408,1.2720310688018799,1.25477135181427,0.010965347290039062,-0.006294369697570801,-0.017259716987609863,harmed,True,True
44146,37,0.5405405405405406,0.4594594594594595,0.00067457237,-0.013270747,-0.013945321,0.4594594594594595,0.02702702702702703,0.27259827,132,1.1354893445968628,1.1901814937591553,1.153665542602539,0.05469214916229248,0.01817619800567627,-0.03651595115661621,harmed,True,False
44149,17,0.5882352941176471,0.4117647058823529,0.0055603106,-0.03496946,-0.04052977,0.4117647058823529,0.0,0.30257556,106,1.9633287191390991,2.017080545425415,1.9801026582717896,0.05375182628631592,0.01677393913269043,-0.03697788715362549,harmed,True,False
44206,29,0.5172413793103449,0.4827586206896552,-0.027788803,-0.021608237,0.0061805663,0.4827586206896552,0.0,0.24830751,130,1.2168653011322021,1.1557785272598267,1.1778956651687622,-0.06108677387237549,-0.03896963596343994,0.022117137908935547,helped,False,False
