site_id,cell_id,cosine_similarity,months_used,sim_mean,sim_std,sim_max,sim_min,sim_q90,sim_q95,train_rows,wtda_mean,wtda_std,pr_a_mean,pr_a_std,sm_a_mean,sm_a_std,tsmp_wtda_mean,tsmp_wtda_std,pumping_log_mean,pumping_log_std,lon_norm,lat_norm,max_observations,sim_top3_mean,sim_top3_std,sim_top5_mean,sim_top5_std,sim_top10_mean,sim_top10_std,selector_rmse_no_tl,selector_rmse_always_tl,selector_rmse_selective_learning,selector_rmse_selective_learning_oof,selector_observations,selector_gamma_mean,selector_gamma_std,selector_gamma_oof_mean,selector_gamma_oof_std,transfer_share,transfer_share_oof,upper_envelope_share,upper_envelope_share_oof,selected_expert,selected_expert_count,selector_model,selected_parent,use_transfer,selected_selector_rmse,selector_gain_vs_no_tl,selector_gain_vs_no_tl_oof
9963,55441,0.25342077,139,0.002556247953007812,0.08561307179449852,0.25342077,-0.25365177,0.10761905260000001,0.13877659099999998,131,0.02823279968819274,0.9268757335775345,-0.007124243388489209,0.13770565715631236,0.009084928484532373,0.17164877784406865,-0.03851005962805755,0.14838487599950573,0.0,0.0,-0.840104053241243,1.8672915219598558,521,0.22875085000000003,0.021535440011228004,0.217222396,0.02217587229889008,0.201606446,0.022375983838927353,2.8942428,2.9460309,2.8695254,2.8812685,13,0.50487983,0.26496062,0.5496886,0.23836263,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.5384615384615384,Deep Context LSTM (No TL),8,hgb_env,Deep Context LSTM (No TL),False,2.8695254,-0.024717331,-0.012974262
9966,55204,0.2610928,134,0.01391148135001953,0.09873239514292376,0.2610928,-0.25230467,0.13655551700000002,0.17161164849999996,126,-0.0038434450275239046,0.9534843281958457,-0.008740328765671641,0.13984516986454595,0.0003279840847014926,0.1744006964202913,-0.03728559731567164,0.15279670695861658,12.853467522543884,0.029426172364508466,-1.2517069317699734,1.7719658778376843,558,0.2510990433333333,0.016497165397880733,0.24027326599999999,0.019385342429023015,0.22565418199999998,0.02035397954708218,1.0674795,1.1553007,1.0480309,1.0610026,13,0.51831424,0.2658669,0.5688587,0.2512543,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,Deep Context LSTM (Always TL),8,hgb_env,Deep Context LSTM (Always TL),True,1.0480309,-0.019448638,-0.006476879
10041,67575,0.31899664,138,0.010426114713339844,0.10010699786201918,0.31899664,-0.28038892,0.133676112,0.17703939999999999,130,0.003295755953435815,0.92637732626791,-0.011729491231884059,0.13636786970156253,0.005311628169202899,0.175911324206392,-0.03708136643695652,0.15132251318101433,8.523393242952977,4.438084110417638,-0.4840871473206535,0.7415750081505057,667,0.2994435066666667,0.018583870615749922,0.27802596,0.03225531414255023,0.257372001,0.030688138197883373,0.7831154,0.7653204,0.75301474,0.75615937,23,0.48539022,0.227202,0.4918337,0.21961325,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.5217391304347826,Deep Context LSTM (No TL),12,hgb_env,Deep Context LSTM (No TL),False,0.75301474,-0.030100644,-0.026956022
10046,81796,0.20230906,142,0.002614729922851562,0.0744648009266396,0.20230906,-0.19125083,0.09564691460000002,0.11783303849999999,134,-0.007250275452347156,0.9374364019508783,-0.007878287288732395,0.13733556600782088,0.006049032108098591,0.17462181003347813,-0.037610760762676054,0.15063861282910532,0.0,0.0,-1.2524279658046282,1.695540121828369,548,0.18474314333333333,0.02097266115087051,0.174799372,0.02013409811119361,0.163813695,0.017828875400152447,1.0802089,1.084835,1.0087882,1.013309,23,0.48761073,0.32172352,0.50026953,0.2988146,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,Deep Context LSTM (No TL),12,hgb_env,Deep Context LSTM (No TL),False,1.0087882,-0.07142067,-0.066899896
10047,85842,0.16878636,135,0.006601552601699219,0.06823890356181514,0.16878636,-0.23896211,0.09225679500000002,0.11874342399999999,127,-0.004053830580104402,0.966683973522216,-0.006637550333333333,0.13725431519430886,0.0022719069811111105,0.17700340064249537,-0.03408825634296297,0.15018847804005295,14.653659305884068,0.0038545130487246905,-1.3261564368552332,1.0283182049559918,525,0.16463430333333332,0.0036537997519887704,0.16067394200000001,0.006025796722311478,0.153203174,0.009536428704110459,1.1529735,1.1088861,1.0906837,1.1083672,23,0.5818376,0.3055557,0.48788074,0.19562837,0.6086956521739131,0.5652173913043478,0.6086956521739131,0.5652173913043478,Deep Context LSTM (Always TL),14,hgb_env,Deep Context LSTM (Always TL),True,1.0906837,-0.062289834,-0.044606328
10063,67575,0.40496597,137,0.007533379221621094,0.11616699743114062,0.40496597,-0.29782575,0.14687608700000002,0.2052398895,129,-0.010521271105213092,0.7985495816337694,-0.013025979357664233,0.13571838286174168,0.002071737425912409,0.17311930313210366,-0.038709094586131386,0.14835267221558898,5.645530567094277,5.151824956020678,-0.7529169950000599,1.3744573910846276,653,0.3465773466666667,0.050566041164010825,0.325396504,0.04661527046358769,0.29534720999999997,0.04464642188235792,1.4042006,1.4429498,1.370142,1.3787736,23,0.41808054,0.31320646,0.23987088,0.2390411,0.391304347826087,0.17391304347826086,0.391304347826087,0.17391304347826086,Deep Context LSTM (No TL),14,hgb_env,Deep Context LSTM (No TL),False,1.370142,-0.03405857,-0.025426984
10094,26769,0.1699052,139,-0.007057789382597657,0.07633151205322372,0.1699052,-0.2104934,0.09502840300000001,0.11213437219999997,131,0.016139691455680484,0.9043264554866297,-0.007124243388489209,0.13770565715631236,0.009084928484532373,0.17164877784406865,-0.03851005962805755,0.14838487599950573,0.0,0.0,-0.6510837685336742,1.826091787277122,514,0.16302401,0.006659521344758959,0.159267152,0.006982230163391213,0.152897754,0.008274574165936398,1.0895001,1.0360329,1.0274072,1.0355189,22,0.50494766,0.24812031,0.52441794,0.22927168,0.5,0.5,0.5,0.5,Deep Context LSTM (Always TL),11,hgb_env,Deep Context LSTM (Always TL),True,1.0274072,-0.0620929,-0.053981185
10096,36514,0.40444666,139,0.022610480919921874,0.1485495743134425,0.40444666,-0.43324977,0.19720146400000005,0.2425565479999999,131,-0.005809135928131234,0.9660610184592398,-0.007387560035971222,0.13813392734924854,0.008294266614028777,0.17151519612327754,-0.03923653137625899,0.15149581433326226,8.570353451515011,4.448596727158684,-0.4196569118362339,0.6551583144956249,737,0.3936867533333333,0.010680144173490029,0.379320392,0.02133221996087888,0.361354293,0.024692290866559077,0.3291747,0.34277463,0.31281012,0.3238018,20,0.46316156,0.12991835,0.45247093,0.1766066,0.35,0.5,0.35,0.5,Deep Context LSTM (No TL),13,hgb_env,Deep Context LSTM (No TL),False,0.31281012,-0.016364574,-0.0053729117
10132,67575,0.33466342,134,-0.006594135742070312,0.10626800975041742,0.33466342,-0.32485706,0.13203703900000005,0.16032778799999994,126,0.005466249566299017,0.9216820593922865,-0.007331688910447763,0.13388505001302237,0.0019856940473880606,0.1738693266087647,-0.03655856275,0.15372426931407066,0.4503439293397568,2.087854601910392,-0.5079542463708818,1.4637680533092388,500,0.3121988866666667,0.031811206981328645,0.290303116,0.03848254222596436,0.254538686,0.045801137203658374,0.8606479,0.9189328,0.81921804,0.8267294,23,0.40245873,0.30803832,0.45055202,0.29022586,0.43478260869565216,0.4782608695652174,0.43478260869565216,0.4782608695652174,Deep Context LSTM (No TL),13,hgb_env,Deep Context LSTM (No TL),False,0.81921804,-0.041429877,-0.0339185
10144,55441,0.24930352,139,-0.000556598846738281,0.09166384010635098,0.24930352,-0.27246466,0.11769359350000005,0.14032520449999997,131,0.029827132871039004,0.9268451071949962,-0.007124243388489209,0.13770565715631236,0.009084928484532373,0.17164877784406865,-0.03851005962805755,0.14838487599950573,0.0,0.0,-0.8379645279686451,1.8678576814192598,545,0.22302457,0.02277781626989075,0.214198692,0.020633772395714987,0.199958959,0.020527597563165998,1.4061826,1.416226,1.3682842,1.3729943,17,0.4424954,0.29294547,0.47649696,0.29839402,0.35294117647058826,0.47058823529411764,0.35294117647058826,0.47058823529411764,Deep Context LSTM (No TL),11,hgb_env,Deep Context LSTM (No TL),False,1.3682842,-0.03789842,-0.033188343
10153,81796,0.26105213,134,-0.009544978198027344,0.0994032201581034,0.26105213,-0.28973645,0.11564878500000005,0.1415246135,126,0.03778625782390276,0.9238708291607919,-0.008870292641791046,0.1308708236896345,0.012113861353358209,0.1719784721381108,-0.04105625453955224,0.15065020105034305,0.0,0.0,-0.9135667973636789,1.6464870669890268,543,0.25027661,0.009336416695761804,0.23809965800000002,0.019258740974171185,0.217463554,0.025842042436492352,1.3030571,1.2371777,1.1896443,1.1961697,22,0.4875847,0.3346646,0.5000077,0.29627144,0.5454545454545454,0.5,0.5454545454545454,0.5,Deep Context LSTM (Always TL),12,hgb_env,Deep Context LSTM (Always TL),True,1.1896443,-0.11341274,-0.10688734
10160,69646,0.3217674,42,-0.022519974883125002,0.12131789625927601,0.3217674,-0.30530766,0.14531431200000003,0.19513711399999994,34,-1.1393002943177203e-15,0.9499679070317291,-0.0059438680000000015,0.15711063141326545,0.03371036573571429,0.16227378540677118,-0.033608556107142855,0.15887858814794617,9.123438079945663,0.0,-0.9329985010032915,1.6045535230285153,516,0.28799062999999997,0.029305630749255327,0.27834255799999996,0.024577947903736172,0.25997071,0.025745286641645885,1.367575,1.4236337,1.3231192,1.349866,8,0.4507741,0.24290526,0.43285325,0.13637318,0.375,0.375,0.375,0.375,Deep Context LSTM (No TL),5,hgb_env,Deep Context LSTM (No TL),False,1.3231192,-0.044455886,-0.017709017
10267,162505,0.17067252,129,0.020503119486347657,0.06312751393845056,0.17067252,-0.15645806,0.101241889,0.12485432949999999,121,0.028725083808050892,0.9482016663670957,-0.007566450643410853,0.14084697420837283,0.008468312243023255,0.1767683563781851,-0.047157883917054264,0.14839613760309026,0.0,0.0,-1.282673993103168,1.7136187059332109,534,0.16801506666666666,0.0027459730347789693,0.16499232400000002,0.004705442329604078,0.156056428,0.009972484405877112,1.0263611,1.0065819,0.99163306,0.99671596,21,0.59215045,0.19371824,0.5038459,0.21736902,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5714285714285714,Deep Context LSTM (Always TL),14,hgb_env,Deep Context LSTM (Always TL),True,0.99163306,-0.03472805,-0.029645145
10301,49381,0.5473404,98,0.019750873400507813,0.18429772239121803,0.5473404,-0.56017035,0.22106063300000006,0.3167699554999999,90,8.213384620951413e-17,0.9415932976313766,-0.021215167551020406,0.14149063237688078,0.034810912314285715,0.18154808903214348,-0.060705547054081634,0.15309622625557445,0.0,0.0,-1.456546564623845,0.993037206030992,753,0.5442909433333333,0.0028640562338112306,0.5148051459999999,0.041127602765182854,0.459471901,0.06937194564302794,0.59838426,0.8176532,0.61025375,0.6604989,21,0.1582175,0.15060607,0.4022941,0.1605999,0.0,0.2857142857142857,0.0,0.2857142857142857,Deep Context LSTM (No TL),21,hgb_env,Deep Context LSTM (No TL),False,0.61025375,0.01186949,0.062114656
10335,75352,0.34794167,139,0.0036732972669335944,0.1252796436762367,0.34794167,-0.3342731,0.176761733,0.21392458799999997,131,0.01652858358474498,0.8793342714706399,-0.00468111582733813,0.13679418785304143,0.006107762765107913,0.17323290858633233,-0.03842792579352518,0.15209182956158,0.0,0.0,-0.4085691931654127,1.561300857544565,521,0.3239310833333333,0.023693577087857215,0.311472438,0.023910817398541985,0.296954196,0.02213027334251388,1.186514,1.2291929,1.1407183,1.1427783,16,0.3816924,0.28932345,0.39582992,0.31098178,0.3125,0.3125,0.3125,0.3125,Deep Context LSTM (No TL),11,hgb_env,Deep Context LSTM (No TL),False,1.1407183,-0.04579568,-0.043735743
10375,94464,0.18966228,138,0.01683055559470703,0.06368263631224495,0.18966228,-0.18846627,0.09687109200000002,0.11256958899999998,130,0.006431763342304942,0.9386656757809708,-0.0059629492391304354,0.13704199580133059,0.00352244325615942,0.17166873781238284,-0.03608253446594203,0.149630998134354,12.87425210701342,0.027834216125985637,-1.3666630867299745,1.149901275178819,596,0.17782326666666667,0.015628615117998564,0.166077226,0.019514600424924915,0.153792917,0.01840070096983085,1.0677655,1.0248083,0.991485,1.0062553,23,0.5731184,0.28604797,0.4750164,0.25387958,0.6521739130434783,0.5217391304347826,0.6521739130434783,0.5217391304347826,Deep Context LSTM (Always TL),15,hgb_env,Deep Context LSTM (Always TL),True,0.991485,-0.076280475,-0.061510205
10472,55441,0.3108091,140,0.005792066514335938,0.09061485222905127,0.3108091,-0.2371022,0.12867839,0.15933321749999996,132,-0.0074864143500631836,0.9423595542318299,-0.008395853164285714,0.1379694698182533,0.005210280623928571,0.17550639504832852,-0.03546429127357143,0.1506285783350845,1.522023013080738,3.5375900196899,-1.2900238216826438,1.555971832007946,542,0.25384833,0.04933141170876523,0.24148906,0.038774239753692784,0.218031407,0.03755425765721499,1.5628588,1.656451,1.5506794,1.5687505,15,0.2832278,0.26332715,0.50571436,0.29237854,0.2,0.4,0.2,0.4,Deep Context LSTM (No TL),12,hgb_env,Deep Context LSTM (No TL),False,1.5506794,-0.012179375,0.0058916807
10496,36514,0.4593427,141,0.018955388920214845,0.1552338629191798,0.4593427,-0.46341258,0.20021785500000003,0.250882126,133,-0.0013293751840887655,0.9709599532756322,-0.00829496365248227,0.13773506999522928,0.006186655704609929,0.1752366210560326,-0.0376377073141844,0.15117530712668234,8.123654224078818,4.239226598960393,-0.5017225369899985,0.6089069695065281,630,0.43432383,0.02940924902115489,0.418163796,0.030608902146563987,0.388653067,0.041038267637321955,0.357448,0.4469271,0.36309898,0.3838753,9,0.17105882,0.13895562,0.39601415,0.065503925,0.0,0.0,0.0,0.0,Deep Context LSTM (No TL),9,hgb_env,Deep Context LSTM (No TL),False,0.36309898,0.0056509674,0.026427299
10510,36514,0.4877285,138,0.02522263598315742,0.1535372827727125,0.4877285,-0.4656818,0.1945107550000001,0.258475013,130,-0.004859197116651543,0.9688077173290646,-0.007476622695652174,0.1385675669807015,0.003961698472101449,0.1743492477508403,-0.035781010589130434,0.15056125494855127,8.56155520355116,4.464859748078538,-0.4307428983316899,0.7059803198962976,507,0.4300678133333333,0.05001288598365958,0.413844644,0.041805292451112926,0.39095711099999997,0.037177780388841106,0.39526734,0.47239462,0.40057868,0.41444767,23,0.3578394,0.18738545,0.41191068,0.16578475,0.2608695652173913,0.30434782608695654,0.2608695652173913,0.30434782608695654,Deep Context LSTM (No TL),17,hgb_env,Deep Context LSTM (No TL),False,0.40057868,0.00531134,0.019180328
10524,36514,0.35317686,140,0.026106415485566407,0.11087523057911011,0.35317686,-0.29899225,0.15211821900000003,0.182543968,132,0.014924949656448597,0.9533957699011504,-0.009847736535714286,0.13730459800451195,0.004894065459642857,0.17520285214318723,-0.038181758445,0.1512601078773398,0.0,0.0,-0.9741834883937875,1.2634639544643862,521,0.33625207999999995,0.024692915359114647,0.31792533599999995,0.03057536792191192,0.281903419,0.044306078739113956,2.5577154,2.6163402,2.5419025,2.549619,3,0.3741436,0.28828743,0.3483993,0.22395474,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Deep Context LSTM (No TL),2,hgb_env,Deep Context LSTM (No TL),False,2.5419025,-0.015812874,-0.0080964565
10527,36514,0.4054522,138,0.013993658545169922,0.14543127637343622,0.4054522,-0.42675605,0.182976401,0.24241203049999996,130,0.00016998350473566696,0.9703560363384952,-0.008882438007246377,0.13651263583676543,0.006681119828623188,0.17601107154451673,-0.03779583172681159,0.15272725383922023,9.879689935213007,1.5128300150899308,-0.4599028195985797,0.5729300969892264,659,0.3923722233333333,0.014130455882831001,0.383331798,0.016090858701676557,0.35848524400000004,0.02864326716590953,0.6257972,0.61330533,0.581255,0.58825505,23,0.44474244,0.22328945,0.4103672,0.19385459,0.43478260869565216,0.2608695652173913,0.43478260869565216,0.2608695652173913,Deep Context LSTM (No TL),13,hgb_env,Deep Context LSTM (No TL),False,0.581255,-0.044542193,-0.037542164
10545,16034,0.5274535,98,0.018015150497285158,0.17616600508606003,0.5274535,-0.5169957,0.20221152600000003,0.283922366,90,-1.586032892321652e-17,0.9415932976313771,-0.021215167551020406,0.14149063237688078,0.034810912314285715,0.18154808903214348,-0.060705547054081634,0.15309622625557445,12.123423493863765,0.33876735319325113,-1.4486988639360014,0.9294144194942788,598,0.5162429133333334,0.0097788761568257,0.489204494,0.03792830522909089,0.44693029500000003,0.05149168075828096,0.6935196,0.73355454,0.691658,0.7088115,23,0.35027093,0.17253236,0.38096046,0.13621852,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,Deep Context LSTM (No TL),19,hgb_env,Deep Context LSTM (No TL),False,0.691658,-0.0018615723,0.015291929
10559,121675,0.23354714,141,0.016330833756484375,0.0893382074141025,0.23354714,-0.22103912,0.12312552,0.15520417849999998,133,0.010155825008260759,0.7260668394223688,-0.007290848404255318,0.13764602255862743,0.004609904321631206,0.17439720984788823,-0.035070386725531914,0.14809164257813187,10.272315325519251,2.0582901684119745,-0.7032922397585102,0.6953912692045974,673,0.22273111666666667,0.01017871163854409,0.215012472,0.013265976748097725,0.19951475999999999,0.01866880528681527,1.0868233,1.1044328,1.0679001,1.0728283,23,0.39774045,0.23468684,0.30607858,0.2112051,0.34782608695652173,0.21739130434782608,0.34782608695652173,0.21739130434782608,Deep Context LSTM (No TL),15,hgb_env,Deep Context LSTM (No TL),False,1.0679001,-0.018923283,-0.013995051
10567,75352,0.35022908,138,0.006158245945585938,0.1258229127187171,0.35022908,-0.32807356,0.17093830600000004,0.21529554799999998,130,0.006936145352962473,0.9464435789229789,-0.009838730543478261,0.1363149945302646,0.004423611299637681,0.17138458503672674,-0.0360654731615942,0.15172452478380005,10.1783941769658,2.0263384866582426,-0.6507021125614192,0.7319270970999404,787,0.3186422,0.029390787501897612,0.30246234000000005,0.030955248649520643,0.28176232900000003,0.030155772327037134,0.7498438,0.7156355,0.7311985,0.73639846,16,0.4493284,0.15438104,0.39210448,0.12872927,0.4375,0.1875,0.4375,0.1875,Deep Context LSTM (No TL),9,hgb_env,Deep Context LSTM (No TL),False,0.7311985,-0.018645287,-0.013445318
12113,68092,0.23240149,137,0.015907834787656252,0.07926854395704978,0.23240149,-0.18664113,0.12412825200000004,0.14837070249999998,129,0.0025888886083496815,0.969613036829857,-0.011799323875912409,0.13747041316122852,0.0060996687105839414,0.1760951976456519,-0.03369066903868613,0.15073769333075948,9.853440010333607,0.48128113393835253,-0.1789593884266473,-0.2916767920343109,773,0.21068290666666667,0.018821423162594077,0.203475422,0.016780120047716278,0.191466686,0.017295698079895273,0.88284737,0.93323755,0.876441,0.89238644,22,0.40732068,0.1996119,0.5052995,0.20279753,0.22727272727272727,0.5909090909090909,0.22727272727272727,0.5909090909090909,Deep Context LSTM (No TL),17,hgb_env,Deep Context LSTM (No TL),False,0.876441,-0.006406367,0.009539068
12117,69646,0.2515701,111,-0.002857607148632812,0.10605978306540677,0.2515701,-0.24539338,0.14326982200000005,0.17102542349999997,103,0.006031259440206053,0.9575944942290349,-0.02338029691891892,0.1345112290058613,-0.03627292997882883,0.1536736551236001,-0.024891566527027027,0.1433907433984124,7.076164472136516,2.477429263426715,0.6536561546866891,-1.0065430153166954,777,0.23934719666666668,0.010593343505911327,0.23348030400000003,0.01100483777150896,0.22016268,0.01662497670237031,1.663397,1.6055783,1.596564,1.5967113,21,0.523827,0.24724525,0.53175324,0.26239204,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,Deep Context LSTM (Always TL),11,hgb_env,Deep Context LSTM (Always TL),True,1.596564,-0.0668329,-0.06668568
