site_id,Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
28020,1.0552843809127808,1.0526001453399658,1.087626576423645,1.0149600834302273,1.0526001453399658
28030,0.8671271800994873,0.8763921856880188,0.875111997127533,0.964035115977035,0.875111997127533
28057,0.6724708676338196,0.6928073763847351,0.7015050649642944,0.7513095664680735,0.6928073763847351
28072,0.9888808131217957,0.9922990798950195,1.0078421831130981,0.8590624646590136,0.9922990798950195
28330,1.269989252090454,1.2572476863861084,1.361717700958252,1.4732197135031382,1.2572476863861084
29245,6.040888786315918,6.008625030517578,6.057711601257324,6.855086148367234,6.057711601257324
29270,1.3349117040634155,1.3690294027328491,1.2776596546173096,1.2319315523699508,1.3690294027328491
29309,0.9265203475952148,0.9393109083175659,0.9312912821769714,0.756911055903164,0.9393109083175659
29340,1.0334298610687256,1.003453016281128,1.097521424293518,1.2245941985827113,1.097521424293518
29360,0.9847447276115417,1.0063819885253906,0.9990375638008118,1.0986608493095529,1.0063819885253906
29388,0.820568859577179,0.9038177728652954,0.7655677199363708,0.6699447565985882,0.9038177728652954
29443,1.8911982774734497,1.8899832963943481,1.8898967504501343,1.845320725016475,1.8898967504501343
30100,1.4366849660873413,1.416858196258545,1.4620344638824463,1.6869584446228376,1.416858196258545
30292,1.5208486318588257,1.5158637762069702,1.543137788772583,1.245760734326963,1.5158637762069702
30303,0.8125886917114258,0.7856104373931885,0.8370617628097534,0.9282331678970525,0.8370617628097534
30498,0.7495397329330444,0.7938867211341858,0.7351392507553101,0.7646952992943121,0.7938867211341858
30516,7.976043701171875,8.00929069519043,7.94417142868042,8.164519191506876,8.00929069519043
30597,2.628875255584717,2.6835265159606934,2.5485641956329346,2.740160091965917,2.5485641956329346
30908,0.7156506776809692,0.6918708682060242,0.7365875840187073,0.6562629033621048,0.7365875840187073
31039,1.026136040687561,1.0435796976089478,1.0393158197402954,0.9748852413444626,1.0435796976089478
31048,0.7743643522262573,0.7541136145591736,0.792168915271759,0.8781309346038674,0.7541136145591736
31301,1.110612392425537,1.123258352279663,1.1228793859481812,1.1173720424802125,1.123258352279663
31324,1.0358895063400269,1.0806437730789185,1.0044864416122437,0.9534028414861395,1.0806437730789185
31380,0.7907201647758484,0.7802485227584839,0.8138959407806396,0.9960380272443113,0.7802485227584839
31473,0.5882536768913269,0.5579560399055481,0.6498275399208069,0.43134631208642793,0.5579560399055481
31675,4.924397945404053,4.912994384765625,4.941831588745117,5.068310714720881,4.912994384765625
31801,0.5281473398208618,0.6288657784461975,0.4989067018032074,0.47733126536018977,0.6288657784461975
31810,2.0308094024658203,2.039310932159424,2.0309197902679443,2.133251788302115,2.039310932159424
31910,0.9244948625564575,0.9704282879829407,0.8825587630271912,0.7083681439227677,0.9704282879829407
31945,0.8873693943023682,0.8753450512886047,0.9173228144645691,0.8661300133367652,0.8753450512886047
31981,2.633530855178833,2.6276750564575195,2.631169557571411,2.6319690811181604,2.6276750564575195
32022,1.0789344310760498,1.081882119178772,1.1031309366226196,1.0438220761250263,1.081882119178772
32201,1.1657743453979492,1.1851595640182495,1.146454095840454,1.1709520895348797,1.1851595640182495
32342,1.3831307888031006,1.408252477645874,1.3615742921829224,1.3940573585299907,1.3615742921829224
32386,1.1924920082092285,1.2275174856185913,1.2011876106262207,1.1711110200281178,1.2275174856185913
32393,0.8888998627662659,0.8811122179031372,0.9179521799087524,1.056290109197739,0.8811122179031372
32399,0.6343568563461304,0.6508678197860718,0.6621884107589722,0.4203318241331485,0.6508678197860718
32403,0.6701865792274475,0.6886863708496094,0.6818615198135376,0.6406043672659297,0.6886863708496094
32407,0.8631983399391174,0.9359081983566284,0.7995400428771973,0.7337607501998986,0.9359081983566284
32421,1.2089473009109497,1.2163276672363281,1.197567343711853,0.8550013535500629,1.2163276672363281
32424,4.517866134643555,4.389091491699219,4.563922882080078,5.593452240859391,4.563922882080078
32432,0.6664400100708008,0.6808761954307556,0.6652148365974426,0.5215356449442575,0.6808761954307556
32445,1.067043662071228,0.9997060894966125,1.1535483598709106,1.2060484156987497,1.1535483598709106
32453,1.3181769847869873,1.3040541410446167,1.3673845529556274,1.156723710371494,1.3040541410446167
32489,0.8314277529716492,0.831271231174469,0.8472751379013062,0.581881396617052,0.831271231174469
32510,1.0698896646499634,1.0502210855484009,1.1007025241851807,0.9254393537295469,1.0502210855484009
32519,1.1558876037597656,1.181946873664856,1.1109815835952759,0.8349692190051707,1.1109815835952759
32524,0.5620995759963989,0.5257662534713745,0.643684983253479,0.49036406480724554,0.5257662534713745
32527,1.0786784887313843,1.0711766481399536,1.1279000043869019,0.7978221733576173,1.0711766481399536
32530,0.6942546367645264,0.7113481163978577,0.6863588690757751,0.566953059772195,0.7113481163978577
32553,0.9474250078201294,0.9335875511169434,0.9839387536048889,1.040538271337949,0.9335875511169434
32561,0.9764483571052551,0.9762731790542603,1.006940484046936,0.6697669473762304,0.9762731790542603
32571,0.5589200258255005,0.5572468638420105,0.5805380344390869,0.3034418698631189,0.5572468638420105
32588,1.2418036460876465,1.2915035486221313,1.2108688354492188,1.3219375411117011,1.2915035486221313
32597,0.7220815420150757,0.7172995209693909,0.7859621047973633,0.7849345430682478,0.7172995209693909
32611,1.095503568649292,1.0618491172790527,1.1454466581344604,1.4466601028809778,1.1454466581344604
32652,0.8867709636688232,0.8819968700408936,0.9278431534767151,0.672041165659321,0.8819968700408936
32669,0.9775581359863281,0.9792000651359558,1.0032166242599487,0.7451316190738368,0.9792000651359558
32679,0.824583113193512,0.8579233288764954,0.8242083787918091,0.6659300385380761,0.8579233288764954
32681,0.632131814956665,0.623341977596283,0.6897035241127014,0.558213600766564,0.623341977596283
32688,0.8939140439033508,0.9086887836456299,0.8792919516563416,0.44916243253832216,0.9086887836456299
32689,1.0546648502349854,1.0284526348114014,1.112943172454834,0.968498278017787,1.0284526348114014
32693,0.7045158743858337,0.7246586084365845,0.6750560998916626,0.45065997645552497,0.7246586084365845
32699,0.5649850964546204,0.5360592007637024,0.7098100781440735,0.7131363054407803,0.5360592007637024
32704,0.926510214805603,1.039470911026001,0.8768312931060791,0.9770595378673222,1.039470911026001
32713,1.7052031755447388,1.6906039714813232,1.740343451499939,1.2997786333713814,1.6906039714813232
32718,0.6420308947563171,0.6598284244537354,0.6416448950767517,0.5897458133396171,0.6598284244537354
32719,0.7677304148674011,0.7313902378082275,0.84239661693573,0.8414197931960989,0.7313902378082275
