site_id,cell_id,cosine_similarity,months_used,sim_mean,sim_std,sim_max,sim_min,sim_q90,sim_q95,train_rows,wtda_mean,wtda_std,pr_a_mean,pr_a_std,sm_a_mean,sm_a_std,tsmp_wtda_mean,tsmp_wtda_std,pumping_log_mean,pumping_log_std,lon_norm,lat_norm,max_observations,sim_top3_mean,sim_top3_std,sim_top5_mean,sim_top5_std,sim_top10_mean,sim_top10_std,selector_rmse_no_tl,selector_rmse_always_tl,selector_rmse_selective_learning,selector_rmse_selective_learning_oof,selector_observations,selector_gamma_mean,selector_gamma_std,selector_gamma_oof_mean,selector_gamma_oof_std,transfer_share,transfer_share_oof,upper_envelope_share,upper_envelope_share_oof,selected_expert,selected_expert_count,selector_model,selected_parent,use_transfer,selected_selector_rmse,selector_gain_vs_no_tl,selector_gain_vs_no_tl_oof
25279,89283,0.23030636,141,0.024590353,0.07640702,0.23030636,-0.22811787,0.12254125177860263,0.14909309446811675,133,0.0272478651146533,0.9431595599195073,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.875177484867423,-0.4374318384882116,514,0.20978421,0.018854747,0.20220415,0.016896412,0.1933581,0.014838046,1.4752755,1.5268688,1.4733471,1.4970359,23,0.22180283,0.18379298,0.40399104,0.21110886,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.17391304347826086,Deep Context LSTM (No TL),21,hgb_env,Deep Context LSTM (No TL),False,1.4733471,-0.0019284487,0.021760345
25284,67575,0.34320572,141,0.012021043,0.120611265,0.34320572,-0.33722883,0.15072270482778552,0.19931798502802847,133,-0.008764808463223328,0.9684665331368024,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.8545864298400483,-0.428863428045886,641,0.3320936,0.013232551,0.31956694,0.01953974,0.30306447,0.023140974,0.96546644,0.98551613,0.94014215,0.9415099,23,0.3643289,0.25863725,0.35962486,0.23648468,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.17391304347826086,Deep Context LSTM (No TL),15,hgb_env,Deep Context LSTM (No TL),False,0.94014215,-0.025324285,-0.023956537
25287,55441,0.4003857,140,0.017426256,0.14747255,0.4003857,-0.42950302,0.1865771353244782,0.24486431926488872,132,0.0019446304496888176,0.9706460587912275,-0.009017875978571429,0.13793718211923475,0.005820331781071429,0.1753052440270896,-0.03698685317357142,0.15110602652079283,13.124363376072994,0.0,-2.837040744400524,-0.4108872329158323,812,0.37094054,0.025784353,0.36192495,0.022088852,0.34637314,0.022701032,0.5038728,0.49446133,0.45245302,0.45796785,23,0.59604675,0.28963467,0.4325113,0.2749109,0.6956521739130435,0.43478260869565216,0.6956521739130435,0.43478260869565216,Deep Context LSTM (Always TL),16,hgb_env,Deep Context LSTM (Always TL),True,0.45245302,-0.051419795,-0.045904964
25289,36514,0.37056252,141,0.013650534,0.13142903,0.37056252,-0.37499723,0.17760404050350193,0.20981351435184473,133,-0.00931081051320358,0.9669118794644017,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.840433476096118,-0.4361952346817777,616,0.3544024,0.018026937,0.34111202,0.022786599,0.31593198,0.031059347,0.9816703,0.9957651,0.97132397,0.97254485,23,0.3797299,0.24181503,0.45868185,0.24165319,0.30434782608695654,0.2608695652173913,0.30434782608695654,0.2608695652173913,Deep Context LSTM (No TL),16,hgb_env,Deep Context LSTM (No TL),False,0.97132397,-0.010346353,-0.009125471
25290,55441,0.35520598,141,-0.0037532225,0.119817235,0.35520598,-0.3500716,0.1315675735473633,0.19990417361259455,133,0.010376459908845136,0.9679769850791379,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.843403561814067,-0.389600134943228,689,0.3267071,0.024701433,0.31098077,0.027866928,0.28637677,0.032502778,0.60729355,0.52562076,0.5408626,0.5588215,23,0.63956034,0.18683265,0.48125896,0.225092,0.6521739130434783,0.43478260869565216,0.6521739130434783,0.43478260869565216,Deep Context LSTM (Always TL),15,hgb_env,Deep Context LSTM (Always TL),True,0.5408626,-0.06643093,-0.048472047
25299,81796,0.22778568,141,0.008766119,0.07826823,0.22778568,-0.1909521,0.1139806888997555,0.14791541919112203,133,-0.005174626094495215,0.9682410466077449,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.8766900316238604,-0.4380053588920457,644,0.21905808,0.007573926,0.21320474,0.009685162,0.2007092,0.015857857,1.2015713,1.2313946,1.1947067,1.2002724,23,0.31050685,0.2343793,0.37086147,0.18423657,0.21739130434782608,0.2608695652173913,0.21739130434782608,0.2608695652173913,Deep Context LSTM (No TL),18,hgb_env,Deep Context LSTM (No TL),False,1.1947067,-0.006864667,-0.0012989044
25300,55441,0.40304092,140,0.014310641,0.14826842,0.40304092,-0.43540588,0.17978595346212395,0.2516651920974253,132,0.00350417591792876,0.9704425599825279,-0.009017875978571429,0.13793718211923475,0.005820331781071429,0.1753052440270896,-0.03698685317357142,0.15110602652079283,13.124363376072994,0.0,-2.8369741101803894,-0.410948932386935,877,0.3757585,0.023641434,0.3658765,0.021914778,0.34802574,0.024702486,0.5814411,0.6436761,0.5706651,0.58923316,20,0.49090475,0.3088262,0.6571442,0.2563946,0.5,0.7,0.5,0.7,Deep Context LSTM (Always TL),10,hgb_env,Deep Context LSTM (Always TL),True,0.5706651,-0.010775983,0.0077920556
25308,36509,0.34536925,69,0.0019009993,0.11492806,0.34536925,-0.30269802,0.153114165365696,0.19248109534382818,61,0.018857688674530197,0.9246371836068826,0.0085521334057971,0.13047362077321326,-0.02156043819927536,0.16115676492301712,-0.012326235844927536,0.14644014781005746,13.124363376072994,0.0,-2.8442442619007724,-0.4292218756355029,536,0.31952924,0.031725805,0.29891458,0.03618877,0.2777372,0.032965705,1.5910395,1.6243232,1.5927016,1.6066861,21,0.39909673,0.22733709,0.52669346,0.15307559,0.2857142857142857,0.5238095238095238,0.2857142857142857,0.5238095238095238,Deep Context LSTM (No TL),15,hgb_env,Deep Context LSTM (No TL),False,1.5927016,0.0016620159,0.015646577
25310,36514,0.4800056,141,0.0061016898,0.13859561,0.4800056,-0.41173708,0.16601519435644152,0.22178110778331747,133,-0.014078751297293468,0.9660526423081858,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.873883206641866,-0.4290421725368917,684,0.4298165,0.048056323,0.40686375,0.0466035,0.36519927,0.054611064,0.6725961,0.7390799,0.65548116,0.66522413,23,0.2758424,0.33046645,0.46240214,0.29292092,0.17391304347826086,0.391304347826087,0.17391304347826086,0.391304347826087,Deep Context LSTM (No TL),19,hgb_env,Deep Context LSTM (No TL),False,0.65548116,-0.017114937,-0.007371962
25319,67575,0.36029342,141,0.011156659,0.12700269,0.36029342,-0.3663863,0.1529065102338791,0.20219025164842605,133,-0.012288502374547088,0.9669818937662545,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.862795765439877,-0.4327136125399603,680,0.34423864,0.017296955,0.32766163,0.025843818,0.31070414,0.025064178,0.9791885,0.9418882,0.930456,0.93643004,23,0.45857313,0.26902375,0.33475888,0.2985697,0.391304347826087,0.2608695652173913,0.391304347826087,0.2608695652173913,Deep Context LSTM (No TL),14,hgb_env,Deep Context LSTM (No TL),False,0.930456,-0.04873252,-0.042758465
25325,81796,0.2941375,138,0.006099271,0.10247557,0.2941375,-0.2923864,0.12457994297146797,0.1595288828015327,130,-0.013783923894365748,0.9653092491884603,-0.008483614239130435,0.1387366363639709,0.008827245828623188,0.1761673936877248,-0.04123942817608695,0.15112747200525842,13.583159329128298,0.0,-2.816228238771968,-0.4024163196446616,544,0.28383937,0.016816093,0.27075943,0.022234133,0.2506163,0.026138803,0.88155675,0.9356769,0.88483584,0.89224136,18,0.4270699,0.18717659,0.47951922,0.21298358,0.2222222222222222,0.3888888888888889,0.2222222222222222,0.3888888888888889,Deep Context LSTM (No TL),14,hgb_env,Deep Context LSTM (No TL),False,0.88483584,0.00327909,0.010684609
25327,55441,0.38171065,141,0.015290317,0.14095077,0.38171065,-0.42695478,0.17593433260917665,0.25027711540460584,133,0.007950370435768812,0.969409732523982,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.834517968912789,-0.4402145988932162,773,0.35606384,0.022231888,0.34347853,0.02378169,0.32417434,0.02643917,0.43388277,0.4846495,0.42343917,0.43089905,23,0.4738549,0.26344308,0.46854207,0.20929612,0.4782608695652174,0.391304347826087,0.4782608695652174,0.391304347826087,Deep Context LSTM (No TL),12,hgb_env,Deep Context LSTM (No TL),False,0.42343917,-0.010443598,-0.002983719
25330,36514,0.38842973,141,0.004383908,0.13586457,0.38842973,-0.42316514,0.1646080181002617,0.215732230246067,133,-0.009778822021721182,0.9678494145374671,-0.008231639730496454,0.13776038277049366,0.006762935810992908,0.17503626378602333,-0.03804333634255319,0.15108711481563591,13.124363376072994,0.0,-2.828756047945223,-0.443545119301437,809,0.3792516,0.012118177,0.36989683,0.01543435,0.34359726,0.03254403,0.6975134,0.7236224,0.6881095,0.69082415,23,0.43567246,0.26998737,0.5107627,0.24888852,0.391304347826087,0.4782608695652174,0.391304347826087,0.4782608695652174,Deep Context LSTM (No TL),14,hgb_env,Deep Context LSTM (No TL),False,0.6881095,-0.009403884,-0.0066892505
