site_id,driver_code,driver,lag,corr,n_overlap,coverage_months,abs_corr,driver_lag
31257,sm_a,Soil moisture anomaly,3,-0.1274879579709591,146,146,0.1274879579709591,Soil moisture t-3
31257,tsmp_wtda,TSMP wtda,3,0.16294019734104484,146,146,0.16294019734104484,TSMP wtda t-3
31324,pr_a,Precipitation anomaly,1,-0.14280970501371504,165,165,0.14280970501371504,Precipitation t-1
31324,sm_a,Soil moisture anomaly,1,0.20788525838608954,165,165,0.20788525838608954,Soil moisture t-1
31324,tsmp_wtda,TSMP wtda,1,-0.11493778903095773,165,165,0.11493778903095773,TSMP wtda t-1
31343,pr_a,Precipitation anomaly,3,0.20572976437951868,118,118,0.20572976437951868,Precipitation t-3
31343,sm_a,Soil moisture anomaly,1,0.15607632088571297,118,118,0.15607632088571297,Soil moisture t-1
31343,tsmp_wtda,TSMP wtda,2,-0.047667394685742125,118,118,0.047667394685742125,TSMP wtda t-2
31403,pr_a,Precipitation anomaly,1,0.44682122180485595,125,125,0.44682122180485595,Precipitation t-1
31403,sm_a,Soil moisture anomaly,1,-0.12670374858231373,125,125,0.12670374858231373,Soil moisture t-1
31403,tsmp_wtda,TSMP wtda,3,-0.04393681252184794,125,125,0.04393681252184794,TSMP wtda t-3
31425,pr_a,Precipitation anomaly,1,-0.4206154901777071,141,141,0.4206154901777071,Precipitation t-1
31425,sm_a,Soil moisture anomaly,3,0.2079068969347853,141,141,0.2079068969347853,Soil moisture t-3
31425,tsmp_wtda,TSMP wtda,1,-0.1684015716450801,141,141,0.1684015716450801,TSMP wtda t-1
31482,pr_a,Precipitation anomaly,3,-0.25003328829866883,155,155,0.25003328829866883,Precipitation t-3
31482,sm_a,Soil moisture anomaly,1,0.19180680040534626,155,155,0.19180680040534626,Soil moisture t-1
31482,tsmp_wtda,TSMP wtda,3,-0.2588740788403875,155,155,0.2588740788403875,TSMP wtda t-3
31515,pr_a,Precipitation anomaly,3,0.13352957152229777,122,122,0.13352957152229777,Precipitation t-3
31515,sm_a,Soil moisture anomaly,1,0.1186969308690203,122,122,0.1186969308690203,Soil moisture t-1
31515,tsmp_wtda,TSMP wtda,3,0.06428264903175615,122,122,0.06428264903175615,TSMP wtda t-3
31528,pr_a,Precipitation anomaly,2,-0.19986140242966832,87,87,0.19986140242966832,Precipitation t-2
31528,sm_a,Soil moisture anomaly,3,-0.12103450341882753,87,87,0.12103450341882753,Soil moisture t-3
31528,tsmp_wtda,TSMP wtda,1,0.2819815322183836,87,87,0.2819815322183836,TSMP wtda t-1
31541,pr_a,Precipitation anomaly,2,-0.13587769834210725,130,130,0.13587769834210725,Precipitation t-2
31541,sm_a,Soil moisture anomaly,2,-0.14192256680779375,130,130,0.14192256680779375,Soil moisture t-2
31541,tsmp_wtda,TSMP wtda,2,0.14039646314245913,130,130,0.14039646314245913,TSMP wtda t-2
31543,pr_a,Precipitation anomaly,1,0.24856125442883956,120,120,0.24856125442883956,Precipitation t-1
31543,sm_a,Soil moisture anomaly,3,-0.1850075782433359,120,120,0.1850075782433359,Soil moisture t-3
31543,tsmp_wtda,TSMP wtda,3,0.20665458660813513,120,120,0.20665458660813513,TSMP wtda t-3
31567,pr_a,Precipitation anomaly,1,0.054135574585007576,125,125,0.054135574585007576,Precipitation t-1
31567,sm_a,Soil moisture anomaly,1,0.18686587145265354,125,125,0.18686587145265354,Soil moisture t-1
31567,tsmp_wtda,TSMP wtda,1,-0.06999048025120361,125,125,0.06999048025120361,TSMP wtda t-1
31593,pr_a,Precipitation anomaly,1,-0.23762968241651825,73,73,0.23762968241651825,Precipitation t-1
31593,sm_a,Soil moisture anomaly,2,0.17951795068072213,73,73,0.17951795068072213,Soil moisture t-2
31593,tsmp_wtda,TSMP wtda,1,-0.12164605599132577,73,73,0.12164605599132577,TSMP wtda t-1
31631,pr_a,Precipitation anomaly,2,-0.055079361351669395,119,119,0.055079361351669395,Precipitation t-2
31631,sm_a,Soil moisture anomaly,2,0.07035632227014417,119,119,0.07035632227014417,Soil moisture t-2
31631,tsmp_wtda,TSMP wtda,2,0.07949020141129157,119,119,0.07949020141129157,TSMP wtda t-2
31642,pr_a,Precipitation anomaly,1,-0.16098027767578435,77,77,0.16098027767578435,Precipitation t-1
31642,sm_a,Soil moisture anomaly,2,0.13761615355506404,77,77,0.13761615355506404,Soil moisture t-2
31642,tsmp_wtda,TSMP wtda,3,0.2849845893049097,77,77,0.2849845893049097,TSMP wtda t-3
31683,pr_a,Precipitation anomaly,2,0.3754972719832261,114,114,0.3754972719832261,Precipitation t-2
31683,sm_a,Soil moisture anomaly,3,0.07865842064859202,114,114,0.07865842064859202,Soil moisture t-3
31683,tsmp_wtda,TSMP wtda,2,-0.0543447180775636,114,114,0.0543447180775636,TSMP wtda t-2
31688,pr_a,Precipitation anomaly,3,0.1885073613800216,119,119,0.1885073613800216,Precipitation t-3
31688,sm_a,Soil moisture anomaly,2,0.17217975581499043,119,119,0.17217975581499043,Soil moisture t-2
31688,tsmp_wtda,TSMP wtda,1,-0.14886622780006287,119,119,0.14886622780006287,TSMP wtda t-1
31696,pr_a,Precipitation anomaly,3,0.3049915958610559,142,142,0.3049915958610559,Precipitation t-3
31696,sm_a,Soil moisture anomaly,2,0.0409987851617855,142,142,0.0409987851617855,Soil moisture t-2
31696,tsmp_wtda,TSMP wtda,1,0.05505946818416438,142,142,0.05505946818416438,TSMP wtda t-1
31792,pr_a,Precipitation anomaly,2,0.35773698792696945,57,57,0.35773698792696945,Precipitation t-2
31792,sm_a,Soil moisture anomaly,1,-0.05958618282495928,57,57,0.05958618282495928,Soil moisture t-1
31792,tsmp_wtda,TSMP wtda,3,0.08958105881617676,57,57,0.08958105881617676,TSMP wtda t-3
31854,pr_a,Precipitation anomaly,3,0.13218132986313574,131,131,0.13218132986313574,Precipitation t-3
31854,sm_a,Soil moisture anomaly,2,0.06685301195294355,131,131,0.06685301195294355,Soil moisture t-2
