site_id,model_family,rmse,mae,n
29249,Random Forest,0.8812046877545152,0.7402660429640467,17
29263,Deep Context LSTM (Always TL),2.1990039348602295,1.6600691080093384,18
29263,Site-Hard Expert Selector,2.1990039348602295,1.6600691080093384,18
29263,Context-Aware Selective Learning,2.3460171222686768,1.7490719556808472,18
29263,Random Forest,2.425509674584492,1.773636746826049,18
29263,Deep Context LSTM (No TL),2.4401438236236572,1.835004210472107,18
29263,Baseline LSTM (No TL),2.648831844329834,1.9350526332855225,18
29263,Baseline LSTM (TL),2.717752695083618,1.9839684963226318,18
29357,Random Forest,1.1703278882565862,0.892952332859115,18
29357,Deep Context LSTM (Always TL),1.2268801927566528,0.9392639994621277,18
29357,Context-Aware Selective Learning,1.2307486534118652,0.9486150741577148,18
29357,Deep Context LSTM (No TL),1.2383346557617188,0.9619633555412292,18
29357,Site-Hard Expert Selector,1.2383346557617188,0.9619633555412292,18
29357,Baseline LSTM (No TL),1.4996833801269531,1.209229588508606,18
29357,Baseline LSTM (TL),1.534410834312439,1.23043692111969,18
29366,Baseline LSTM (No TL),0.8406098484992981,0.6973047852516174,20
29366,Baseline LSTM (TL),0.8507155776023865,0.6866178512573242,20
29366,Deep Context LSTM (Always TL),0.9293960332870483,0.7657896876335144,20
29366,Random Forest,0.952641843765418,0.7946334243015937,20
29366,Context-Aware Selective Learning,0.9774126410484314,0.7911710143089294,20
29366,Deep Context LSTM (No TL),1.0045698881149292,0.8092774152755737,20
29366,Site-Hard Expert Selector,1.0045698881149292,0.8092774152755737,20
29373,Context-Aware Selective Learning,0.8268972039222717,0.6112740635871887,12
29373,Deep Context LSTM (Always TL),0.8287039995193481,0.6359025835990906,12
29373,Site-Hard Expert Selector,0.8287039995193481,0.6359025835990906,12
29373,Deep Context LSTM (No TL),0.8370714783668518,0.628068745136261,12
29373,Random Forest,0.8992923697712086,0.6797018471438304,12
29373,Baseline LSTM (TL),0.9418753981590271,0.7451415657997131,12
29373,Baseline LSTM (No TL),0.9478759169578552,0.7539049983024597,12
29419,Deep Context LSTM (No TL),3.8081040382385254,2.1781716346740723,30
29419,Site-Hard Expert Selector,3.8081040382385254,2.1781716346740723,30
29419,Context-Aware Selective Learning,3.8287973403930664,2.2118146419525146,30
29419,Random Forest,3.8320387391082678,2.242314702122391,30
29419,Deep Context LSTM (Always TL),3.851235866546631,2.239245653152466,30
29419,Baseline LSTM (TL),3.8709359169006348,2.3079898357391357,30
29419,Baseline LSTM (No TL),3.907946825027466,2.329118013381958,30
29465,Random Forest,3.3027131427757124,2.1758005024859157,20
29465,Deep Context LSTM (No TL),3.330857038497925,2.146629571914673,20
29465,Context-Aware Selective Learning,3.381633996963501,2.195298433303833,20
29465,Deep Context LSTM (Always TL),3.4185378551483154,2.234400510787964,20
29465,Site-Hard Expert Selector,3.4185378551483154,2.234400510787964,20
29465,Baseline LSTM (TL),3.5794966220855713,2.455087423324585,20
29465,Baseline LSTM (No TL),3.6269478797912598,2.489138126373291,20
29476,Baseline LSTM (No TL),0.6403822898864746,0.4964551031589508,33
29476,Deep Context LSTM (Always TL),0.6510859131813049,0.5203911066055298,33
29476,Site-Hard Expert Selector,0.6510859131813049,0.5203911066055298,33
29476,Baseline LSTM (TL),0.662144124507904,0.5079828500747681,33
29476,Context-Aware Selective Learning,0.6671905517578125,0.5364318490028381,33
29476,Deep Context LSTM (No TL),0.6932297348976135,0.5622655153274536,33
29476,Random Forest,0.6985434879328267,0.5603127296624266,33
29532,Deep Context LSTM (Always TL),0.6009493470191956,0.4351709485054016,18
29532,Site-Hard Expert Selector,0.6009493470191956,0.4351709485054016,18
29532,Context-Aware Selective Learning,0.6063408255577087,0.42297738790512085,18
29532,Deep Context LSTM (No TL),0.618983805179596,0.4286016523838043,18
29532,Random Forest,0.6220907006977122,0.4667577208692134,18
29532,Baseline LSTM (No TL),0.9912630319595337,0.8736550807952881,18
29532,Baseline LSTM (TL),1.0498207807540894,0.9325684309005737,18
29570,Baseline LSTM (TL),1.9366098642349243,1.3125277757644653,15
29570,Baseline LSTM (No TL),1.9412109851837158,1.281735897064209,15
29570,Deep Context LSTM (Always TL),1.9468162059783936,1.2893158197402954,15
29570,Site-Hard Expert Selector,1.9468162059783936,1.2893158197402954,15
29570,Context-Aware Selective Learning,1.9618823528289795,1.3289036750793457,15
29570,Deep Context LSTM (No TL),2.021195411682129,1.4636437892913818,15
29570,Random Forest,2.057800616837173,1.2016784203166657,15
29581,Deep Context LSTM (No TL),0.4065050184726715,0.3805205225944519,5
29581,Site-Hard Expert Selector,0.4065050184726715,0.3805205225944519,5
29581,Random Forest,0.4093047677240258,0.35060925485681027,5
29581,Context-Aware Selective Learning,0.42042768001556396,0.39271074533462524,5
29581,Deep Context LSTM (Always TL),0.447473406791687,0.4101692736148834,5
29581,Baseline LSTM (TL),0.6625226736068726,0.6275014281272888,5
29581,Baseline LSTM (No TL),0.6795811653137207,0.6443313360214233,5
29599,Random Forest,1.5742681175597044,1.3269749345385458,16
29599,Baseline LSTM (No TL),1.6328697204589844,1.3652502298355103,16
29599,Deep Context LSTM (Always TL),1.6846351623535156,1.3934235572814941,16
29599,Baseline LSTM (TL),1.6934510469436646,1.4182331562042236,16
29599,Context-Aware Selective Learning,1.7018556594848633,1.4019700288772583,16
29599,Deep Context LSTM (No TL),1.739506721496582,1.41731595993042,16
29599,Site-Hard Expert Selector,1.739506721496582,1.41731595993042,16
29680,Random Forest,1.8214792428657403,1.3859259035944942,16
29680,Baseline LSTM (No TL),1.8734112977981567,1.3901206254959106,16
29680,Deep Context LSTM (Always TL),1.9291369915008545,1.4176679849624634,16
29680,Site-Hard Expert Selector,1.9291369915008545,1.4176679849624634,16
29680,Baseline LSTM (TL),1.9330615997314453,1.4529504776000977,16
29680,Context-Aware Selective Learning,1.9564510583877563,1.4632182121276855,16
29680,Deep Context LSTM (No TL),2.0234110355377197,1.5777184963226318,16
29708,Deep Context LSTM (No TL),1.0890045166015625,0.9257180690765381,16
29708,Context-Aware Selective Learning,1.136122703552246,0.9877049922943115,16
29708,Baseline LSTM (TL),1.1585317850112915,0.98478764295578,16
29708,Random Forest,1.1739910622358756,1.0261931665008674,16
29708,Baseline LSTM (No TL),1.1955230236053467,0.9899227619171143,16
29708,Deep Context LSTM (Always TL),1.2072422504425049,1.0581257343292236,16
29708,Site-Hard Expert Selector,1.2072422504425049,1.0581257343292236,16
29740,Random Forest,0.6417384379211565,0.5123677300861861,19
29740,Baseline LSTM (No TL),0.6490334272384644,0.528857409954071,19
29740,Baseline LSTM (TL),0.67062908411026,0.5313444137573242,19
29740,Deep Context LSTM (No TL),0.7437834739685059,0.625246524810791,19
29740,Context-Aware Selective Learning,0.7461100220680237,0.6294629573822021,19
29740,Deep Context LSTM (Always TL),0.7552079558372498,0.6319584250450134,19
29740,Site-Hard Expert Selector,0.7552079558372498,0.6319584250450134,19
29756,Baseline LSTM (TL),0.8033334016799927,0.5793786644935608,18
29756,Baseline LSTM (No TL),0.843776524066925,0.587657630443573,18
29756,Deep Context LSTM (Always TL),0.9016295671463013,0.6626778244972229,18
29756,Site-Hard Expert Selector,0.9016295671463013,0.6626778244972229,18
29756,Context-Aware Selective Learning,0.9023829102516174,0.6687834858894348,18
29756,Deep Context LSTM (No TL),0.9074579477310181,0.6701005101203918,18
29756,Random Forest,0.9125769540736538,0.6721524017512562,18
29794,Deep Context LSTM (Always TL),1.4417028427124023,1.0358251333236694,10
29794,Site-Hard Expert Selector,1.4417028427124023,1.0358251333236694,10
29794,Random Forest,1.4646402576656057,1.1469145466503878,10
29794,Context-Aware Selective Learning,1.4672410488128662,1.1157629489898682,10
29794,Deep Context LSTM (No TL),1.4702091217041016,1.1248648166656494,10
29794,Baseline LSTM (No TL),1.5314733982086182,1.1825892925262451,10
29794,Baseline LSTM (TL),1.5620911121368408,1.1857976913452148,10
29812,Deep Context LSTM (Always TL),1.1054142713546753,0.8398063778877258,17
29812,Site-Hard Expert Selector,1.1054142713546753,0.8398063778877258,17
29812,Context-Aware Selective Learning,1.144075632095337,0.8897828459739685,17
29812,Random Forest,1.2463076896272616,1.0859893481431249,17
29812,Deep Context LSTM (No TL),1.320968508720398,1.1793224811553955,17
29812,Baseline LSTM (No TL),1.8268603086471558,1.7212255001068115,17
29812,Baseline LSTM (TL),1.8654383420944214,1.7596416473388672,17
29828,Random Forest,2.035622756225564,1.6941440890346706,14
29828,Deep Context LSTM (Always TL),2.097874879837036,1.7770746946334839,14
29828,Site-Hard Expert Selector,2.097874879837036,1.7770746946334839,14
29828,Context-Aware Selective Learning,2.1061813831329346,1.7769001722335815,14
29828,Deep Context LSTM (No TL),2.118227005004883,1.7955623865127563,14
29828,Baseline LSTM (TL),2.1843185424804688,1.8999472856521606,14
29828,Baseline LSTM (No TL),2.2206027507781982,1.944858431816101,14
29829,Deep Context LSTM (Always TL),1.4811872243881226,0.9223370552062988,17
29829,Site-Hard Expert Selector,1.4811872243881226,0.9223370552062988,17
29829,Context-Aware Selective Learning,1.5498347282409668,0.9805030822753906,17
29829,Deep Context LSTM (No TL),1.5761276483535767,1.008559226989746,17
29829,Random Forest,1.7343122681949779,1.2114746122124411,17
29829,Baseline LSTM (No TL),1.994722843170166,1.527584433555603,17
29829,Baseline LSTM (TL),2.055788516998291,1.5973974466323853,17
29848,Random Forest,0.47319252012253055,0.3949462391315005,15
29848,Baseline LSTM (TL),0.4867427945137024,0.4182468354701996,15
29848,Baseline LSTM (No TL),0.5066031217575073,0.41880619525909424,15
29848,Deep Context LSTM (No TL),0.5392289161682129,0.4744393229484558,15
29848,Context-Aware Selective Learning,0.5751101970672607,0.5039975047111511,15
29848,Deep Context LSTM (Always TL),0.584422767162323,0.5065275430679321,15
29848,Site-Hard Expert Selector,0.584422767162323,0.5065275430679321,15
29861,Baseline LSTM (No TL),0.7202693223953247,0.5988095998764038,17
29861,Deep Context LSTM (No TL),0.7249212265014648,0.6187305450439453,17
29861,Baseline LSTM (TL),0.7351208329200745,0.6257966160774231,17
29861,Random Forest,0.7368382675987917,0.648779448138363,17
29861,Context-Aware Selective Learning,0.7449407577514648,0.6588969230651855,17
29861,Deep Context LSTM (Always TL),0.7652584910392761,0.6925349831581116,17
29861,Site-Hard Expert Selector,0.7652584910392761,0.6925349831581116,17
29908,Baseline LSTM (No TL),1.0211745500564575,0.6829417943954468,19
29908,Baseline LSTM (TL),1.023841142654419,0.701105535030365,19
29908,Context-Aware Selective Learning,1.0989047288894653,0.7483590841293335,19
29908,Deep Context LSTM (Always TL),1.1012234687805176,0.7462246417999268,19
29908,Site-Hard Expert Selector,1.1012234687805176,0.7462246417999268,19
29908,Deep Context LSTM (No TL),1.1039550304412842,0.7518213987350464,19
29908,Random Forest,1.1195280784861334,0.7407652697306243,19
29909,Deep Context LSTM (No TL),0.6202411651611328,0.5828899145126343,14
29909,Site-Hard Expert Selector,0.6202411651611328,0.5828899145126343,14
29909,Random Forest,0.8445459634116574,0.8091291023817339,14
29909,Context-Aware Selective Learning,0.9707146883010864,0.9515315294265747,14
29909,Deep Context LSTM (Always TL),0.9826856851577759,0.9636337161064148,14
29909,Baseline LSTM (TL),1.3011788129806519,1.2888069152832031,14
29909,Baseline LSTM (No TL),1.369868278503418,1.35317862033844,14
29931,Deep Context LSTM (No TL),1.3371591567993164,1.045356273651123,32
29931,Site-Hard Expert Selector,1.3371591567993164,1.045356273651123,32
29931,Context-Aware Selective Learning,1.3917045593261719,1.081108808517456,32
29931,Deep Context LSTM (Always TL),1.5005440711975098,1.152180552482605,32
29931,Random Forest,1.56218793588191,1.2340218450964118,32
29931,Baseline LSTM (TL),1.6189424991607666,1.2400436401367188,32
29931,Baseline LSTM (No TL),1.6652007102966309,1.2852351665496826,32
29961,Deep Context LSTM (Always TL),0.8668667078018188,0.6404445767402649,33
29961,Site-Hard Expert Selector,0.8668667078018188,0.6404445767402649,33
29961,Baseline LSTM (TL),0.8669568300247192,0.630975604057312,33
29961,Baseline LSTM (No TL),0.8849788904190063,0.6280962228775024,33
29961,Context-Aware Selective Learning,0.8854549527168274,0.6482430696487427,33
29961,Deep Context LSTM (No TL),0.9109423160552979,0.6638065576553345,33
29961,Random Forest,0.9120113799336758,0.6494404653283669,33
29971,Random Forest,0.304950743312692,0.23731178180916762,16
29971,Baseline LSTM (No TL),0.30527263879776,0.24039772152900696,16
29971,Deep Context LSTM (No TL),0.33644092082977295,0.2742324471473694,16
29971,Baseline LSTM (TL),0.34094053506851196,0.24869707226753235,16
29971,Context-Aware Selective Learning,0.3440716564655304,0.2710385322570801,16
29971,Deep Context LSTM (Always TL),0.3668590486049652,0.2783544957637787,16
29971,Site-Hard Expert Selector,0.3668590486049652,0.2783544957637787,16
29982,Deep Context LSTM (Always TL),0.9205985069274902,0.7390372157096863,19
29982,Site-Hard Expert Selector,0.9205985069274902,0.7390372157096863,19
29982,Context-Aware Selective Learning,0.933234453201294,0.7463017702102661,19
29982,Deep Context LSTM (No TL),0.9431585669517517,0.7376468777656555,19
29982,Random Forest,1.0486395920291818,0.8479035314539359,19
29982,Baseline LSTM (TL),1.2355543375015259,1.07017982006073,19
29982,Baseline LSTM (No TL),1.2827975749969482,1.1259856224060059,19
29997,Random Forest,0.31049903195608686,0.27244922746857103,17
29997,Deep Context LSTM (Always TL),0.3109795153141022,0.24073365330696106,17
29997,Site-Hard Expert Selector,0.3109795153141022,0.24073365330696106,17
29997,Context-Aware Selective Learning,0.35269927978515625,0.28837984800338745,17
29997,Baseline LSTM (No TL),0.3918430805206299,0.3239971697330475,17
29997,Deep Context LSTM (No TL),0.44874435663223267,0.38278916478157043,17
29997,Baseline LSTM (TL),0.45570728182792664,0.37222275137901306,17
30035,Random Forest,1.1878615272355448,1.00935122864224,19
30035,Context-Aware Selective Learning,1.1910429000854492,1.0664478540420532,19
30035,Deep Context LSTM (Always TL),1.1914877891540527,1.065475583076477,19
30035,Site-Hard Expert Selector,1.1914877891540527,1.065475583076477,19
30035,Deep Context LSTM (No TL),1.2782909870147705,1.1553254127502441,19
30035,Baseline LSTM (TL),1.3367843627929688,1.1658775806427002,19
30035,Baseline LSTM (No TL),1.3422051668167114,1.1535879373550415,19
30066,Context-Aware Selective Learning,0.5588997602462769,0.4806072413921356,19
30066,Deep Context LSTM (Always TL),0.5595293045043945,0.47422924637794495,19
30066,Deep Context LSTM (No TL),0.5694173574447632,0.49004244804382324,19
30066,Site-Hard Expert Selector,0.5694173574447632,0.49004244804382324,19
30066,Random Forest,0.5834653592124399,0.42849866000605874,19
30066,Baseline LSTM (No TL),0.60389244556427,0.4380800426006317,19
30066,Baseline LSTM (TL),0.6414105296134949,0.4656829237937927,19
30104,Deep Context LSTM (No TL),1.8293499946594238,1.4535287618637085,16
30104,Site-Hard Expert Selector,1.8293499946594238,1.4535287618637085,16
30104,Context-Aware Selective Learning,1.8709931373596191,1.4650015830993652,16
30104,Deep Context LSTM (Always TL),2.0088565349578857,1.542757272720337,16
30104,Random Forest,2.107481503895322,1.5959502985945064,16
