site_id,Baseline LSTM (No TL),Baseline LSTM (TL),Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
29908,1.0211745500564575,1.023841142654419,1.0989047288894653,1.1012234687805176,1.1039550304412842,1.1195280784861334,1.1012234687805176
29909,1.369868278503418,1.3011788129806519,0.9707146883010864,0.9826856851577759,0.6202411651611328,0.8445459634116574,0.6202411651611328
29931,1.6652007102966309,1.6189424991607666,1.3917045593261719,1.5005440711975098,1.3371591567993164,1.56218793588191,1.3371591567993164
29961,0.8849788904190063,0.8669568300247192,0.8854549527168274,0.8668667078018188,0.9109423160552979,0.9120113799336758,0.8668667078018188
29971,0.30527263879776,0.34094053506851196,0.3440716564655304,0.3668590486049652,0.33644092082977295,0.304950743312692,0.3668590486049652
29982,1.2827975749969482,1.2355543375015259,0.933234453201294,0.9205985069274902,0.9431585669517517,1.0486395920291818,0.9205985069274902
29997,0.3918430805206299,0.45570728182792664,0.35269927978515625,0.3109795153141022,0.44874435663223267,0.31049903195608686,0.3109795153141022
30035,1.3422051668167114,1.3367843627929688,1.1910429000854492,1.1914877891540527,1.2782909870147705,1.1878615272355448,1.1914877891540527
30066,0.60389244556427,0.6414105296134949,0.5588997602462769,0.5595293045043945,0.5694173574447632,0.5834653592124399,0.5694173574447632
30104,2.3269104957580566,2.3049962520599365,1.8709931373596191,2.0088565349578857,1.8293499946594238,2.107481503895322,1.8293499946594238
30225,0.6851364374160767,0.6996635794639587,0.6986570954322815,0.7147852778434753,0.6734299659729004,0.6776964929131019,0.6734299659729004
30247,1.4548004865646362,1.4857147932052612,1.295547604560852,1.297547698020935,1.2929093837738037,1.3198139300692222,1.297547698020935
30249,2.6649887561798096,2.6036908626556396,2.2995851039886475,2.329491138458252,2.2336602210998535,2.118692220581732,2.329491138458252
30265,0.9840368628501892,0.9701958894729614,0.7973999977111816,0.7951678037643433,0.809088945388794,0.7704018488407063,0.809088945388794
30341,2.260472059249878,2.2025866508483887,1.4822015762329102,1.562113881111145,1.3668102025985718,1.6945887741846883,1.3668102025985718
30380,0.9412341713905334,0.9521414041519165,1.0921224355697632,1.017993688583374,1.1809494495391846,0.9197293129948277,1.017993688583374
30385,0.47541549801826477,0.5057772994041443,0.5163702368736267,0.4577571153640747,0.6087600588798523,0.5350073727297587,0.6087600588798523
30425,1.2817387580871582,1.2199554443359375,1.2437081336975098,1.3054660558700562,1.190364122390747,1.3472409657142774,1.190364122390747
30427,1.1629780530929565,1.1531697511672974,0.9474018812179565,0.9835074543952942,0.9344898462295532,1.0015182731205954,0.9835074543952942
30474,0.5808318853378296,0.5268909335136414,0.5576757192611694,0.5622562766075134,0.5659278631210327,0.5941139486795387,0.5622562766075134
30578,1.3752896785736084,1.3569972515106201,1.2903709411621094,1.2780184745788574,1.3015477657318115,1.3893051534643075,1.2780184745788574
30586,1.5990710258483887,1.5336008071899414,1.2291781902313232,1.292402744293213,1.1425045728683472,1.2934105906076918,1.292402744293213
30656,0.7964707612991333,0.807464063167572,0.7602494955062866,0.7679294943809509,0.7618110775947571,0.8171446307736326,0.7679294943809509
30760,0.7120344042778015,0.756869912147522,0.5985135436058044,0.5883705019950867,0.6190626621246338,0.5970755453409388,0.6190626621246338
30788,3.078974962234497,3.0493855476379395,3.2437596321105957,3.2664973735809326,3.2537970542907715,3.1384375732062098,3.2664973735809326
30795,1.7948546409606934,1.8094652891159058,1.5756758451461792,1.5542746782302856,1.5947539806365967,1.571999379949449,1.5542746782302856
30808,0.6905950307846069,0.6599287986755371,0.64081871509552,0.6395100951194763,0.6792835593223572,0.5777707638550542,0.6395100951194763
30832,0.5733555555343628,0.5828749537467957,0.597594141960144,0.6119054555892944,0.5563327670097351,0.652973309505968,0.6119054555892944
30868,1.4618661403656006,1.4381712675094604,1.426665186882019,1.4378113746643066,1.4074316024780273,1.4815494308585713,1.4378113746643066
30919,0.992677628993988,0.9981445074081421,1.047520399093628,1.0665117502212524,1.0419206619262695,1.106155940723844,1.0665117502212524
30981,4.507122993469238,4.533054828643799,3.023836374282837,3.0002009868621826,3.3829739093780518,3.9008551174777133,3.0002009868621826
31008,1.265273094177246,1.2854734659194946,1.210252285003662,1.1831810474395752,1.2081536054611206,1.1618228358709222,1.2081536054611206
