date,water_level_nap_m
2021-02-05T09:54:31+01:00,-4.88
2021-04-02T11:25:48+02:00,-5.04
2021-06-09T11:51:53+02:00,-5.13
2021-08-11T11:09:25+02:00,-5.16
2021-10-12T09:42:21+02:00,-5.1
2021-12-14T08:16:21+01:00,-4.92
2022-03-01T11:22:37+01:00,-4.88
2022-04-08T08:58:03+02:00,-4.77
2022-06-10T10:39:53+02:00,-5.08
2022-08-02T09:35:25+02:00,-5.35
2022-10-25T12:16:26+02:00,-5.08
2022-12-30T09:46:23+01:00,-4.92
