date,water_level_nap_m
2021-01-11T14:32:44+01:00,-3.7
2021-03-15T11:22:28+01:00,-3.78
2021-04-13T07:14:59+02:00,-3.83
2021-07-02T13:36:21+02:00,-3.73
2021-09-08T08:10:59+02:00,-3.89
2021-11-10T12:11:51+01:00,-4.08
2022-01-17T12:39:03+01:00,-3.74
2022-03-17T13:43:33+01:00,-3.82
2022-05-06T11:20:46+02:00,-3.91
2022-06-28T12:33:50+02:00,-3.92
2022-09-08T09:43:12+02:00,-4.02
2022-11-25T13:45:53+01:00,-3.78
2023-01-13T12:05:11+01:00,-3.49
