date,water_level_nap_m
2002-02-14T00:00:00+01:00,-0.38
2002-04-03T03:00:00+02:00,-0.46
2002-06-14T03:00:00+02:00,-0.58
2002-10-16T03:00:00+02:00,-0.54
2002-12-10T02:00:00+01:00,-0.56
2003-03-19T02:00:00+01:00,-0.55
2003-05-09T03:00:00+02:00,-0.55
2003-07-07T03:00:00+02:00,-0.59
2003-09-08T03:00:00+02:00,-0.57
2003-10-31T02:00:00+01:00,-0.5
2003-12-01T02:00:00+01:00,-0.47
2004-02-17T02:00:00+01:00,-0.41
2004-03-29T03:00:00+02:00,-0.44
2004-05-26T03:00:00+02:00,-0.51
2004-07-12T03:00:00+02:00,-0.51
2004-09-21T03:00:00+02:00,-0.53
2004-11-02T02:00:00+01:00,-0.53
2004-12-09T02:00:00+01:00,-0.55
2005-02-15T02:00:00+01:00,-0.47
2005-04-04T03:00:00+02:00,-0.55
2005-06-01T03:00:00+02:00,-0.65
2005-07-06T03:00:00+02:00,-0.48
2005-09-21T03:00:00+02:00,-0.56
2005-11-22T02:00:00+01:00,-0.53
2005-12-19T02:00:00+01:00,-0.45
2006-02-03T02:00:00+01:00,-0.56
2006-03-14T02:00:00+01:00,-0.5
2006-05-16T03:00:00+02:00,-0.48
2006-07-19T03:00:00+02:00,-0.54
2006-09-19T03:00:00+02:00,-0.48
2006-10-24T03:00:00+02:00,-0.44
2006-11-29T02:00:00+01:00,-0.5
2007-01-02T02:00:00+01:00,-0.51
2007-02-09T02:00:00+01:00,-0.5
2007-03-23T02:00:00+01:00,-0.44
2007-05-09T03:00:00+02:00,-0.56
2007-07-02T03:00:00+02:00,-0.35
2007-08-23T03:00:00+02:00,-0.46
2007-12-12T02:00:00+01:00,-0.38
2008-02-18T02:00:00+01:00,-0.52
2008-04-07T03:00:00+02:00,-0.43
2008-06-04T03:00:00+02:00,-0.55
2008-07-24T03:00:00+02:00,-0.47
2008-08-26T03:00:00+02:00,-0.54
2008-10-06T03:00:00+02:00,-0.39
2008-11-12T02:00:00+01:00,-0.45
2009-02-18T12:34:00+01:00,-0.54
2009-03-23T11:00:00+01:00,-0.51
2009-04-29T10:31:00+02:00,-0.56
2009-06-18T11:26:00+02:00,-0.54
2009-09-18T12:50:00+02:00,-0.58
2010-02-22T12:20:00+01:00,-0.45
2010-04-14T09:50:00+02:00,-0.46
2010-06-10T10:56:00+02:00,-0.49
2010-08-13T10:58:00+02:00,-0.51
2010-11-15T11:51:00+01:00,-0.37
2010-12-10T11:24:00+01:00,-0.62
2011-01-04T08:14:00+01:00,-0.37
2011-02-10T12:12:00+01:00,-0.44
2011-05-20T09:18:00+02:00,-0.94
2012-04-27T09:27:00+02:00,-0.54
2012-05-22T11:24:00+02:00,-0.51
2012-06-05T12:02:00+02:00,-0.54
2012-09-13T13:45:00+02:00,-0.54
2012-10-16T11:38:00+02:00,-0.38
2012-12-20T07:04:00+01:00,-0.45
2013-03-06T11:49:00+01:00,-0.5
2013-04-18T09:12:00+02:00,-0.53
2013-06-20T11:35:00+02:00,-0.54
2013-08-22T10:26:00+02:00,-0.64
2013-10-10T06:34:00+02:00,-0.56
2013-12-09T12:20:00+01:00,-0.52
2014-01-31T10:52:00+01:00,-0.47
2014-04-30T08:39:00+02:00,-0.58
2014-08-14T09:55:00+02:00,-0.45
2014-10-09T11:36:00+02:00,-0.56
2014-11-21T12:15:00+01:00,-0.53
2015-02-18T08:41:00+01:00,-0.52
2015-04-02T11:11:00+02:00,-0.46
2015-04-09T12:30:00+02:00,-0.46
2015-05-20T10:36:00+02:00,-0.55
2015-06-25T10:13:00+02:00,-0.6
2015-08-13T13:49:00+02:00,-0.53
2015-10-02T09:38:00+02:00,-0.47
2015-12-22T13:46:00+01:00,-0.46
2016-02-17T12:55:00+01:00,-0.43
2016-05-19T09:14:00+02:00,-0.52
2016-07-04T10:31:00+02:00,-0.44
2016-09-16T10:31:00+02:00,-0.58
2016-11-02T13:58:00+01:00,-0.58
2017-01-16T10:14:00+01:00,-0.47
2017-03-14T11:30:00+01:00,-0.45
2017-05-17T08:33:00+02:00,-0.54
2017-07-27T10:03:00+02:00,-0.5
2017-08-31T08:06:00+02:00,-0.48
2017-10-24T14:19:00+02:00,-0.47
2018-02-12T12:58:00+01:00,-0.5
2018-04-24T13:29:00+02:00,-0.51
2018-06-28T09:56:00+02:00,-0.62
2018-08-16T11:40:00+02:00,-0.56
2018-10-24T09:31:00+02:00,-0.56
2018-12-20T11:19:00+01:00,-0.46
2019-03-01T09:48:00+01:00,-0.49
2019-04-17T08:03:00+02:00,-0.46
2019-06-19T07:17:00+02:00,-0.38
2019-09-02T08:12:00+02:00,-0.52
2019-10-11T08:32:00+02:00,-0.31
2019-12-24T09:57:00+01:00,-0.37
2020-04-10T09:36:54+02:00,-0.45
2020-06-11T07:55:11+02:00,-0.51
2020-07-15T13:09:54+02:00,-0.53
2020-09-10T09:44:46+02:00,-0.42
2020-10-28T13:04:47+01:00,-0.41
2020-12-30T09:21:29+01:00,-0.31
