date,water_level_nap_m
2021-01-15T08:41:38+01:00,-1.181
2021-03-22T10:57:57+01:00,-0.991
2021-04-30T11:34:06+02:00,-1.011
2021-07-19T08:04:27+02:00,-1.001
2021-12-06T10:18:34+01:00,-0.791
2022-01-27T08:01:34+01:00,-0.901
2022-03-29T08:05:31+02:00,-0.911
2022-05-19T11:37:13+02:00,-1.021
2022-07-08T08:06:26+02:00,-1.041
2022-09-27T10:43:28+02:00,-0.911
2022-12-22T09:32:52+01:00,-0.911
2023-01-25T11:25:01+01:00,-0.771
