date,water_level_nap_m
2021-01-19T10:59:25+01:00,-0.81
2021-03-25T11:09:02+01:00,-0.93
2021-05-07T11:49:30+02:00,-0.96
2021-07-23T09:38:41+02:00,-1.02
2021-09-28T10:11:53+02:00,-1.11
2021-12-13T10:34:02+01:00,-0.89
2022-02-07T09:34:22+01:00,-0.9
2022-04-01T09:01:32+02:00,-0.91
2022-05-19T12:07:17+02:00,-1.08
2022-07-11T08:56:10+02:00,-1.1
2022-09-23T11:09:50+02:00,-1.09
2022-12-14T10:50:56+01:00,-0.97
