date,water_level_nap_m
2021-01-22T08:25:25+01:00,-1.98
2021-03-19T12:07:47+01:00,-2.02
2021-04-28T10:38:00+02:00,-2.06
2022-01-24T08:21:06+01:00,-1.99
2022-03-21T08:45:00+01:00,-1.99
2022-05-17T11:18:55+02:00,-2.02
2022-07-18T08:13:16+02:00,-2.0
2022-09-15T11:31:00+02:00,-2.02
