date,water_level_nap_m
1990-06-02T01:00:00+02:00,-4.4
1990-10-13T02:00:00+01:00,-4.36
1990-12-06T02:00:00+01:00,-4.29
1991-01-23T02:00:00+01:00,-4.31
1991-03-26T02:00:00+01:00,-4.36
1991-05-24T03:00:00+02:00,-4.41
1991-07-17T03:00:00+02:00,-4.23
1991-10-08T02:00:00+01:00,-4.45
1992-01-09T02:00:00+01:00,-4.09
1992-03-03T02:00:00+01:00,-4.35
1992-04-23T03:00:00+02:00,-4.2
1992-07-29T03:00:00+02:00,-4.48
1992-10-27T02:00:00+01:00,-4.21
1993-01-20T02:00:00+01:00,-4.22
1993-03-30T03:00:00+02:00,-4.34
1993-05-25T03:00:00+02:00,-4.36
1993-07-26T03:00:00+02:00,-4.31
1993-10-08T02:00:00+01:00,-4.11
1993-11-30T02:00:00+01:00,-4.2
1994-01-19T02:00:00+01:00,-4.24
1994-04-01T03:00:00+02:00,-4.17
1994-05-31T03:00:00+02:00,-4.28
1994-07-26T03:00:00+02:00,-4.46
1994-10-07T02:00:00+01:00,-4.26
1994-12-07T02:00:00+01:00,-4.13
1995-01-25T02:00:00+01:00,-4.03
1995-04-04T03:00:00+02:00,-4.27
1995-05-30T03:00:00+02:00,-4.29
1995-07-19T03:00:00+02:00,-4.31
1995-12-05T02:00:00+01:00,-4.52
1996-02-02T02:00:00+01:00,-4.52
1996-04-19T03:00:00+02:00,-4.44
1996-06-27T03:00:00+02:00,-4.44
1996-09-04T03:00:00+02:00,-4.42
1996-10-31T02:00:00+01:00,-4.29
1996-12-20T02:00:00+01:00,-4.17
1997-02-17T02:00:00+01:00,-4.16
1997-04-09T03:00:00+02:00,-4.36
1997-07-01T03:00:00+02:00,-4.26
1997-09-08T03:00:00+02:00,-4.44
1997-10-24T03:00:00+02:00,-4.41
1997-12-09T02:00:00+01:00,-4.31
1998-02-27T02:00:00+01:00,-4.3
1998-05-27T03:00:00+02:00,-4.27
1998-08-03T03:00:00+02:00,-4.27
1998-09-28T03:00:00+02:00,-4.15
1998-12-01T02:00:00+01:00,-4.25
1999-02-25T02:00:00+01:00,-4.17
1999-07-13T03:00:00+02:00,-4.35
1999-09-30T03:00:00+02:00,-4.33
1999-12-10T02:00:00+01:00,-4.14
2000-02-24T02:00:00+01:00,-4.2
2000-04-11T03:00:00+02:00,-4.17
2000-06-20T03:00:00+02:00,-4.29
2000-08-11T03:00:00+02:00,-4.4
2000-10-10T03:00:00+02:00,-4.19
2000-12-14T02:00:00+01:00,-4.09
2001-02-21T02:00:00+01:00,-4.24
2001-04-12T03:00:00+02:00,-4.34
2001-06-20T03:00:00+02:00,-4.36
2001-08-14T03:00:00+02:00,-4.38
2001-10-11T03:00:00+02:00,-4.32
2001-12-17T02:00:00+01:00,-4.33
2002-02-07T02:00:00+01:00,-4.2
2002-04-16T03:00:00+02:00,-4.31
2002-06-17T03:00:00+02:00,-4.43
2002-08-19T03:00:00+02:00,-4.46
2002-10-14T03:00:00+02:00,-4.42
2003-02-05T02:00:00+01:00,-4.16
2003-03-20T02:00:00+01:00,-4.38
2003-05-20T03:00:00+02:00,-4.31
2003-07-08T03:00:00+02:00,-4.46
2003-09-11T03:00:00+02:00,-4.68
2003-10-31T02:00:00+01:00,-4.39
2003-12-03T02:00:00+01:00,-4.49
2004-02-20T02:00:00+01:00,-4.25
2004-03-30T03:00:00+02:00,-4.29
2004-05-24T03:00:00+02:00,-4.5
2004-07-19T03:00:00+02:00,-4.35
2004-09-23T03:00:00+02:00,-4.2
2004-11-04T02:00:00+01:00,-4.27
2004-12-20T02:00:00+01:00,-4.33
2005-02-17T02:00:00+01:00,-4.3
2005-04-05T03:00:00+02:00,-4.32
2005-05-24T03:00:00+02:00,-4.33
2005-07-11T03:00:00+02:00,-4.33
2005-09-19T03:00:00+02:00,-4.39
2005-11-17T02:00:00+01:00,-4.25
2005-12-21T02:00:00+01:00,-4.28
2006-01-10T02:00:00+01:00,-4.34
2006-02-10T02:00:00+01:00,-4.36
2006-03-20T02:00:00+01:00,-4.3
2006-05-10T03:00:00+02:00,-4.33
2006-07-18T03:00:00+02:00,-4.55
2006-09-01T03:00:00+02:00,-4.28
2006-10-06T03:00:00+02:00,-4.33
2006-11-17T02:00:00+01:00,-4.2
2007-01-05T02:00:00+01:00,-4.21
2007-02-01T02:00:00+01:00,-4.25
2007-03-16T02:00:00+01:00,-4.26
2007-05-01T03:00:00+02:00,-4.62
2007-06-25T03:00:00+02:00,-4.15
2007-08-07T03:00:00+02:00,-4.26
2007-12-13T02:00:00+01:00,-4.52
2008-02-12T02:00:00+01:00,-4.41
2008-03-11T02:00:00+01:00,-4.12
2008-04-24T03:00:00+02:00,-4.34
2008-07-16T03:00:00+02:00,-4.49
2008-08-14T03:00:00+02:00,-4.37
2008-09-23T03:00:00+02:00,-4.44
2009-02-18T11:02:00+01:00,-4.38
2009-03-13T14:00:00+01:00,-4.35
2009-04-20T10:15:00+02:00,-4.39
2009-06-11T11:15:00+02:00,-4.32
2009-09-03T13:01:00+02:00,-4.29
2009-09-22T14:12:00+02:00,-4.27
2009-10-21T07:32:00+02:00,-4.45
2010-01-28T13:46:00+01:00,-4.25
2010-04-19T11:05:00+02:00,-4.34
2010-06-09T08:35:00+02:00,-4.31
2010-07-09T11:25:00+02:00,-4.51
2010-07-13T11:07:00+02:00,-4.46
2010-10-08T08:40:00+02:00,-4.25
2010-11-09T12:59:00+01:00,-4.0
2011-02-09T09:18:00+01:00,-4.31
2011-03-23T13:20:00+01:00,-4.43
2011-06-01T09:17:00+02:00,-4.61
2011-07-19T10:48:00+02:00,-4.3
2011-09-05T13:51:00+02:00,-4.24
2012-02-23T11:16:00+01:00,-4.3
2012-04-16T09:43:00+02:00,-4.34
2012-05-10T11:04:00+02:00,-4.27
2012-06-06T09:24:00+02:00,-4.29
2012-07-25T10:47:00+02:00,-4.23
2012-10-08T10:01:00+02:00,-4.25
2013-02-22T13:41:00+01:00,-4.27
2013-04-04T09:36:00+02:00,-4.36
2013-06-04T12:41:00+02:00,-4.31
2013-07-19T08:58:00+02:00,-4.44
2013-08-20T12:30:00+02:00,-4.61
2013-11-29T08:37:00+01:00,-4.27
2014-01-21T10:05:00+01:00,-4.22
2014-04-16T01:00:00+02:00,-4.41
2014-06-05T12:41:00+02:00,-4.33
2014-08-08T08:46:00+02:00,-4.41
2014-11-19T13:39:00+01:00,-4.5
2015-02-04T12:55:00+01:00,-4.26
2015-03-24T09:04:00+01:00,-4.29
2015-05-19T09:49:00+02:00,-4.34
2015-06-19T12:35:00+02:00,-4.54
2015-09-29T09:02:00+02:00,-4.37
2015-12-07T13:48:00+01:00,-4.26
2016-02-18T09:50:00+01:00,-4.23
2016-05-09T08:09:00+02:00,-4.3
2016-06-27T08:28:00+02:00,-4.24
2016-09-02T08:37:00+02:00,-4.49
2016-10-21T10:00:00+02:00,-4.58
2017-01-02T09:26:00+01:00,-4.56
2017-03-01T10:54:00+01:00,-4.23
2017-05-09T10:54:00+02:00,-4.46
2017-07-17T08:22:00+02:00,-4.57
2017-08-25T10:03:00+02:00,-4.56
2017-10-17T10:21:00+02:00,-4.34
2018-02-07T10:07:00+01:00,-4.26
2018-04-19T11:01:00+02:00,-4.4
2018-06-21T12:31:00+02:00,-4.58
2018-07-25T09:22:00+02:00,-4.71
2018-10-17T11:56:00+02:00,-4.67
2018-12-18T10:48:00+01:00,-4.49
2019-02-26T11:16:00+01:00,-4.41
2019-04-05T10:31:00+02:00,-4.25
2019-06-18T11:43:00+02:00,-4.37
2019-08-19T09:41:00+02:00,-4.63
2019-10-08T09:08:00+02:00,-4.36
2019-12-19T12:05:00+01:00,-4.24
2020-02-18T11:48:13+01:00,-4.18
2020-04-02T12:10:21+02:00,-4.37
2020-05-13T14:14:31+02:00,-4.55
2020-08-13T09:51:08+02:00,-4.75
2020-09-21T13:10:03+02:00,-4.44
2020-11-25T08:28:59+01:00,-4.33
