date,water_level_nap_m
2021-01-07T12:45:56+01:00,-0.1
2021-03-18T08:10:06+01:00,-0.17
2021-04-15T08:10:50+02:00,-0.25
2021-07-07T08:09:36+02:00,-0.37
2021-09-10T09:25:37+02:00,-0.45
2021-11-09T10:31:15+01:00,-0.22
2022-01-20T08:36:55+01:00,-0.17
2022-03-21T08:57:26+01:00,-0.25
2022-05-06T11:32:30+02:00,-0.36
2022-09-13T10:27:00+02:00,-0.61
2022-12-02T09:38:17+01:00,-0.21
2023-01-11T08:41:07+01:00,-0.09
