site_id,cell_id,cosine_similarity,months_used,source_lon,source_lat
33072,89709,0.25997767,38,-1.5313000000000014,-0.272399999999999
33074,81796,0.2567974,99,14.198699999999999,-2.362399999999999
33089,98744,0.21498017,137,12.878699999999998,2.037600000000001
33103,54218,0.34687984,140,12.218699999999998,-9.5124
33128,36514,0.4163743,140,-22.9813,-14.0224
33170,62214,0.23470488,137,5.618699999999999,-7.422399999999999
33199,75352,0.37113303,142,4.9586999999999986,-4.012399999999999
33248,67582,0.18910322,137,-10.221300000000001,-5.992399999999999
33249,70489,0.28141686,40,-16.9313,-5.222399999999999
33255,67575,0.26219258,131,-10.9913,-5.992399999999999
33273,75352,0.4863673,139,4.9586999999999986,-4.012399999999999
33278,101998,0.17565635,138,-2.3013000000000017,2.917600000000001
33280,40152,0.30416238,39,4.078699999999999,-13.142399999999999
33282,36514,0.48805556,131,-22.9813,-14.0224
33312,154276,0.2218908,139,11.558699999999998,16.4476
33335,54218,0.2962406,139,12.218699999999998,-9.5124
33342,36514,0.32859957,132,-22.9813,-14.0224
34531,36514,0.3774779,140,-22.9813,-14.0224
34537,36514,0.3920464,139,-22.9813,-14.0224
34548,54218,0.30571625,73,12.218699999999998,-9.5124
34549,56721,0.29102513,75,7.7086999999999986,-8.8524
34550,54194,0.5914849,73,9.578699999999998,-9.5124
34552,55441,0.2624132,75,6.828699999999999,-9.1824
34555,34414,0.24662799,76,-20.7813,-14.572399999999998
34556,37915,0.3293091,73,-8.791300000000001,-13.6924
34557,98744,0.55708283,44,12.878699999999998,2.037600000000001
34562,26769,0.3073215,73,-22.2113,-16.5524
34563,55078,0.22595946,75,13.538699999999999,-9.292399999999999
34565,54194,0.5719366,73,9.578699999999998,-9.5124
34566,26769,0.34211236,73,-22.2113,-16.5524
34568,18044,0.2384689,72,-2.5213000000000014,-18.862399999999997
34569,43958,0.27919865,76,2.9786999999999986,-12.152399999999998
34570,37915,0.24943289,75,-8.791300000000001,-13.6924
34571,95801,0.46559748,73,15.628699999999998,1.267600000000001
34575,26769,0.30096725,73,-22.2113,-16.5524
34577,56721,0.2910345,75,7.7086999999999986,-8.8524
34578,54218,0.51303357,73,12.218699999999998,-9.5124
34579,56721,0.27938017,75,7.7086999999999986,-8.8524
34583,58891,0.37384415,73,13.208699999999999,-8.302399999999999
34586,58891,0.4755674,76,13.208699999999999,-8.302399999999999
34587,56721,0.44644377,73,7.7086999999999986,-8.8524
34588,26769,0.337248,73,-22.2113,-16.5524
34590,56721,0.33936223,73,7.7086999999999986,-8.8524
34594,26769,0.37632704,73,-22.2113,-16.5524
34597,54194,0.5932247,76,9.578699999999998,-9.5124
37680,37287,0.49037263,141,15.408699999999998,-13.9124
37692,67575,0.23445965,140,-10.9913,-5.992399999999999
37734,36514,0.3787821,141,-22.9813,-14.0224
37757,36514,0.50579333,138,-22.9813,-14.0224
37775,79170,0.439216,141,5.178699999999998,-3.022399999999999
37801,55441,0.25126195,140,6.828699999999999,-9.1824
37827,49974,0.18417262,141,11.778699999999999,-10.6124
37841,36514,0.33998638,141,-22.9813,-14.0224
37867,34927,0.20876807,141,-10.9913,-14.462399999999999
37906,37915,0.23893873,141,-8.791300000000001,-13.6924
37912,12080,0.2137594,141,-5.601300000000002,-20.4024
37920,27713,0.5023114,140,-11.6513,-16.3324
37923,75352,0.2918087,137,4.9586999999999986,-4.012399999999999
37937,37287,0.48321173,139,15.408699999999998,-13.9124
37960,54218,0.2803814,141,12.218699999999998,-9.5124
37962,77981,0.15746368,141,14.308699999999998,-3.352399999999999
37964,34927,0.21184495,141,-10.9913,-14.462399999999999
37991,36514,0.28562942,141,-22.9813,-14.0224
37997,34927,0.19297063,141,-10.9913,-14.462399999999999
38009,75352,0.28165442,141,4.9586999999999986,-4.012399999999999
38020,132086,0.24353537,140,-4.061300000000002,10.7276
38037,49974,0.20173806,141,11.778699999999999,-10.6124
38046,55441,0.32303122,137,6.828699999999999,-9.1824
38062,136339,0.32604885,141,-2.6313000000000013,11.8276
38068,75352,0.38438818,141,4.9586999999999986,-4.012399999999999
42660,55441,0.390311,131,6.828699999999999,-9.1824
43567,12080,0.20198983,139,-5.601300000000002,-20.4024
43568,12080,0.25884423,140,-5.601300000000002,-20.4024
43569,54218,0.3140588,139,12.218699999999998,-9.5124
43643,55441,0.33747968,131,6.828699999999999,-9.1824
43655,55441,0.37611556,138,6.828699999999999,-9.1824
43665,36514,0.24312799,136,-22.9813,-14.0224
43668,74020,0.21166012,139,-1.6413000000000015,-4.342399999999999
43670,75352,0.44095296,93,4.9586999999999986,-4.012399999999999
43676,84660,0.18246551,97,2.7586999999999984,-1.592399999999999
43679,55441,0.38541752,133,6.828699999999999,-9.1824
43789,55441,0.36315012,118,6.828699999999999,-9.1824
43790,69646,0.22643742,116,-16.381300000000003,-5.442399999999999
43795,31037,0.18890962,102,-19.131300000000003,-15.452399999999999
43895,28977,0.21671914,129,-12.531300000000002,-16.002399999999998
43927,34414,0.24106283,138,-20.7813,-14.572399999999998
43987,67575,0.25407326,127,-10.9913,-5.992399999999999
44011,34414,0.216124,125,-20.7813,-14.572399999999998
44018,67575,0.29694957,135,-10.9913,-5.992399999999999
44032,67575,0.22532931,138,-10.9913,-5.992399999999999
44060,81796,0.28450057,134,14.198699999999999,-2.362399999999999
44072,17268,0.31416422,103,5.398699999999999,-19.0824
44097,37373,0.28943396,99,-21.7713,-13.802399999999999
44112,12080,0.31867003,132,-5.601300000000002,-20.4024
44146,55441,0.27259827,132,6.828699999999999,-9.1824
44149,55441,0.30257556,106,6.828699999999999,-9.1824
44206,55078,0.24830751,130,13.538699999999999,-9.292399999999999
44253,75352,0.3049412,132,4.9586999999999986,-4.012399999999999
45749,132086,0.4988636,76,-4.061300000000002,10.7276
45751,43958,0.3287965,76,2.9786999999999986,-12.152399999999998
45753,132086,0.5529411,74,-4.061300000000002,10.7276
51239,90243,0.20031135,88,10.568699999999998,-0.162399999999999
53459,81796,0.3218619,119,14.198699999999999,-2.362399999999999
53466,67575,0.24747165,139,-10.9913,-5.992399999999999
53515,26769,0.23297462,98,-22.2113,-16.5524
53523,22247,0.28795466,131,-6.591300000000001,-17.7624
53802,89709,0.37748873,132,-1.5313000000000014,-0.272399999999999
59106,55441,0.21107996,137,6.828699999999999,-9.1824
59114,55441,0.40539858,86,6.828699999999999,-9.1824
64365,69646,0.31156734,137,-16.381300000000003,-5.442399999999999
64379,66225,0.15278533,142,-19.5713,-6.322399999999999
64391,55441,0.353774,142,6.828699999999999,-9.1824
64439,90523,0.243943,132,-5.271300000000002,-0.052399999999998975
64473,69301,0.31071746,137,-7.691300000000002,-5.552399999999999
64507,54218,0.3132504,137,12.218699999999998,-9.5124
64543,36514,0.4565355,138,-22.9813,-14.0224
64599,163199,0.5117547,99,13.648699999999998,18.7576
65959,75352,0.26921096,142,4.9586999999999986,-4.012399999999999
65965,36514,0.5323166,136,-22.9813,-14.0224
66039,36514,0.5490928,135,-22.9813,-14.0224
66048,38775,0.24249774,129,-7.471300000000001,-13.472399999999999
66050,75352,0.26864251,130,4.9586999999999986,-4.012399999999999
66076,12080,0.3020251,138,-5.601300000000002,-20.4024
66083,81796,0.35507497,141,14.198699999999999,-2.362399999999999
66092,49577,0.4257012,132,14.748699999999998,-10.722399999999999
66098,56721,0.34119222,135,7.7086999999999986,-8.8524
66105,81796,0.35874352,139,14.198699999999999,-2.362399999999999
66118,56721,0.40010756,141,7.7086999999999986,-8.8524
66121,67575,0.33872968,137,-10.9913,-5.992399999999999
66126,67575,0.33727232,137,-10.9913,-5.992399999999999
66132,12080,0.26068172,142,-5.601300000000002,-20.4024
66134,81796,0.38336205,142,14.198699999999999,-2.362399999999999
66155,77981,0.39005423,142,14.308699999999998,-3.352399999999999
66156,81796,0.39197043,142,14.198699999999999,-2.362399999999999
66199,67575,0.33339292,138,-10.9913,-5.992399999999999
66216,56721,0.3639096,140,7.7086999999999986,-8.8524
66222,54194,0.46093792,134,9.578699999999998,-9.5124
66224,12080,0.30369318,134,-5.601300000000002,-20.4024
66250,32824,0.36601463,139,-9.121300000000002,-15.0124
66256,81796,0.3675067,142,14.198699999999999,-2.362399999999999
66265,37287,0.55249804,138,15.408699999999998,-13.9124
66266,67575,0.3571379,142,-10.9913,-5.992399999999999
66268,12080,0.2745712,142,-5.601300000000002,-20.4024
66272,77981,0.29108346,136,14.308699999999998,-3.352399999999999
66318,54194,0.45921215,136,9.578699999999998,-9.5124
66323,77981,0.33787298,122,14.308699999999998,-3.352399999999999
66337,28977,0.22602542,139,-12.531300000000002,-16.002399999999998
66352,36514,0.5395105,124,-22.9813,-14.0224
66369,77981,0.40835026,142,14.308699999999998,-3.352399999999999
66380,67575,0.31946012,142,-10.9913,-5.992399999999999
66381,16034,0.42605606,142,9.578699999999998,-19.412399999999998
66385,73219,0.41127172,141,3.5286999999999984,-4.562399999999999
66393,67575,0.39158252,140,-10.9913,-5.992399999999999
66406,55441,0.35173044,136,6.828699999999999,-9.1824
66446,55441,0.32864648,141,6.828699999999999,-9.1824
66458,36514,0.5433467,136,-22.9813,-14.0224
66461,67575,0.39382815,139,-10.9913,-5.992399999999999
66500,83066,0.3630953,136,13.978699999999998,-2.032399999999999
66507,12080,0.2741662,142,-5.601300000000002,-20.4024
66517,56721,0.35517094,142,7.7086999999999986,-8.8524
66520,37287,0.5225442,138,15.408699999999998,-13.9124
66528,77981,0.37493932,142,14.308699999999998,-3.352399999999999
66541,81796,0.37535316,142,14.198699999999999,-2.362399999999999
66556,67575,0.3597251,141,-10.9913,-5.992399999999999
66567,69301,0.4425259,142,-7.691300000000002,-5.552399999999999
66571,17268,0.54696757,135,5.398699999999999,-19.0824
66602,61367,0.24272895,141,5.728699999999998,-7.642399999999999
66603,36514,0.5120219,132,-22.9813,-14.0224
66607,12080,0.40948272,88,-5.601300000000002,-20.4024
66608,67575,0.24642208,139,-10.9913,-5.992399999999999
66611,61367,0.3368892,88,5.728699999999998,-7.642399999999999
66616,54194,0.33036754,128,9.578699999999998,-9.5124
66620,77981,0.35162532,142,14.308699999999998,-3.352399999999999
85354,81796,0.34684262,140,14.198699999999999,-2.362399999999999
87182,34414,0.22085007,111,-20.7813,-14.572399999999998
87184,67575,0.23790875,112,-10.9913,-5.992399999999999
88074,156332,0.2755797,66,4.518699999999998,16.997600000000002
88075,18044,0.25816125,67,-2.5213000000000014,-18.862399999999997
103037,12080,0.2461223,141,-5.601300000000002,-20.4024
103048,68092,0.29652634,142,-0.7613000000000015,-5.882399999999999
103050,54194,0.45016733,132,9.578699999999998,-9.5124
103071,67575,0.2451639,142,-10.9913,-5.992399999999999
103076,77981,0.31135538,141,14.308699999999998,-3.352399999999999
103082,67575,0.38720638,142,-10.9913,-5.992399999999999
103083,67575,0.357109,128,-10.9913,-5.992399999999999
103086,56721,0.38412628,136,7.7086999999999986,-8.8524
103096,48853,0.3809313,52,-18.2513,-10.8324
103290,77981,0.32122058,137,14.308699999999998,-3.352399999999999
103419,81796,0.33081686,137,14.198699999999999,-2.362399999999999
104315,73219,0.31835952,133,3.5286999999999984,-4.562399999999999
104316,67575,0.24690697,131,-10.9913,-5.992399999999999
109298,49381,0.49513113,141,-6.811300000000002,-10.722399999999999
118237,67575,0.33462635,123,-10.9913,-5.992399999999999
118260,81796,0.23785457,139,14.198699999999999,-2.362399999999999
118345,73219,0.19816329,139,3.5286999999999984,-4.562399999999999
118412,62214,0.32032162,117,5.618699999999999,-7.422399999999999
118526,55441,0.29467,138,6.828699999999999,-9.1824
118579,74560,0.35866755,82,11.118699999999999,-4.232399999999999
118588,55441,0.41428936,135,6.828699999999999,-9.1824
118619,81796,0.20146942,136,14.198699999999999,-2.362399999999999
118623,67575,0.3873306,135,-10.9913,-5.992399999999999
118625,75352,0.39143148,134,4.9586999999999986,-4.012399999999999
118626,55441,0.40039116,135,6.828699999999999,-9.1824
118631,73219,0.334551,129,3.5286999999999984,-4.562399999999999
118670,77981,0.37589085,137,14.308699999999998,-3.352399999999999
118719,55441,0.29333264,118,6.828699999999999,-9.1824
118752,55441,0.40216178,135,6.828699999999999,-9.1824
118753,67575,0.36477387,134,-10.9913,-5.992399999999999
118794,55441,0.4229207,135,6.828699999999999,-9.1824
118851,67575,0.31508362,136,-10.9913,-5.992399999999999
118866,56721,0.40168643,135,7.7086999999999986,-8.8524
118867,55441,0.33456782,134,6.828699999999999,-9.1824
120044,55441,0.32346433,130,6.828699999999999,-9.1824
