site_id,cell_id,cosine_similarity,months_used
9687,41209,-0.016808895142735314,15
9687,41273,-0.07313507199730082,15
9687,41358,0.004537556480600236,15
9687,42348,-0.17874693345755155,15
9687,43634,-0.2097022985612583,15
9687,43958,0.24874859462962906,15
9687,44342,0.19620720805838693,15
9687,44913,-0.07744596626200342,15
9687,44926,0.0603031151557291,15
9687,45332,-0.07380224387299006,15
9687,45709,-0.04907188697290352,15
9687,45710,-0.0035867681192201634,15
9687,47150,0.01265859896124593,15
9687,47390,-0.015238717360275121,15
9687,48302,-0.07391118548983115,15
9687,48853,0.1458050695566844,15
9687,49381,0.07499836594995751,15
9687,49528,0.01625022097123632,15
9687,49577,0.0445688885646376,15
9687,49895,-0.008866779042853776,15
9687,49974,0.002736908290311025,15
9687,51830,0.0643392133569129,15
9687,53252,0.2884009382132958,15
9687,53667,-0.057312069647271015,15
9687,53699,0.1303289194534896,15
9687,54194,-0.17619582225631394,15
9687,54218,-0.08719221419039018,15
9687,54632,0.12604092446596588,15
9687,54652,-0.09187193664555318,15
9687,55078,0.07023761224851695,15
9687,55204,0.008690168702754715,15
9687,55402,-0.05390259557316561,15
9687,55441,0.11612210130214705,15
9687,55779,-0.029685229415054352,15
9687,56079,0.08760319546151467,15
9687,56266,-0.0014883615158065074,15
9687,56721,0.026759880008016965,15
9687,57111,0.13186901544862623,15
9687,57781,-0.03682342356997656,15
9687,58499,-0.20463938308771012,15
9687,58826,0.1013963373175481,15
9687,58891,-0.24436058733020724,15
9687,59248,0.06807802186241388,15
9687,59454,0.12645556371094843,15
9687,59770,-0.08117648107802235,15
9687,60147,-0.05970549505289108,15
9687,60515,-0.21014325192887273,15
9687,60620,0.04412981326473369,15
9687,60622,0.03772972530228581,15
9687,60701,0.17631283767530234,15
9687,60735,0.06727325024420076,15
9687,61168,-0.020736910985621658,15
9687,61330,-0.13925901758091247,15
9687,61334,-0.08871791700872518,15
9687,61367,-0.13629800344840876,15
9687,61882,0.1307026747116817,15
9687,62214,-0.12894316195538208,15
9687,62400,0.10467072518532097,15
9687,62481,0.11596833270072064,15
9687,62865,-0.11434013336734748,15
9687,62902,0.06277997362697035,15
9687,63277,-0.0877090982500842,15
9687,63469,0.02396727983262216,15
9687,63884,-0.06303796120169179,15
9687,64269,0.23667919616328706,15
9687,64333,0.22685916251579671,15
9687,64598,0.1621240610961711,15
9687,64692,0.5164027169479909,15
9687,64746,0.259423821771768,15
9687,64997,0.1880500270005029,15
9687,65400,-0.10511256955975834,15
9687,65832,-0.15520550469760297,15
9687,66007,-0.036751991339400394,15
9687,66225,-0.0665753241111949,15
9687,66282,0.15592876902315655,15
9687,66704,0.0943830535078209,15
9687,66835,0.08637108054357295,15
9687,66872,-0.016956561028183458,15
9687,67123,-0.13798771680293206,15
9687,67566,-0.10928352613284512,15
9687,67575,0.20726756422313225,15
9687,67582,0.1646202345204881,15
9687,68092,0.19787528260999945,15
9687,68776,-0.014633298045979692,15
9687,68810,-0.09815704348605107,15
9687,68966,0.24622260586853983,15
9687,69301,0.1516307186089327,15
