date,water_level_nap_m
1969-05-14T00:00:00+01:00,-3.6
1969-05-28T00:00:00+01:00,-4.22
1969-06-13T00:00:00+01:00,-4.25
1969-06-27T00:00:00+01:00,-4.25
1969-07-14T00:00:00+01:00,-4.23
1969-07-28T00:00:00+01:00,-4.21
1969-08-14T00:00:00+01:00,-4.34
1969-08-28T00:00:00+01:00,-4.25
1969-09-14T00:00:00+01:00,-4.27
1969-10-01T00:00:00+01:00,-4.35
1969-10-14T00:00:00+01:00,-4.33
1969-10-28T00:00:00+01:00,-4.26
1969-11-14T00:00:00+01:00,-4.24
1969-11-28T00:00:00+01:00,-4.27
1969-12-16T00:00:00+01:00,-4.15
1970-01-13T00:00:00+01:00,-4.18
1970-01-28T00:00:00+01:00,-4.14
1970-02-12T00:00:00+01:00,-4.23
1970-03-02T00:00:00+01:00,-4.2
1970-03-12T00:00:00+01:00,-4.2
1970-03-26T00:00:00+01:00,-4.15
1970-04-13T00:00:00+01:00,-4.15
1970-04-28T00:00:00+01:00,-4.13
1970-05-13T00:00:00+01:00,-4.13
1970-05-27T00:00:00+01:00,-4.11
1970-06-12T00:00:00+01:00,-4.12
1970-06-26T00:00:00+01:00,-4.14
1970-07-29T00:00:00+01:00,-4.08
1970-08-12T00:00:00+01:00,-4.12
1970-08-28T00:00:00+01:00,-4.1
1970-09-14T00:00:00+01:00,-4.05
1970-09-29T00:00:00+01:00,-4.06
1970-10-12T00:00:00+01:00,-4.08
1970-10-26T00:00:00+01:00,-4.05
1970-11-12T00:00:00+01:00,-4.2
1970-11-25T00:00:00+01:00,-4.21
1970-12-14T00:00:00+01:00,-4.18
1970-12-28T00:00:00+01:00,-3.97
1971-01-12T00:00:00+01:00,-3.95
1971-01-27T00:00:00+01:00,-4.08
1971-02-15T00:00:00+01:00,-4.1
1971-03-01T00:00:00+01:00,-4.05
1971-03-16T00:00:00+01:00,-4.05
1971-03-29T00:00:00+01:00,-4.08
1971-04-13T00:00:00+01:00,-4.13
1971-04-28T00:00:00+01:00,-4.15
