date,water_level_nap_m
1976-03-16T12:00:00+01:00,-4.14
1976-04-05T11:00:00+01:00,-4.15
1976-04-20T11:00:00+01:00,-4.19
1976-05-03T11:00:00+01:00,-4.15
1976-05-18T11:00:00+01:00,-4.18
1976-05-31T11:00:00+01:00,-4.15
1976-06-18T11:00:00+01:00,-4.15
1976-07-09T11:00:00+01:00,-4.25
1976-07-26T11:00:00+01:00,-4.22
1976-08-18T11:00:00+01:00,-4.26
1976-08-31T11:00:00+01:00,-4.24
1976-09-14T11:00:00+01:00,-4.21
1976-09-29T11:00:00+01:00,-4.21
1976-10-14T11:00:00+01:00,-4.2
1976-10-27T11:00:00+01:00,-4.22
1976-11-12T12:00:00+01:00,-4.24
1976-11-29T12:00:00+01:00,-4.2
1976-12-13T12:00:00+01:00,-4.2
1976-12-30T12:00:00+01:00,-4.16
1977-01-14T12:00:00+01:00,-4.15
1977-01-28T12:00:00+01:00,-4.13
1977-02-11T12:00:00+01:00,-4.1
1977-02-24T12:00:00+01:00,-4.17
1977-03-11T12:00:00+01:00,-4.19
1977-03-25T12:00:00+01:00,-4.23
1977-04-15T12:00:00+02:00,-4.19
1977-04-27T12:00:00+02:00,-4.22
1977-05-12T12:00:00+02:00,-4.18
1977-05-25T12:00:00+02:00,-4.26
1977-06-10T12:00:00+02:00,-4.26
1977-06-29T12:00:00+02:00,-4.51
1977-07-15T12:00:00+02:00,-4.55
1977-07-27T12:00:00+02:00,-4.58
1977-08-10T12:00:00+02:00,-4.57
1977-09-08T12:00:00+02:00,-4.51
1977-09-30T11:00:00+01:00,-4.53
1977-10-26T11:00:00+01:00,-4.58
1977-11-09T12:00:00+01:00,-4.53
1977-11-24T12:00:00+01:00,-4.29
1977-12-06T12:00:00+01:00,-4.47
1977-12-23T12:00:00+01:00,-4.54
1978-01-11T12:00:00+01:00,-4.5
1978-01-24T12:00:00+01:00,-4.52
1978-02-07T12:00:00+01:00,-4.59
1978-02-21T12:00:00+01:00,-4.61
1978-03-09T12:00:00+01:00,-4.62
1978-03-23T12:00:00+01:00,-4.55
1978-04-07T12:00:00+02:00,-4.62
