site_id,well_id,gmw_bro_id,tube_number,distance_to_use_m,use_obj_type,use_obj_id,tube_rank_within_well_meta,gld_bro_id,gld_observations_meta,gld_first_date_meta,gld_last_date_meta,series_unknown_csv_url,series_preliminary_csv_url,series_fully_assessed_csv_url,bro_csv_url
13759,11176,GMW000000018086,2,455.26047137105127,facility_point,GUF000000031087,3,GLD000000018802,781,2010-08-20,2026-02-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018802?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018802?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018802?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018802
13759,11176,GMW000000018086,2,455.26047137105127,facility_point,GUF000000031087,3,GLD000000018808,10,1999-04-14,2025-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018808?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018808?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018808?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018808
13760,11176,GMW000000018086,3,455.26047137105127,facility_point,GUF000000031087,5,GLD000000018803,11,1999-04-14,2025-11-04,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018803?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018803?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018803?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018803
13760,11176,GMW000000018086,3,455.26047137105127,facility_point,GUF000000031087,5,GLD000000018804,777,2010-08-19,2026-02-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018804?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018804?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018804?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018804
13761,11176,GMW000000018086,4,455.26047137105127,facility_point,GUF000000031087,6,GLD000000018809,12,1999-04-14,2025-11-07,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018809?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018809?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018809?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018809
13761,11176,GMW000000018086,4,455.26047137105127,facility_point,GUF000000031087,6,GLD000000018812,773,2010-08-21,2026-02-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018812?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018812?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018812?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018812
13762,11176,GMW000000018086,5,455.26047137105127,facility_point,GUF000000031087,2,GLD000000018810,12,1999-04-14,2025-11-02,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018810?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018810?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018810?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018810
13762,11176,GMW000000018086,5,455.26047137105127,facility_point,GUF000000031087,2,GLD000000018813,780,2010-08-18,2026-02-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018813?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018813?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018813?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018813
13763,11176,GMW000000018086,6,455.26047137105127,facility_point,GUF000000031087,7,GLD000000019265,712,2010-08-20,2026-02-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019265?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019265?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019265?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019265
13763,11176,GMW000000018086,6,455.26047137105127,facility_point,GUF000000031087,7,GLD000000019314,22,1968-10-14,2025-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019314?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019314?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019314?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019314
13764,11176,GMW000000018086,7,455.26047137105127,facility_point,GUF000000031087,4,GLD000000019266,12,1977-07-12,2025-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019266?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019266?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019266?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019266
13764,11176,GMW000000018086,7,455.26047137105127,facility_point,GUF000000031087,4,GLD000000019267,779,2010-08-20,2026-02-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019267?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019267?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019267?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019267
13765,11177,GMW000000018087,1,260.04696065283827,facility_point,GUF000000017827,1,GLD000000023536,3,2010-08-30,2017-06-30,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023536?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023536?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023536?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023536
13765,11177,GMW000000018087,1,260.04696065283827,facility_point,GUF000000017827,1,GLD000000023546,12,1993-08-16,2017-06-30,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023546?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023546?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023546?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023546
13766,11178,GMW000000018088,1,619.9490015340726,facility_point,GUF000000000492,1,GLD000000018595,28,2010-08-18,2017-05-05,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018595?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018595?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018595?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018595
13766,11178,GMW000000018088,1,619.9490015340726,facility_point,GUF000000000492,1,GLD000000023527,11,2002-05-28,2017-05-05,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023527?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023527?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023527?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023527
13767,11179,GMW000000018089,1,1877.4142497511978,facility_point,GUF000000020281,1,GLD000000019437,17,2003-08-19,2025-11-07,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019437?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019437?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019437?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019437
13767,11179,GMW000000018089,1,1877.4142497511978,facility_point,GUF000000020281,1,GLD000000023614,842,2010-09-28,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023614?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023614?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023614?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023614
13768,11180,GMW000000018090,1,3414.8301522480397,facility_point,GUF000000004674,1,GLD000000019335,21,1997-03-19,2025-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019335?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019335?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019335?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019335
13768,11180,GMW000000018090,1,3414.8301522480397,facility_point,GUF000000004674,1,GLD000000019336,856,2010-11-29,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019336?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019336?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019336?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019336
13769,11180,GMW000000018090,2,3414.8301522480397,facility_point,GUF000000004674,2,GLD000000019337,14,1997-03-19,2025-11-07,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019337?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019337?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019337?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019337
13769,11180,GMW000000018090,2,3414.8301522480397,facility_point,GUF000000004674,2,GLD000000019338,859,2010-11-29,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019338?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019338?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019338?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019338
13770,11180,GMW000000018090,3,3414.8301522480397,facility_point,GUF000000004674,5,GLD000000019339,1,2017-08-23,2017-08-23,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019339?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019339?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019339?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019339
13770,11180,GMW000000018090,3,3414.8301522480397,facility_point,GUF000000004674,5,GLD000000023322,7,1991-03-14,2017-08-23,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023322?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023322?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023322?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023322
13771,11180,GMW000000018090,4,3414.8301522480397,facility_point,GUF000000004674,3,GLD000000019340,10,1997-03-19,2025-11-04,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019340?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019340?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019340?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019340
13771,11180,GMW000000018090,4,3414.8301522480397,facility_point,GUF000000004674,3,GLD000000019341,861,2010-11-29,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019341?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019341?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019341?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019341
13772,11180,GMW000000018090,5,3414.8301522480397,facility_point,GUF000000004674,4,GLD000000019353,8,1997-03-29,2017-08-23,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019353?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019353?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019353?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019353
13772,11180,GMW000000018090,5,3414.8301522480397,facility_point,GUF000000004674,4,GLD000000019354,1,2017-08-23,2017-08-23,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019354?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019354?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019354?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019354
13773,11181,GMW000000018091,1,465.05205089233755,realised_well,99910,3,GLD000000018606,11,1993-06-28,2025-11-08,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018606?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018606?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018606?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018606
13773,11181,GMW000000018091,1,465.05205089233755,realised_well,99910,3,GLD000000023454,828,2010-08-27,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023454?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023454?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023454?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023454
13774,11181,GMW000000018091,2,465.05205089233755,realised_well,99910,8,GLD000000019046,4,2010-08-27,2024-01-29,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019046?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019046?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019046?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019046
13774,11181,GMW000000018091,2,465.05205089233755,realised_well,99910,8,GLD000000024694,6,1993-06-28,2017-02-23,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024694?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024694?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024694?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024694
13775,11181,GMW000000018091,3,465.05205089233755,realised_well,99910,4,GLD000000023455,818,2010-08-27,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023455?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023455?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023455?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023455
13775,11181,GMW000000018091,3,465.05205089233755,realised_well,99910,4,GLD000000023554,19,1983-01-25,2025-10-29,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023554?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023554?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023554?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023554
13776,11181,GMW000000018091,4,465.05205089233755,realised_well,99910,2,GLD000000023499,18,1993-06-28,2025-10-29,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023499?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023499?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023499?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023499
13776,11181,GMW000000018091,4,465.05205089233755,realised_well,99910,2,GLD000000024699,823,2010-08-27,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024699?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024699?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024699?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024699
13777,11181,GMW000000018091,5,465.05205089233755,realised_well,99910,5,GLD000000018570,19,1993-06-28,2025-10-29,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018570?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018570?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018570?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018570
13777,11181,GMW000000018091,5,465.05205089233755,realised_well,99910,5,GLD000000024687,818,2010-08-27,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024687?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024687?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024687?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000024687
13778,11181,GMW000000018091,6,465.05205089233755,realised_well,99910,7,GLD000000023523,11,1993-06-28,2025-11-08,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023523?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023523?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023523?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023523
13778,11181,GMW000000018091,6,465.05205089233755,realised_well,99910,7,GLD000000023556,822,2010-08-27,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023556?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023556?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023556?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000023556
13779,11181,GMW000000018091,7,465.05205089233755,realised_well,99910,6,GLD000000018571,19,1993-06-28,2025-11-08,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018571?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018571?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018571?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018571
13779,11181,GMW000000018091,7,465.05205089233755,realised_well,99910,6,GLD000000018572,818,2010-08-27,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018572?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018572?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018572?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018572
13780,11181,GMW000000018091,8,465.05205089233755,realised_well,99910,1,GLD000000018573,829,2010-08-27,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018573?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018573?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018573?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018573
13780,11181,GMW000000018091,8,465.05205089233755,realised_well,99910,1,GLD000000018577,13,1993-06-28,2025-11-08,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018577?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018577?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018577?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000018577
13781,11182,GMW000000018092,1,409.5856803649391,facility_point,GUF000000015837,2,GLD000000019305,13,2003-05-27,2025-11-04,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019305?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019305?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019305?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019305
13781,11182,GMW000000018092,1,409.5856803649391,facility_point,GUF000000015837,2,GLD000000019306,718,2010-08-18,2026-02-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019306?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019306?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019306?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019306
13782,11182,GMW000000018092,2,409.5856803649391,facility_point,GUF000000015837,1,GLD000000019307,20,2003-05-27,2025-11-08,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019307?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019307?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019307?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019307
13782,11182,GMW000000018092,2,409.5856803649391,facility_point,GUF000000015837,1,GLD000000019317,716,2010-08-18,2026-02-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019317?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019317?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019317?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000019317
