site_id,n_test,site_hard_rmse,site_hard_mae,site_hard_bias,site_hard_median_abs_error,site_hard_p90_abs_error,test_target_mean,test_target_std,mean_abs_target,max_abs_target,extreme_share_abs_gt_1_5,max_abs_error,Baseline LSTM (No TL),Baseline LSTM (TL),Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector,selected_parent,use_transfer,cosine_similarity,months_used,train_rows,max_observations,wtda_std,sim_top3_mean,selector_gamma_mean,selector_rmse_no_tl,selector_rmse_always_tl,selector_rmse_selective_learning_oof,test_best_parent,test_best_parent_rmse,rmse_gap_vs_test_best_parent,selection_matches_test_best_parent,selector_failure_type
29263,18.0,2.1990039532467316,1.660069031847848,-1.2522646288077037,1.1708839535713196,3.4532346248626715,1.793877735061364,1.9114342848883719,1.9141399,6.1338363,0.5,5.236717,2.648831844329834,2.717752695083618,2.3460171222686768,2.1990039348602295,2.4401438236236572,2.425509674584492,2.1990039348602295,Deep Context LSTM (Always TL),True,0.2044805100845467,68.0,60.0,121.0,0.9020711643240678,0.20295935952339503,0.3904339,1.4028519,1.4535669,1.4021965,Deep Context LSTM (Always TL),2.1990039348602295,1.8386502098621804e-08,True,selected_test_best_parent
31482,18.0,2.1240211514759597,1.9910304215219286,1.9910304215219286,1.76591157913208,3.054466843605042,-2.714505500263638,0.7247584755168569,2.7145054,4.2284303,1.0,3.5817375,2.7712981700897217,2.716665506362915,2.123851776123047,2.124021291732788,2.0972938537597656,2.1323329403137516,2.124021291732788,Deep Context LSTM (Always TL),True,0.2441233946526222,107.0,99.0,183.0,0.9512455674871059,0.22998300699918953,0.9765429,2.7904236,2.2505708,2.3290179,Deep Context LSTM (No TL),2.0972938537597656,0.026727297716194087,False,selected_test_worse_parent
29828,14.0,2.0978749715427534,1.777074669088636,0.875566840171814,1.9009917378425598,3.184303522109986,-1.236082170690809,1.8711112373457892,1.9678557,4.112361,0.7142857142857143,3.7737975,2.2206027507781982,2.1843185424804688,2.1061813831329346,2.097874879837036,2.118227005004883,2.035622756225564,2.097874879837036,Deep Context LSTM (Always TL),True,0.42747758400553,17.0,9.0,88.0,0.6776330634550587,0.40746494916699816,0.6367061,1.7812932,1.8301548,1.7884297,Deep Context LSTM (Always TL),2.097874879837036,9.170571724226306e-08,True,selected_test_best_parent
31403,17.0,2.0749502110329674,1.3553902511211002,-0.8275633984628845,0.9614205956459045,2.758074712753296,1.014658942599507,2.020426951953668,1.4761548,6.8643694,0.29411764705882354,6.7635784,2.2790215015411377,2.3319034576416016,2.1530063152313232,2.0749502182006836,2.1957688331604004,2.2324607667686993,2.0749502182006836,Deep Context LSTM (Always TL),True,0.2742846927931101,77.0,69.0,179.0,0.9278364091087228,0.25940367081890786,0.4077815,0.9256702,0.9367092,0.91886836,Deep Context LSTM (Always TL),2.0749502182006836,-7.167716198352991e-09,True,selected_test_best_parent
31696,18.0,2.0377858679263166,1.3130741003486845,-0.986203145649698,0.9694584608078003,2.7720798730850236,1.920742229041126,1.7041276599706607,1.9494067,6.926764,0.5555555555555556,6.3433986,2.598007917404175,2.6777076721191406,2.0496432781219482,2.037785768508911,2.1221182346343994,2.2186545908425686,2.037785768508911,Deep Context LSTM (Always TL),True,0.2414190800878651,89.0,81.0,163.0,0.9238846057372556,0.23727930687401852,0.6769905,1.0293089,0.9141452,0.9825823,Deep Context LSTM (Always TL),2.037785768508911,9.941740541918875e-08,True,selected_test_best_parent
29570,15.0,1.9468162623889553,1.289315781990687,0.31733252505461373,0.7393214702606201,3.335498094558716,-0.35771059766411784,1.915469127412365,1.261819,5.486694,0.2,5.409793,1.9412109851837158,1.9366098642349243,1.9618823528289795,1.9468162059783936,2.021195411682129,2.057800616837173,1.9468162059783936,Deep Context LSTM (Always TL),True,0.3421321400034778,72.0,64.0,223.0,0.5547313901136571,0.289397308131522,0.8263094,1.5663855,1.2728838,1.4571315,Deep Context LSTM (Always TL),1.9468162059783936,5.6410561777298085e-08,True,selected_test_best_parent
29680,16.0,1.9291370327362816,1.417667968198657,-1.06909997202456,0.9624593257904053,3.0155727863311768,0.91018898319453,1.614921461864303,1.380445,5.036935,0.3125,5.0377765,1.8734112977981567,1.9330615997314453,1.9564510583877563,1.9291369915008545,2.0234110355377197,1.8214792428657403,1.9291369915008545,Deep Context LSTM (Always TL),True,0.4012531771337347,75.0,67.0,153.0,0.9231833573951473,0.3796861384629873,0.79863757,1.0913203,0.8697436,1.0059694,Deep Context LSTM (Always TL),1.9291369915008545,4.1235427072905395e-08,True,selected_test_best_parent
30104,16.0,1.8293500339819466,1.453528717160225,0.6470294669270515,1.2760509252548218,2.3428600430488586,-1.749855365138501,1.5777005124654786,1.8425322,5.32,0.5,4.8933845,2.3269104957580566,2.3049962520599365,1.8709931373596191,2.0088565349578857,1.8293499946594238,2.107481503895322,1.8293499946594238,Deep Context LSTM (No TL),False,0.2683060801742258,78.0,70.0,159.0,0.886087423841392,0.2608749864305318,0.20600909,1.8104959,1.8884577,1.8230484,Deep Context LSTM (No TL),1.8293499946594238,3.932252279348347e-08,True,selected_test_best_parent
29599,16.0,1.7395067926478125,1.4173158816993237,-1.1292106434702873,1.4120236039161682,2.66753613948822,0.8502524355426431,1.3691577821191236,1.3554571,2.8102012,0.4375,2.8797925,1.6328697204589844,1.6934510469436646,1.7018556594848633,1.6846351623535156,1.739506721496582,1.5742681175597044,1.739506721496582,Deep Context LSTM (No TL),False,0.2153524076743459,74.0,66.0,238.0,0.6984986101874651,0.20918153306054332,0.5333211,0.96002877,0.9805227,0.9600875,Deep Context LSTM (Always TL),1.6846351623535156,0.05487163029429687,False,selected_test_worse_parent
31593,15.0,1.7023317700688363,1.3059310436248779,0.2626153230667114,1.156660556793213,2.29992618560791,-0.5682646115620931,1.6044587552207286,1.2889674,4.8287477,0.2,4.670503,1.689243197441101,1.6780290603637695,1.7029825448989868,1.702331781387329,1.703735113143921,1.7158571852555269,1.702331781387329,Deep Context LSTM (Always TL),True,0.4659692585536497,25.0,17.0,100.0,0.8390933494622645,0.4134474759430233,0.5831325,1.4000714,1.3655738,1.3377479,Deep Context LSTM (Always TL),1.702331781387329,-1.1318492809664349e-08,True,selected_test_best_parent
31939,31.0,1.6014243151777767,1.1379736258137612,0.4660469178230532,0.734222412109375,1.8330892324447632,-0.9956655915706388,1.6170505242014794,1.2973306,6.9069886,0.3225806451612903,6.13624,1.878308653831482,1.827247977256775,1.634155511856079,1.697695255279541,1.6014243364334106,1.7612024028470286,1.6014243364334106,Deep Context LSTM (No TL),False,0.2905960710582531,76.0,68.0,415.0,0.8650371169596628,0.2829337623670556,0.2895395,0.6967029,0.7762024,0.71968615,Deep Context LSTM (No TL),1.6014243364334106,-2.1255633919636807e-08,True,selected_test_best_parent
30795,27.0,1.5542747106049402,1.2724039488368564,-0.7504811176547298,1.0173044204711914,2.577893161773682,1.231283571260671,1.2675137816502307,1.4928434,3.2966166,0.3333333333333333,3.2187986,1.7948546409606934,1.8094652891159058,1.5756758451461792,1.5542746782302856,1.5947539806365967,1.571999379949449,1.5542746782302856,Deep Context LSTM (Always TL),True,0.2602363511875191,83.0,75.0,250.0,0.8223107192637016,0.22057710028815491,0.46400854,1.4230307,1.3836411,1.3888011,Deep Context LSTM (Always TL),1.5542746782302856,3.237465451277899e-08,True,selected_test_best_parent
31528,18.0,1.5469632347607805,1.2550769361356895,0.2996409059398704,0.8421423137187958,2.3615307331085207,-0.1803236160841253,1.558227516211783,1.2337369,3.1988077,0.3888888888888889,3.3545196,1.5646098852157593,1.5281420946121216,1.539009928703308,1.5469632148742676,1.5037859678268433,1.5842989696135672,1.5469632148742676,Deep Context LSTM (Always TL),True,0.2957879499198765,38.0,30.0,114.0,0.8198868464123232,0.2828875615837177,0.65731674,1.3060248,1.2729472,1.28383,Deep Context LSTM (No TL),1.5037859678268433,0.0431772669339372,False,selected_test_worse_parent
31642,26.0,1.5409459805957828,1.0301435240186179,-0.054854913972891294,0.7917442321777344,1.905924677848816,0.6842930314059441,1.483110565522947,1.023314,6.135313,0.23076923076923078,5.76245,1.6502530574798584,1.6471275091171265,1.5141454935073853,1.5409460067749023,1.5054807662963867,1.5920709391692243,1.5409460067749023,Deep Context LSTM (Always TL),True,0.3297303308859316,19.0,11.0,115.0,1.019936812631864,0.30581499667467804,0.37915292,0.97015435,1.0464628,1.0209193,Deep Context LSTM (No TL),1.5054807662963867,0.035465214299396086,False,selected_test_worse_parent
31997,15.0,1.511114729040646,1.1404287884632747,-0.11194404264291127,0.8676714897155762,2.2667489051818843,0.24370085597038268,1.4851989049998406,1.1642109,3.8423994,0.2,3.953656,1.5120766162872314,1.5113762617111206,1.5152112245559692,1.5111147165298462,1.526566505432129,1.5507320393523327,1.5111147165298462,Deep Context LSTM (Always TL),True,0.2823290557844647,70.0,62.0,181.0,0.9874032166183676,0.2746734351595051,0.5712975,0.8497964,0.80868816,0.8276684,Deep Context LSTM (Always TL),1.5111147165298462,1.2510799729525957e-08,True,selected_test_best_parent
29829,17.0,1.4811872217268227,0.9223371148109436,-0.5561580973512986,0.801600992679596,1.4727349281311035,1.4457737159203081,1.3308710027162853,1.4923774,6.0153847,0.4117647058823529,5.1082225,1.994722843170166,2.055788516998291,1.5498347282409668,1.4811872243881226,1.5761276483535767,1.7343122681949779,1.4811872243881226,Deep Context LSTM (Always TL),True,0.2286451568028934,71.0,63.0,249.0,0.919174609146497,0.20816584479624103,0.35685036,0.8316634,0.94152683,0.8579432,Deep Context LSTM (Always TL),1.4811872243881226,-2.661299847162013e-09,True,selected_test_best_parent
32189,16.0,1.4690507017390932,0.9440013021230698,0.3324676863849163,0.7244092226028442,1.3337185382843018,-0.5046650336589664,1.4427431145127867,0.85914856,5.4,0.125,5.025676,1.5157674551010132,1.5489062070846558,1.457236886024475,1.469050645828247,1.4311017990112305,1.4736810096325046,1.469050645828247,Deep Context LSTM (Always TL),True,0.2039422394732542,76.0,68.0,179.0,0.9087052478283635,0.1978798920714359,0.43744117,1.243869,1.2172928,1.2273607,Deep Context LSTM (No TL),1.4311017990112305,0.03794890272786278,False,selected_test_worse_parent
29794,10.0,1.4417026783789855,1.0358250930905342,-0.5568942353129387,0.8097371459007263,1.8213532447814935,0.61111229211092,1.386760192193769,1.1747719,3.6090791,0.3,3.5649054,1.5314733982086182,1.5620911121368408,1.4672410488128662,1.4417028427124023,1.4702091217041016,1.4646402576656057,1.4417028427124023,Deep Context LSTM (Always TL),True,0.2662051569624913,68.0,60.0,160.0,0.9071258234938157,0.23584303963349998,0.21813059,1.1500237,1.3110297,1.1955028,Deep Context LSTM (Always TL),1.4417028427124023,-1.6433341687438485e-07,True,selected_test_best_parent
30868,17.0,1.4378113351941602,1.0236449811388464,0.590006006991162,0.687154233455658,2.1505709171295173,-0.8496486110722318,1.2170887728071083,1.0384275,3.96752,0.35294117647058826,3.7664766,1.4618661403656006,1.4381712675094604,1.426665186882019,1.4378113746643066,1.4074316024780273,1.4815494308585713,1.4378113746643066,Deep Context LSTM (Always TL),True,0.3431901349353138,87.0,79.0,187.0,0.9686452589671661,0.3040855551294302,0.6629061,1.2641784,1.1512127,1.1977974,Deep Context LSTM (No TL),1.4074316024780273,0.030379732716132812,False,selected_test_worse_parent
31343,15.0,1.4217962876918466,1.2825392961502076,-0.22172616322835287,1.1737020015716553,1.937136721611023,0.3742559353510539,1.4263970384148623,1.3683172,2.4,0.3333333333333333,2.3920643,1.4852030277252197,1.4827500581741333,1.415299654006958,1.4387441873550415,1.4217963218688965,1.404475982833195,1.4217963218688965,Deep Context LSTM (No TL),False,0.2330341428190487,73.0,65.0,190.0,0.873516105593658,0.221329015028487,0.32821733,1.6954633,1.798215,1.7068964,Deep Context LSTM (No TL),1.4217963218688965,-3.417704985686498e-08,True,selected_test_best_parent
31543,17.0,1.4057126047670252,1.1333707483375774,-1.1155481496277977,0.8347059488296509,2.2257410526275634,1.8345739823930405,0.8986692798393036,1.834574,3.5333333,0.5294117647058824,3.1214712,2.0784854888916016,2.1313467025756836,1.3794530630111694,1.2979028224945068,1.405712604522705,1.5903360499933274,1.405712604522705,Deep Context LSTM (No TL),False,0.2502366741657179,75.0,67.0,182.0,0.7632983145129459,0.23737006189784174,0.31274748,1.7128539,1.8418453,1.7604153,Deep Context LSTM (Always TL),1.2979028224945068,0.10780978227251836,False,selected_test_worse_parent
30341,30.0,1.3668101885988098,1.1386600395043691,1.0454715271790822,0.9569026827812195,2.2189568519592284,-2.0891846934954326,0.9529927711851726,2.0891848,3.8956666,0.6666666666666666,2.4847171,2.260472059249878,2.2025866508483887,1.4822015762329102,1.562113881111145,1.3668102025985718,1.6945887741846883,1.3668102025985718,Deep Context LSTM (No TL),False,0.2239436793913754,73.0,65.0,191.0,0.78519310785774,0.2131288548494974,0.5374605,1.8158009,1.898689,1.8439206,Deep Context LSTM (No TL),1.3668102025985718,-1.399976201632569e-08,True,selected_test_best_parent
31920,17.0,1.3648892805471948,1.0330235519829918,0.8519018274896285,0.7710114121437073,2.2117011547088623,-1.4012456176912083,1.0074185695023077,1.4305681,3.7504961,0.4117647058823529,3.3084097,1.6935856342315674,1.640695333480835,1.3287326097488403,1.36488938331604,1.2505545616149902,1.3230826044750668,1.36488938331604,Deep Context LSTM (Always TL),True,0.3824628209196696,76.0,68.0,274.0,1.1257802987047612,0.36348097577018557,0.64856094,1.423358,1.3975401,1.3975723,Deep Context LSTM (No TL),1.2505545616149902,0.1143347189322046,False,selected_test_worse_parent
29931,32.0,1.3371590993770925,1.0453563034534454,0.5340432338416576,0.7926817536354065,2.34363272190094,-1.1069336029468104,1.2786949400516954,1.3101001,3.7096033,0.34375,2.8004956,1.6652007102966309,1.6189424991607666,1.3917045593261719,1.5005440711975098,1.3371591567993164,1.56218793588191,1.3371591567993164,Deep Context LSTM (No TL),False,0.2090048738031979,87.0,79.0,407.0,0.9379472379717909,0.18675580297586794,0.22955897,1.0551469,1.1071333,1.0765831,Deep Context LSTM (No TL),1.3371591567993164,-5.7422223864733724e-08,True,selected_test_best_parent
30247,38.0,1.2975477134604936,1.043125364145166,-0.5198445212292043,0.8368624448776245,2.2412418127059937,0.8915332047541406,1.118536742417703,1.2013118,3.122464,0.34210526315789475,2.8054821,1.4548004865646362,1.4857147932052612,1.295547604560852,1.297547698020935,1.2929093837738037,1.3198139300692222,1.297547698020935,Deep Context LSTM (Always TL),True,0.4535767109363982,14.0,6.0,132.0,0.5065857173162103,0.45302608674723466,0.491434,1.4640958,1.4297644,1.445998,Deep Context LSTM (No TL),1.2929093837738037,0.004638329686689868,False,selected_test_worse_parent
30586,28.0,1.2924027201104469,0.9563202144844192,0.8075590037873813,0.7355057001113892,2.1582664966583254,-1.2750728684810124,1.0153561774605244,1.3277923,3.446822,0.2857142857142857,2.8780222,1.5990710258483887,1.5336008071899414,1.2291781902313232,1.292402744293213,1.1425045728683472,1.2934105906076918,1.292402744293213,Deep Context LSTM (Always TL),True,0.2346742391695835,81.0,73.0,300.0,0.8236491020115236,0.21333293076220872,0.51258796,0.6233175,0.6246395,0.60119456,Deep Context LSTM (No TL),1.1425045728683472,0.1498981472420997,False,selected_test_worse_parent
30578,34.0,1.278018502170316,0.9061366554130527,0.16238533508251696,0.6918360590934753,1.7214216470718384,-0.568455468315412,1.2698999005336116,0.8887932,5.3398905,0.14705882352941177,4.6055465,1.3752896785736084,1.3569972515106201,1.2903709411621094,1.2780184745788574,1.3015477657318115,1.3893051534643075,1.2780184745788574,Deep Context LSTM (Always TL),True,0.2574000183906373,87.0,79.0,297.0,0.8190767879034253,0.2512127203952455,0.43727624,0.9669919,0.9431736,0.9689386,Deep Context LSTM (Always TL),1.2780184745788574,2.759145867337054e-08,True,selected_test_best_parent
9687,38.0,1.249910544335114,0.9299246711950553,-0.6262278035283089,0.7040607631206512,2.2366824865341193,0.7169425308606342,1.024813114864031,0.9596175,3.0225375,0.21052631578947367,3.2486174,1.2728919982910156,1.3043664693832397,1.2653934955596924,1.249910593032837,1.2845728397369385,1.2315545592761499,1.249910593032837,Deep Context LSTM (Always TL),True,0.5164027169479909,15.0,7.0,237.0,0.5274905988002151,0.5045643514054351,0.57574433,1.5646384,1.5310203,1.5361321,Deep Context LSTM (Always TL),1.249910593032837,-4.869772296522967e-08,True,selected_test_best_parent
29357,18.0,1.2383347128852145,0.9619633240832223,-0.698702433043056,0.8068913817405701,2.2120520353317263,1.0987706778364048,0.9758942822146346,1.1782502,3.0230937,0.2777777777777778,2.7187855,1.4996833801269531,1.534410834312439,1.2307486534118652,1.2268801927566528,1.2383346557617188,1.1703278882565862,1.2383346557617188,Deep Context LSTM (No TL),False,0.2864358033742457,75.0,67.0,239.0,0.863370480543938,0.2765445769728756,0.55056274,1.2088472,1.2491966,1.2259598,Deep Context LSTM (Always TL),1.2268801927566528,0.01145452012856163,False,selected_test_worse_parent
31064,23.0,1.2365868624277707,1.097225495006727,1.0247864386309748,1.0588672161102295,1.7641270637512207,-1.576714330393335,0.7173667481244334,1.5767144,2.7455194,0.5652173913043478,2.176,1.6964870691299438,1.6498206853866577,1.2267385721206665,1.2365868091583252,1.0063519477844238,1.1630188605871636,1.2365868091583252,Deep Context LSTM (Always TL),True,0.218457742370273,80.0,72.0,245.0,0.9310368254841465,0.21542325014194666,0.9800752,1.2238741,0.9775803,1.1236105,Deep Context LSTM (No TL),1.0063519477844238,0.2302349146433469,False,selected_test_worse_parent
31567,19.0,1.230353382246921,0.9385440631916648,0.36073325809679535,0.9093337059020996,1.504985952377319,-0.5351058248626558,1.0501378040904537,0.8847573,3.2822113,0.10526315789473684,3.7251139,1.1611626148223877,1.1515450477600098,1.2189550399780273,1.210394024848938,1.2303533554077148,1.2834634510026706,1.2303533554077148,Deep Context LSTM (No TL),False,0.2052698862969781,73.0,65.0,157.0,0.931508312519514,0.20040006245811473,0.24982435,1.4923239,1.567065,1.5205764,Deep Context LSTM (Always TL),1.210394024848938,0.019959357397983046,False,selected_test_worse_parent
104211,38.0,1.208846320738395,0.8878328451200536,0.5581472261171592,0.6606486439704895,1.73369747400284,-0.8435872265774953,1.0575308774753658,1.0615672,4.2904797,0.21052631578947367,4.1544223,1.3286938667297363,1.2938116788864136,1.1942050457000732,1.2088463306427002,1.1894738674163818,1.1882390035089505,1.2088463306427002,Deep Context LSTM (Always TL),True,0.4851423933997395,48.0,40.0,207.0,0.8788914767211903,0.4749941553263986,0.2841532,1.2389197,1.3996602,1.3082435,Deep Context LSTM (No TL),1.1894738674163818,0.019372453322013206,False,selected_test_worse_parent
31008,14.0,1.2081535978691729,0.9656370016080993,-0.03515642349209104,0.6068560779094696,1.9140400767326355,-0.2959744677479778,1.2390584527458959,1.0780458,2.35,0.21428571428571427,2.5483506,1.265273094177246,1.2854734659194946,1.210252285003662,1.1831810474395752,1.2081536054611206,1.1618228358709222,1.2081536054611206,Deep Context LSTM (No TL),False,0.2059614067594054,76.0,68.0,154.0,0.8209454840910186,0.19557229002334908,0.56639534,0.7789005,0.8054738,0.7826451,Deep Context LSTM (Always TL),1.1831810474395752,0.024972550429597673,False,selected_test_worse_parent
29708,16.0,1.2072422999823187,1.05812581256032,0.7310770191252232,1.1259907484054565,1.851552128791809,-0.8003949047997594,0.9219552611328892,1.0095103,2.7664719,0.125,2.3318634,1.1955230236053467,1.1585317850112915,1.136122703552246,1.2072422504425049,1.0890045166015625,1.1739910622358756,1.2072422504425049,Deep Context LSTM (Always TL),True,0.1682476996924483,71.0,63.0,145.0,0.9254539552513604,0.15496710013880807,0.43151885,1.2992517,1.2862617,1.3011115,Deep Context LSTM (No TL),1.0890045166015625,0.11823778338075619,False,selected_test_worse_parent
31988,17.0,1.1982910331469951,0.958487752605887,0.0721044891020831,0.8137603998184204,2.0248676300048833,0.06451783592210097,1.2407845847507613,0.8479313,3.3926878,0.17647058823529413,2.7169788,1.2450957298278809,1.2250255346298218,1.2027512788772583,1.2535033226013184,1.1982910633087158,1.268690592231061,1.1982910633087158,Deep Context LSTM (No TL),False,0.3244519552988173,73.0,65.0,170.0,0.8793103616510215,0.2653166738808068,0.39284375,2.37958,2.4162896,2.357777,Deep Context LSTM (No TL),1.1982910633087158,-3.01617206766025e-08,True,selected_test_best_parent
31541,19.0,1.1956405778522827,1.0479565733357479,0.18446235437142222,1.0646400451660156,1.6277251005172726,-0.35539506365986245,1.1577762402946603,1.0072902,2.3090909,0.3157894736842105,2.4788446,1.1999074220657349,1.2382880449295044,1.1797282695770264,1.1642407178878784,1.1956405639648438,1.1847672074034266,1.1956405639648438,Deep Context LSTM (No TL),False,0.2782445110558652,84.0,76.0,190.0,0.8387402613876587,0.2645833793895384,0.39965037,4.355787,4.4326096,4.3639235,Deep Context LSTM (Always TL),1.1642407178878784,0.03139985996440431,False,selected_test_worse_parent
30035,19.0,1.1914877933022108,1.0654756175844293,0.22967788733934102,0.9255856275558472,1.9234772205352781,-0.7484843078510541,1.1397643261869794,1.1646948,2.5690465,0.3684210526315789,2.3590765,1.3422051668167114,1.3367843627929688,1.1910429000854492,1.1914877891540527,1.2782909870147705,1.1878615272355448,1.1914877891540527,Deep Context LSTM (Always TL),True,0.2393992352931255,75.0,67.0,242.0,0.8707488983994974,0.23327662340310804,0.8065763,1.6772066,1.4485247,1.5017292,Deep Context LSTM (Always TL),1.1914877891540527,4.148158039285477e-09,True,selected_test_best_parent
