site_id,cell_id,cosine_similarity,months_used,sim_mean,sim_std,sim_max,sim_min,sim_q90,sim_q95,train_rows,wtda_mean,wtda_std,pr_a_mean,pr_a_std,sm_a_mean,sm_a_std,tsmp_wtda_mean,tsmp_wtda_std,pumping_log_mean,pumping_log_std,lon_norm,lat_norm,max_observations,sim_top3_mean,sim_top3_std,sim_top5_mean,sim_top5_std,sim_top10_mean,sim_top10_std,selector_rmse_no_tl,selector_rmse_always_tl,selector_rmse_random_forest,selector_rmse_selective_learning,selector_rmse_selective_learning_oof,selector_observations,selector_gamma_mean,selector_gamma_std,selector_gamma_oof_mean,selector_gamma_oof_std,upper_envelope_share,upper_envelope_share_oof,selected_expert,selected_expert_count,selector_model,selected_parent,use_transfer,selected_selector_rmse,selector_gain_vs_no_tl,selector_gain_vs_no_tl_oof
29971,95673,0.8236875,5,0.048814509841796874,0.2744264758125856,0.8236875,-0.60113853,0.41564967300000005,0.5184663099999999,0,0.41894264887531457,1.124473692065979,0.009727439,0.08824529,-0.06640144,0.17392004,0.015797053,0.16980503,13.4359582932717,0.0,1.099231026023368,-1.4680342222646048,80,0.7701108233333334,0.04714996977192707,0.749998262,0.04350089728234144,0.7051699389999999,0.058137925013148836,0.82739073,0.8708344,0.9495960685613654,0.8331626,0.8488225,10,0.5333323,0.21953785,0.6833199,0.22258084,0.6,0.8,Deep Context LSTM (No TL),5,hgb_env,Deep Context LSTM (No TL),False,0.8331626,0.0057718754,0.021431744
29982,47390,0.38828057,78,0.027610581124941407,0.12243536968633263,0.38828057,-0.36940452,0.19004263600000004,0.27598006750000004,70,0.4038646200910158,0.8191334459157835,-0.014448521,0.12858121,-0.017749468,0.15472095,-0.014300315,0.15353149,10.927983897499661,0.48243637027224584,0.13260926462352285,0.5044535740379746,363,0.37027286666666664,0.01680107800746825,0.359314306,0.01917862038210855,0.342462416,0.023389269035688224,0.6920906,0.6748961,0.7312268658852502,0.68036526,0.69318795,14,0.4886394,0.19591568,0.6709668,0.18386452,0.42857142857142855,0.8571428571428571,Deep Context LSTM (No TL),5,hgb_env,Deep Context LSTM (No TL),False,0.68036526,-0.0117253065,0.0010973811
29997,121675,0.8803168,2,-0.006075689207226563,0.41350137274723453,0.8803168,-0.9476965,0.5454699360000003,0.649904445,0,-0.5651060294632748,0.2721945716535652,0.0843107,0.24966471,-0.12747037,0.1990862,0.18809809,0.10117918,11.020692586561552,0.0,0.5455104083272458,0.8850538860268458,90,0.8626797333333333,0.023413570051218892,0.84564354,0.030587765519779375,0.809540235,0.044554161820156604,0.9358568,0.8699381,0.8724700631737127,0.8641194,0.8937128,4,0.7507574,0.16346282,0.5823052,0.06641392,1.0,1.0,Random Forest,3,hgb_env,Random Forest,False,0.8641194,-0.07173741,-0.042144
30035,48853,0.26242867,76,0.017356113426927736,0.08033763659949002,0.26242867,-0.1949031,0.12134216,0.14358082049999996,68,0.06421407944327129,0.8127988438688553,-0.0053146505,0.13633382,-0.014629568,0.16163716,-0.02128827,0.14229886,12.436439192203103,0.0009726768598004832,1.0499202741141134,0.8311506859493629,274,0.24159102666666665,0.02214415556311943,0.22819459799999997,0.024217292335970798,0.207783368,0.027846818707964464,0.7582842,0.82325655,0.9452127321410132,0.7696154,0.83731204,11,0.3737315,0.21790949,0.6153417,0.23956074,0.2727272727272727,0.5454545454545454,Deep Context LSTM (Always TL),4,hgb_env,Deep Context LSTM (Always TL),True,0.7696154,0.011331201,0.07902783
30066,55441,0.24604635,131,0.01734669141064453,0.0750973038758343,0.24604635,-0.18403816,0.110090483,0.1375961345,123,0.26250535387354595,0.8887977155384436,-0.009208814,0.13910487,0.014368256,0.17849007,-0.0350068,0.15550932,12.434207718447004,0.0,1.9504862674892653,1.4308072711450257,295,0.22529484333333336,0.01895510887942702,0.20950068000000002,0.025448341335028095,0.193660929,0.024036522131073528,0.6892232,0.7498611,0.7541795664390729,0.66621476,0.73430556,13,0.58816516,0.28835168,0.33469722,0.21665289,0.6153846153846154,0.15384615384615385,Deep Context LSTM (Always TL),5,hgb_env,Deep Context LSTM (Always TL),True,0.66621476,-0.023008406,0.04508239
30104,64997,0.23884137,78,0.005871407396234375,0.08019632450549419,0.23884137,-0.27597928,0.10204844460000002,0.143456882,70,3.164309487264986,3.0157140039903454,-0.018558916,0.13215338,-0.020407706,0.18057899,-0.022071945,0.15315588,10.314512262434063,0.04880668639681989,0.5566561612467735,-0.38830062287590406,14974,0.2280367,0.009740721310339396,0.22172672000000002,0.01121615783712944,0.207249837,0.017648780787854295,2.729606,2.683771,3.0380948406240966,2.5130455,2.6684344,14,0.43185383,0.37576044,0.5659122,0.21542946,0.35714285714285715,0.5,Random Forest,6,hgb_env,Random Forest,False,2.5130455,-0.21656036,-0.06117153
30225,96894,0.24400294,73,0.003160858305566406,0.08566013332216413,0.24400294,-0.18457884,0.12300383700000006,0.157792406,65,0.032640920008595115,0.8767537221590848,-0.013850329,0.12832153,0.005825164,0.1566712,-0.032970607,0.1508555,10.865792004258948,0.49498529148044673,0.22951635905653306,-0.0819871332757566,187,0.24124387,0.004189099940667442,0.230919132,0.014505571770242972,0.217925082,0.016796217679570197,1.2819638,1.2881728,1.2936884981809336,1.2159368,1.2557063,15,0.5281079,0.24821733,0.5131323,0.1667518,0.6,0.6666666666666666,Random Forest,6,hgb_env,Random Forest,False,1.2159368,-0.066027045,-0.026257515
30247,25597,0.5671431,14,0.05482801388574219,0.17493895354448666,0.5671431,-0.39313537,0.277782275,0.33647781499999996,6,0.038642711348133366,0.7985164015622253,-0.11471046,0.13294955,-0.06917328,0.13060085,0.02947888,0.13950752,9.123438079945663,0.0,0.7864578594820714,-0.2580055392136803,33965,0.5272768,0.03480092641281265,0.49951032800000006,0.04535928377811945,0.461169461,0.05288390555466472,0.7858642,0.8954397,0.5674025536374342,0.5715761,0.724217,12,0.9354653,0.068273194,0.53180945,0.15357581,1.0,0.6666666666666666,Random Forest,8,hgb_env,Random Forest,False,0.5715761,-0.21428806,-0.061647177
30249,61334,0.34519556,61,0.027386751782226562,0.11144268569598055,0.34519556,-0.3524958,0.15493756200000008,0.22074925599999992,53,3.8177495574387823,1.361934226391851,-0.010332223,0.12605654,0.008021948,0.17518893,-4.3611544e-05,0.13957553,10.317432285653306,0.05512796930555872,0.36252107062398575,-0.2588891438300761,23221,0.33866394,0.00946562822284921,0.33117975800000005,0.013159166419204527,0.314289036,0.022001051203693917,1.3063476,1.2159156,1.4021566503531928,1.0223635,1.2540518,11,0.53106743,0.42982605,0.53930527,0.19593441,0.5454545454545454,0.6363636363636364,Random Forest,5,hgb_env,Random Forest,False,1.0223635,-0.28398407,-0.052295804
30265,89283,0.30436182,78,0.008625433890820313,0.091949065227825,0.30436182,-0.21670064,0.13365809200000023,0.1841488669999999,70,0.09597785587392144,0.6816715869603491,-0.0018822735,0.14159921,0.0033593492,0.17778312,-0.030838495,0.15593293,9.14950161131899,0.16170632058060394,0.7808517171827276,-0.2559479614024009,290,0.2840106666666667,0.018746951523840684,0.27275688800000003,0.021540244875898434,0.255069078,0.02365220005578,0.7197076,0.81146175,0.7324868917623846,0.6588298,0.7172566,14,0.39473101,0.26858166,0.5719576,0.16031763,0.35714285714285715,0.7142857142857143,Random Forest,6,hgb_env,Random Forest,False,0.6588298,-0.0608778,-0.0024510026
30341,58826,0.26462767,73,0.001413954337050781,0.08628902698794864,0.26462767,-0.2818607,0.10866143400000004,0.15251224649999998,65,2.237766430565023,1.028571106920054,0.001456443,0.14172295,0.0230735,0.16354415,-0.029171571,0.16808069,10.874175677380828,0.4877281759569065,-0.2969317611344873,0.7013265877892185,29247,0.25482734,0.008517486220928105,0.249727172,0.009231667496504645,0.236953183,0.016324420774910663,1.2458438,1.1916075,1.1906442528621142,1.0213773,1.0963074,16,0.45084918,0.3463897,0.35457024,0.25818086,0.4375,0.25,Deep Context LSTM (Always TL),7,hgb_env,Deep Context LSTM (Always TL),True,1.0213773,-0.22446644,-0.14953637
30380,124887,0.5314365,16,0.04057891891152344,0.1893691508271929,0.5314365,-0.55075973,0.276855487,0.35660200249999996,8,0.12662815643691053,0.8549813516975721,0.017341526,0.12588078,-0.0684474,0.13164394,0.0040342244,0.13062252,10.38518930369813,0.14446123578918435,0.4190026128128032,-0.055580328668946445,105,0.5240461233333333,0.006604719433755924,0.51613629,0.012293587105535965,0.475391488,0.045234748472568934,0.72086585,0.7885123,0.7791258568875086,0.7408375,0.75987834,15,0.59546524,0.19639543,0.5829036,0.1860192,0.8,0.8,Deep Context LSTM (No TL),9,hgb_env,Deep Context LSTM (No TL),False,0.7408375,0.019971669,0.03901249
30385,75352,0.4331036,74,0.013340769624511719,0.11960519829451687,0.4331036,-0.40718606,0.15639186700000005,0.2368942385,66,-0.441971300119334,0.8239030679835065,-0.0048592803,0.13995647,-0.015739232,0.16688125,-0.010795558,0.14721972,10.881241009950731,0.49238551815615667,0.3971626343496133,0.2943416499340554,257,0.40802395999999996,0.021948184720081056,0.391178348,0.032854661634814014,0.356051288,0.04336887748148891,0.90905446,0.9487808,0.7137211823056906,0.71845067,0.7879876,11,0.72292775,0.2025623,0.5222445,0.11652856,0.8181818181818182,0.45454545454545453,Random Forest,9,hgb_env,Random Forest,False,0.71845067,-0.1906038,-0.12106687
30425,68092,0.19308144,91,-0.0071264992534296875,0.06769963443417379,0.19308144,-0.18043478,0.082111866,0.099293568,83,-0.5005317270618393,1.5967476881354632,-0.018079042,0.1301621,0.010237424,0.17251982,-0.03959749,0.15408684,10.319836800035663,0.06347532934014229,0.04585115133292681,-0.22651080882415425,15532,0.17422395666666668,0.016331632698368927,0.165769006,0.017964786450263757,0.151579803,0.01931886738964447,1.54277,1.5194519,1.6397546008087114,1.4923964,1.5430304,10,0.55830294,0.32443008,0.8072262,0.13044925,0.5,1.0,Deep Context LSTM (Always TL),6,hgb_env,Deep Context LSTM (Always TL),True,1.4923964,-0.050373673,0.0002603531
30427,89709,0.34020707,77,0.010355487460585937,0.11045821339985265,0.34020707,-0.25562528,0.15041867900000008,0.1929423675,69,0.019606201954574142,0.8387447011968411,-0.004550378,0.13623616,-0.007975535,0.16593425,-0.02771377,0.15003227,12.436410212024452,0.0009991596938861173,0.9899325448662142,0.8730706533644884,227,0.31564942,0.021312941953599448,0.29957922000000003,0.027348703290831722,0.273545327,0.03395509025713591,0.84301937,0.9071027,0.9828878492879327,0.8637942,0.88576627,13,0.34573698,0.20798355,0.37947938,0.16985428,0.23076923076923078,0.23076923076923078,Deep Context LSTM (No TL),9,hgb_env,Deep Context LSTM (No TL),False,0.8637942,0.020774841,0.0427469
30474,68092,0.23902103,74,0.008735518355429687,0.08092225967320167,0.23902103,-0.19647588,0.112805486,0.14483177099999997,66,-0.5873506134716511,0.895214449528833,-0.016190195,0.14139518,0.00741181,0.1629892,-0.041229345,0.1406229,10.33065288561575,0.09932756607255541,-0.09617086422607539,-0.35060742333950073,39753,0.22621554,0.012511017977099234,0.220377848,0.01200926586756951,0.199740218,0.024425732943760957,1.2829722,1.3563325,1.3039805802859752,1.2308648,1.2669177,22,0.5739822,0.29138142,0.5245782,0.26803347,0.5909090909090909,0.5454545454545454,Random Forest,9,hgb_env,Random Forest,False,1.2308648,-0.052107453,-0.016054511
30578,67575,0.28054836,87,0.024769549345683595,0.07591850303547211,0.28054836,-0.2947772,0.11883947840000002,0.14169519099999997,79,-0.264659521320206,0.8202660782369607,-0.022756321,0.14591886,-0.016260797,0.17131202,-0.042096816,0.15717046,10.63485115831497,0.3737444668715703,0.06245125310881302,-0.6690208479540974,486,0.24857597666666667,0.0406880897642717,0.221267888,0.04718110369174367,0.197407709,0.04040090991308637,0.8279799,0.8573058,0.8149395424941355,0.77272904,0.797271,15,0.64273465,0.18369105,0.5853022,0.16598548,0.7333333333333333,0.8,Deep Context LSTM (Always TL),7,hgb_env,Deep Context LSTM (Always TL),True,0.77272904,-0.055250883,-0.030708909
30586,37373,0.2854405,81,0.0019485304645078126,0.08164527513207723,0.2854405,-0.24205832,0.10755527700000002,0.14139857799999994,73,0.7291635282347447,0.8343741423687795,-0.021922693,0.14743319,-0.017391495,0.1773545,-0.045814153,0.15996239,10.6499281848234,0.37578277902347507,0.03412882538009928,-0.6722161450667279,11957,0.2741986,0.011924309213115885,0.264174826,0.01788229651105754,0.23601733400000002,0.03370013981876608,0.6176011,0.67036664,0.5994938283059037,0.5345532,0.57555753,22,0.78711545,0.1918355,0.66446996,0.13130477,0.9090909090909091,0.9090909090909091,Random Forest,11,hgb_env,Random Forest,False,0.5345532,-0.08304793,-0.042043567
30638,125300,0.45019642,42,0.0358618310909375,0.13735225756756875,0.45019642,-0.3407528,0.21034630999999998,0.261045316,34,0.25032671471057766,0.7237913210184825,-0.004874062,0.15485254,-0.024419036,0.152356,-0.04056471,0.15240724,10.9490423186919,0.2690393969946753,0.1758584142999662,-0.7182119967208066,173,0.4193841,0.041512642337755354,0.39302312,0.04653467429130667,0.36332397,0.044975261796142994,1.1958568,1.1340169,0.9475043116167526,0.9657107,1.1701466,7,0.2190564,0.11410426,0.82235,0.14348264,0.0,1.0,Random Forest,5,hgb_env,Random Forest,False,0.9657107,-0.23014611,-0.025710225
30656,136768,0.34704858,59,0.027218708459691408,0.10736025977677237,0.34704858,-0.26657757,0.15717479500000003,0.19909447049999998,51,-0.261549572869568,1.2845893601935607,-0.012685835,0.14786702,-0.03749772,0.1502524,-0.026953101,0.14848514,13.432332947521772,0.0034976468167985672,1.0567638452661412,-1.8892049014045111,161,0.31400086666666666,0.03149892082634153,0.29222884800000004,0.037259288705179534,0.270455622,0.034023675018656496,0.35467848,0.3774423,0.35317094059440857,0.3105345,0.34455007,13,0.58655095,0.13749136,0.25961554,0.18385628,0.7692307692307693,0.07692307692307693,Random Forest,9,hgb_env,Random Forest,False,0.3105345,-0.044143975,-0.010128409
30760,11741,0.49497777,81,0.019994948642041016,0.16683979378884262,0.49497777,-0.49831015,0.21995726300000015,0.292043858,73,-0.12446984741804203,1.290272438139478,-0.01355397,0.11444837,0.0051388443,0.17674097,-0.03337179,0.14777516,10.856307692632143,0.49530116412252845,0.21965296268972193,0.2076726593755109,235,0.4708475266666667,0.021784852158337774,0.44506878800000005,0.039102360639904715,0.405143568,0.049945392605491926,0.51944995,0.48109737,0.5056345722166267,0.4634476,0.49779186,13,0.610372,0.17823915,0.4788128,0.1910279,0.6923076923076923,0.38461538461538464,Deep Context LSTM (Always TL),5,hgb_env,Deep Context LSTM (Always TL),True,0.4634476,-0.05600235,-0.021658093
30788,10818,0.33335906,30,0.05145564468158203,0.11508948069610798,0.33335906,-0.36821064,0.198100679,0.2423150224999999,22,-0.31584410544961355,0.8573787730272976,-0.00041304217,0.150003,-0.01955592,0.16328113,-0.009538395,0.17084633,11.290315104817678,0.0,-0.2925651513705024,0.8007730478758721,121,0.32140996,0.010670771355455052,0.31200583000000004,0.01501314926649304,0.298634199,0.01788843627243373,0.9238407,0.92672867,1.0721662926315108,0.8667649,0.919865,13,0.56337166,0.32545096,0.5606643,0.20211485,0.6153846153846154,0.6153846153846154,Random Forest,6,hgb_env,Random Forest,False,0.8667649,-0.0570758,-0.0039756894
30795,101998,0.26132113,84,0.027528829521972657,0.07110974437376767,0.26132113,-0.18730238,0.12853705700000004,0.146642085,76,-0.05099313731014016,0.7119863740759638,-0.013518918,0.14841683,-0.014869298,0.1722472,-0.038019393,0.16220905,10.646489199918287,0.3751780632083775,-0.005698820008210434,-0.8682680795411828,359,0.22675133,0.029975264236681898,0.2145721,0.027348141546376624,0.19510679,0.027594663529433055,1.1843716,1.1572539,1.1733934411101916,1.120972,1.1584945,6,0.7594583,0.19703545,0.5861199,0.1445287,0.8333333333333334,0.8333333333333334,Deep Context LSTM (No TL),3,hgb_env,Deep Context LSTM (No TL),False,1.120972,-0.06339955,-0.025877118
30808,125300,0.2584405,73,0.04055774353444805,0.08358149993605969,0.2584405,-0.21234353,0.14672356200000006,0.17681538149999998,65,0.30306647944834647,0.7779475853204131,-0.010362553,0.13918425,-0.015577741,0.17407967,-0.00876933,0.15043287,10.88906110772449,0.4911440989085324,0.33267129140310725,0.14078293286088484,191,0.24118417333333333,0.014965247528271408,0.23591088,0.013062573754408049,0.224002312,0.015453800949759029,1.0190753,1.0110182,1.0137454617413308,0.98742723,1.0144647,12,0.40266764,0.17897865,0.7540953,0.12121322,0.16666666666666666,1.0,Random Forest,5,hgb_env,Random Forest,False,0.98742723,-0.03164804,-0.0046105385
30832,118020,0.274078,74,0.008612474512714845,0.1050042742568941,0.274078,-0.2552937,0.147198471,0.17965859349999994,66,0.09409470588975986,2.4043309567766906,-0.009895387,0.12026555,-0.0016928039,0.16553569,-0.026492396,0.15022162,10.907060295933872,0.48848928443904804,0.2562744397980817,0.10231575647208477,9289,0.25818911333333333,0.016772289069537673,0.24890172000000002,0.017675793681256578,0.23466349700000003,0.01928977763072917,2.2159355,2.2044127,2.13232274274514,2.0436532,2.1594484,12,0.5061687,0.2697253,0.49984968,0.18061222,0.5,0.4166666666666667,Random Forest,6,hgb_env,Random Forest,False,2.0436532,-0.17228222,-0.056487083
30868,54218,0.36919162,88,0.013322833479716797,0.09588613159695263,0.36919162,-0.3018109,0.14179315500000003,0.18833487799999996,80,0.3894893696706497,0.8402565575545734,-0.020377086,0.12784258,-0.004989429,0.17388831,-0.024876438,0.15292934,10.313884277319065,0.045949975973003834,0.32152701501875264,-0.33443872482898174,235,0.32384812,0.039328733530937666,0.309551388,0.03408632232509796,0.284944361,0.03593949027344729,0.87808925,0.90841514,1.0162945314908645,0.86357784,0.8766583,10,0.6562951,0.18804358,0.6255414,0.1852758,0.8,0.7,Deep Context LSTM (No TL),7,hgb_env,Deep Context LSTM (No TL),False,0.86357784,-0.014511406,-0.0014309287
30919,67575,0.21049602,71,-0.02124562094214844,0.08707846771337735,0.21049602,-0.23530051,0.09219793500000002,0.12211964075000001,63,-1.6573564963358078,2.280754290646112,-0.016302126,0.13557772,-0.01523881,0.17606016,-0.015470697,0.15343891,10.338557425693576,0.07183482777929895,0.5303696695406196,-0.08402865425766855,13024,0.20340985333333336,0.006150780081618371,0.195552156,0.01593188873242686,0.175425713,0.023969453910037273,0.976099,0.95231616,0.8488481600521215,0.7140963,0.9365875,6,0.5624066,0.27389178,0.74851304,0.14053848,0.6666666666666666,1.0,Random Forest,4,hgb_env,Random Forest,False,0.7140963,-0.2620027,-0.0395115
30981,91961,0.7754174,7,0.1549688335125,0.35213706180700677,0.7754174,-0.8325792,0.53799374,0.6004269279999999,0,-1.097293295575262,0.7413070642881671,0.016866809,0.08467121,0.2844559,0.16649699,-0.27504224,0.08048202,10.310373872466386,0.0,0.15745255527521249,-0.22984120220628687,160,0.7528239933333333,0.0207549230932455,0.744647448,0.018461415464945306,0.714830408,0.03853090054533948,0.6811887,0.7798094,0.6732955581689971,0.5887432,0.6141108,8,0.80294377,0.24488454,0.7639006,0.13338839,0.875,1.0,Deep Context LSTM (No TL),4,hgb_env,Deep Context LSTM (No TL),False,0.5887432,-0.09244549,-0.067077875
31008,61882,0.22366522,76,0.0038060031771941405,0.06164090397643414,0.22366522,-0.20995608,0.08239241800000001,0.09889791839999999,68,0.1461997189764761,1.9877916023468618,-0.0076036085,0.15389062,-0.006093519,0.17267549,-0.029658813,0.15225762,13.356882464846525,0.25810284982778287,0.8822618668164498,-1.7744856028771763,21711,0.17797565,0.04045482101271615,0.164381748,0.034151763453494896,0.1465359898,0.03007777678609841,1.5501741,1.5648937,1.573314454333486,1.4950153,1.5392125,14,0.34924418,0.31861454,0.30643556,0.16276923,0.2857142857142857,0.14285714285714285,Random Forest,6,hgb_env,Random Forest,False,1.4950153,-0.055158854,-0.010961652
31022,73539,0.3074694,73,0.016691298810664064,0.08271985386784103,0.3074694,-0.24306943,0.12024833400000003,0.15277551199999997,65,-0.5630462954631771,0.543129724610216,-0.013935592,0.115689635,-0.011937445,0.16238481,-0.017345924,0.15658028,10.911133930816764,0.4806302420735775,0.05403500834856355,0.7978825733561021,248,0.25735477,0.04400843869157256,0.240344472,0.038909285061078554,0.219622394,0.034232945022980486,1.212076,1.225101,0.9736789041658004,0.9622276,1.066614,11,0.8331802,0.13442552,0.5139016,0.1447323,1.0,0.5454545454545454,Random Forest,8,hgb_env,Random Forest,False,0.9622276,-0.24984837,-0.14546192
31032,10671,0.2321098,93,-0.01292514967513672,0.08077154049836455,0.2321098,-0.25830814,0.09236892900000004,0.13301251649999996,85,1.149587146697047,1.435282701724733,-0.017571487,0.13015118,0.012456723,0.17034742,-0.03886857,0.15196452,10.315003584341676,0.04464732444933528,0.07536402899879525,-0.206166115039566,27213,0.2187417266666667,0.022740427907938163,0.20308473400000002,0.027091144721961814,0.181359512,0.029521491424500973,0.7803944,0.8512705,1.104930463065121,0.7702863,0.885124,10,0.6170772,0.27786288,0.6122263,0.2052768,0.6,0.7,Deep Context LSTM (Always TL),4,hgb_env,Deep Context LSTM (Always TL),True,0.7702863,-0.010108054,0.10472965
31064,38645,0.22798221,80,-0.009058104669941405,0.08749260593973851,0.22798221,-0.23823111,0.11252087100000006,0.1359159635,72,0.13136138126937374,0.859852714851844,-0.0041307965,0.113008186,0.004095148,0.16846853,-0.028808648,0.14711118,10.887837756129022,0.4909749849999019,0.3011410990769056,0.47109444519077215,285,0.22207036000000002,0.005125297346486334,0.21881303800000002,0.006394462625418171,0.201510036,0.020623322260410363,0.45266843,0.48811254,0.5094425505989236,0.44728097,0.47414097,15,0.29222038,0.19796316,0.52898985,0.2215082,0.2,0.4,Deep Context LSTM (No TL),8,hgb_env,Deep Context LSTM (No TL),False,0.44728097,-0.005387455,0.021472543
31247,7271,0.6432886,26,0.02684078815671875,0.20851723015156823,0.6432886,-0.6057321,0.29407161700000006,0.39438249499999994,18,-0.6477208275143997,0.25095594411968286,0.012339986,0.15238063,-0.064461835,0.14621827,0.03575372,0.14142539,11.290315104817678,0.0,-0.41898825009401797,0.6844196464188332,94,0.6321428,0.014109951527911073,0.61218709,0.035059319607281314,0.568343945,0.05187109676951038,1.1078312,1.1011621,1.1026604803923636,1.0910747,1.0960358,7,0.6386609,0.20171608,0.7962929,0.24015258,0.7142857142857143,0.8571428571428571,Random Forest,4,hgb_env,Random Forest,False,1.0910747,-0.016756535,-0.011795402
31257,16034,0.2953672,73,0.010157196032558593,0.10286078959365648,0.2953672,-0.2800537,0.13302116300000008,0.1700100955,65,0.0242725261589377,1.274825533039332,0.006734882,0.13823088,0.0074842162,0.16916798,-0.026891246,0.16202728,10.910532614863959,0.4813774089332347,-0.16407181080657282,0.797949418606106,30757,0.29126386666666665,0.0042573210313216325,0.28603526,0.008098035090884711,0.263512058,0.030404198584177235,0.89990044,0.80143994,0.7613216646984267,0.681891,0.73545104,23,0.39037776,0.2947683,0.44266203,0.22430666,0.43478260869565216,0.34782608695652173,Random Forest,13,hgb_env,Random Forest,False,0.681891,-0.21800941,-0.1644494
31324,132086,0.22564562,88,-0.007047638423853321,0.07067555178402211,0.22564562,-0.17425802,0.08479032100000003,0.11568959449999999,80,0.34330002589069625,1.424655300507566,-0.008879772,0.12750585,0.0054522553,0.15925056,-0.01584772,0.14652717,10.958334759098225,0.4690884368901416,0.106370250480448,-0.0837718949017502,14913,0.19906805666666663,0.023162246293877312,0.191493932,0.019386030533527745,0.181496027,0.016903110303571046,0.88966143,0.93706894,0.8426946647068893,0.84784204,0.8938493,24,0.6096689,0.22153519,0.5370968,0.2318347,0.625,0.4166666666666667,Random Forest,14,hgb_env,Random Forest,False,0.84784204,-0.041819394,0.004187882
31343,68092,0.23565331,73,0.009129433246875,0.08521172174213969,0.23565331,-0.212239,0.12373619560000002,0.1525081725,65,-0.45458657326630925,0.8364709333904111,-0.0065685757,0.1309046,-0.015454973,0.18522131,-0.022393271,0.15772483,10.33834939144244,0.0708410906859762,0.5604797611147126,-0.1541361280063576,220,0.22143596333333335,0.012816107012202788,0.215268128,0.012556438113994341,0.20108072899999999,0.01763487097960769,1.3893996,1.424236,1.1210662870457755,1.1208131,1.2583894,14,0.87634784,0.11986137,0.50036585,0.2494434,1.0,0.5,Random Forest,13,hgb_env,Random Forest,False,1.1208131,-0.26858652,-0.1310103
31403,67575,0.28540343,77,0.012326879472910156,0.09448117876118259,0.28540343,-0.2502542,0.13962228900000004,0.1553232625,69,-0.09581500401563378,0.9203512558963959,-0.008270476,0.1529868,-0.0063942615,0.171556,-0.029854331,0.15126233,13.35783008929968,0.25653398593675686,0.9014097694229813,-1.824671470433029,181,0.2760105533333333,0.008864724905242859,0.257380434,0.02639463119595591,0.228602537,0.03539742573243301,0.68389,0.68599015,0.7024753943915587,0.66045713,0.660981,14,0.43098873,0.25066045,0.34724045,0.2538237,0.2857142857142857,0.35714285714285715,Deep Context LSTM (No TL),6,hgb_env,Deep Context LSTM (No TL),False,0.66045713,-0.02343285,-0.022908986
31425,47390,0.2813055,97,0.009807763569511718,0.1052522495407707,0.2813055,-0.26773873,0.15376493100000008,0.1904025445,89,0.3434853939021167,0.5947821935972022,-0.015841706,0.120390765,-0.00550861,0.1768468,-0.043649048,0.15144877,10.829393830655766,0.4961654232511393,0.005388287398005479,-0.03920898958404417,304,0.27615454,0.0051579039664189225,0.273232178,0.005454763122328958,0.26423175099999996,0.01281242110727401,0.50052077,0.54117835,0.44847099165312193,0.4333831,0.4677313,12,0.3133004,0.31105432,0.5045403,0.17905718,0.25,0.4166666666666667,Deep Context LSTM (No TL),6,hgb_env,Deep Context LSTM (No TL),False,0.4333831,-0.06713766,-0.03278947
31482,64997,0.28520164,107,0.010943555605859375,0.08852125094438051,0.28520164,-0.24517862,0.12729770200000004,0.16623085399999998,99,0.6105233829838942,0.6607314472590504,-0.012325644,0.14288615,-6.058492e-05,0.1627937,-0.02940079,0.15278699,12.516975606549652,0.012003660132101718,0.8684560139252292,-0.4341707416726248,226,0.25898945333333334,0.022700831798906248,0.2499001,0.02031652911781931,0.234944803,0.021531584905782296,0.8090145,0.78716993,0.5380512857496583,0.5553217,0.6866678,13,0.083605245,0.09647554,0.46044368,0.24005143,0.0,0.38461538461538464,Random Forest,13,hgb_env,Random Forest,False,0.5553217,-0.2536928,-0.1223467
31515,69646,0.33165225,75,-0.0008997041480273439,0.10733180903618057,0.33165225,-0.32594278,0.14195246200000003,0.161875411,67,-0.02497956442887341,1.3422586909339704,-0.017408367,0.12927894,-0.007355402,0.17184386,-0.02567384,0.15035535,10.32759640064247,0.084940985729592,0.09213430056600684,-0.2761257276750863,60070,0.28360771,0.041910290641491585,0.25714942,0.04684031371294868,0.22951352200000003,0.04282287046063062,1.1457666,1.2113782,1.175262626570205,1.1486661,1.172718,12,0.4806763,0.19769534,0.54830986,0.18515441,0.4166666666666667,0.5833333333333334,Random Forest,8,hgb_env,Random Forest,False,1.1486661,0.0028995275,0.026951432
31528,44913,0.2993906,38,0.01423035102328125,0.09710101152080247,0.2993906,-0.2765716,0.14042557200000017,0.17956544149999998,30,0.029137524930099423,0.8955639393620424,-0.02717721,0.14242361,-0.049914233,0.15087678,-0.002689254,0.15270805,12.465230492880872,0.0,0.8823918444646727,-0.18699770238511865,158,0.2828481166666667,0.015725037410551167,0.27109594600000003,0.01958758510996904,0.253526024,0.022727703308216045,0.86938965,0.8454265,0.8753510577432856,0.8305656,0.86133355,11,0.78324413,0.18210067,0.49805257,0.21801618,0.9090909090909091,0.36363636363636365,Deep Context LSTM (Always TL),4,hgb_env,Deep Context LSTM (Always TL),True,0.8305656,-0.03882408,-0.008056104
