site_id,n_observations,share_obs_helped_by_always_tl,share_obs_harmed_by_always_tl,mean_delta_abs_error_always_tl_vs_no_tl,mean_delta_abs_error_selective_vs_no_tl,mean_delta_abs_error_selective_vs_always_tl,selective_partial_rescue_rate,selective_full_rescue_rate,cosine_similarity,months_used,Deep Context LSTM (No TL),Deep Context LSTM (Always TL),Context-Aware Selective Learning,delta_rmse_always_tl_vs_no_tl,delta_rmse_selective_vs_no_tl,delta_rmse_selective_vs_always_tl,always_tl_site_regime,selective_partial_rescue_site,selective_full_rescue_site
29366,20,0.6,0.4,-0.0340059,0.005635788,0.039641686,0.35,0.2,0.33681178,73.0,0.8639339804649353,0.8434587121009827,0.8529567718505859,-0.020475268363952637,-0.010977208614349365,0.009498059749603271,helped,False,False
29373,14,0.35714285714285715,0.6428571428571429,0.068178885,-0.009129619,-0.0773085,0.5714285714285714,0.21428571428571427,0.29503244,72.0,0.8646940588951111,0.9370984435081482,0.890191376209259,0.07240438461303711,0.02549731731414795,-0.04690706729888916,harmed,True,False
29419,30,0.7,0.3,-0.09869424,-0.035715304,0.06297894,0.16666666666666666,0.03333333333333333,0.2343009,75.0,1.5452425479888916,1.4270457029342651,1.4761955738067627,-0.11819684505462646,-0.0690469741821289,0.04914987087249756,helped,False,False
29465,18,0.6111111111111112,0.3888888888888889,0.013894952,0.003546829,-0.010348123,0.1111111111111111,0.0,0.41363707,33.0,1.0117344856262207,1.0887371301651,1.1101131439208984,0.0770026445388794,0.09837865829467773,0.02137601375579834,harmed,False,False
29476,36,0.7222222222222222,0.2777777777777778,-0.11823053,-0.06065091,0.057579618,0.19444444444444445,0.05555555555555555,0.28703186,71.0,1.0884954929351807,0.9619746804237366,1.0282810926437378,-0.1265208125114441,-0.06021440029144287,0.06630641222000122,helped,False,False
29532,19,0.42105263157894735,0.5789473684210527,0.017266544,-0.13605575,-0.1533223,0.5263157894736842,0.3157894736842105,0.38090703,68.0,0.8303367495536804,0.8114591240882874,0.6094258427619934,-0.018877625465393066,-0.220910906791687,-0.20203328132629395,helped,False,False
29570,16,0.375,0.625,0.040516607,-0.12132507,-0.16184168,0.625,0.25,0.27907047,74.0,1.1775434017181396,1.1570217609405518,1.0783835649490356,-0.02052164077758789,-0.099159836769104,-0.07863819599151611,helped,False,False
29581,6,0.6666666666666666,0.3333333333333333,-0.022334462,-0.09164063,-0.06930617,0.3333333333333333,0.16666666666666666,,,1.3581821918487549,1.289345145225525,1.2644399404525757,-0.06883704662322998,-0.0937422513961792,-0.02490520477294922,helped,False,False
29599,16,0.5625,0.4375,-0.017178869,-0.019915417,-0.002736548,0.375,0.125,0.22535819,75.0,1.4871467351913452,1.4765454530715942,1.4597257375717163,-0.010601282119750977,-0.027420997619628906,-0.01681971549987793,helped,False,False
29680,17,0.23529411764705882,0.7647058823529411,0.04900894,0.011490809,-0.037518132,0.5294117647058824,0.11764705882352941,0.39026245,75.0,1.3775829076766968,1.4404761791229248,1.4014897346496582,0.06289327144622803,0.023906826972961426,-0.0389864444732666,harmed,True,False
29708,14,0.7857142857142857,0.21428571428571427,-0.09180119,-0.048162766,0.043638427,0.21428571428571427,0.07142857142857142,0.1594778,71.0,0.9187513589859009,0.8412266373634338,0.8540502190589905,-0.07752472162246704,-0.0647011399269104,0.01282358169555664,helped,False,False
29740,19,0.631578947368421,0.3684210526315789,-0.0261679,-0.018932987,0.0072349124,0.3157894736842105,0.10526315789473684,0.320812,42.0,1.3285146951675415,1.2703620195388794,1.2723451852798462,-0.05815267562866211,-0.05616950988769531,0.001983165740966797,helped,False,False
29756,19,0.5263157894736842,0.47368421052631576,0.01921507,-0.043052755,-0.062267818,0.47368421052631576,0.15789473684210525,0.2620216,76.0,0.9484882354736328,1.0037684440612793,0.9236420392990112,0.055280208587646484,-0.024846196174621582,-0.08012640476226807,harmed,True,True
29794,11,0.36363636363636365,0.6363636363636364,0.035590604,0.023602914,-0.01198769,0.45454545454545453,0.18181818181818182,0.26495233,69.0,4.218478679656982,4.189244270324707,4.1873884201049805,-0.02923440933227539,-0.031090259552001953,-0.0018558502197265625,helped,False,False
29812,17,0.5882352941176471,0.4117647058823529,0.005472681,-0.38280475,-0.3882774,0.4117647058823529,0.35294117647058826,0.19760868,88.0,0.9772154092788696,1.0036547183990479,0.5885919332504272,0.026439309120178223,-0.3886234760284424,-0.4150627851486206,harmed,True,True
29828,16,0.25,0.75,0.04084173,0.0033823103,-0.037459422,0.5625,0.375,0.6414941,18.0,0.8313894271850586,0.8651999831199646,0.7901151776313782,0.033810555934906006,-0.04127424955368042,-0.07508480548858643,harmed,True,True
29829,16,0.1875,0.8125,0.10530403,0.038214125,-0.06708991,0.6875,0.375,0.23433611,72.0,1.0549449920654297,1.1746057271957397,1.0941005945205688,0.11966073513031006,0.03915560245513916,-0.0805051326751709,harmed,True,False
29848,15,0.3333333333333333,0.6666666666666666,0.03710007,0.025020305,-0.012079763,0.6,0.13333333333333333,0.25596964,83.0,0.6506743431091309,0.7028337121009827,0.6923326849937439,0.05215936899185181,0.04165834188461304,-0.01050102710723877,harmed,True,False
29861,17,0.6470588235294118,0.35294117647058826,-0.037091423,-0.0073042633,0.029787162,0.35294117647058826,0.0,0.33707836,42.0,0.8279494047164917,0.7821162343025208,0.8135950565338135,-0.04583317041397095,-0.014354348182678223,0.031478822231292725,helped,False,False
29908,19,0.7368421052631579,0.2631578947368421,-0.07341274,-0.06643989,0.006972854,0.10526315789473684,0.10526315789473684,0.2268546,72.0,0.9153224229812622,0.8344168663024902,0.858594536781311,-0.08090555667877197,-0.05672788619995117,0.0241776704788208,helped,False,False
29909,15,0.5333333333333333,0.4666666666666667,0.07827683,0.0030970057,-0.075179815,0.4,0.0,,,1.5582823753356934,1.675710678100586,1.5639410018920898,0.11742830276489258,0.005658626556396484,-0.1117696762084961,harmed,True,False
29931,32,0.625,0.375,-0.073476,-0.034633055,0.038842946,0.28125,0.0625,0.20087205,87.0,1.220929503440857,1.1657098531723022,1.174409031867981,-0.05521965026855469,-0.04652047157287598,0.008699178695678711,helped,False,False
29961,34,0.5882352941176471,0.4117647058823529,-0.08959832,-0.06382831,0.02577001,0.29411764705882354,0.058823529411764705,0.25220582,72.0,1.3164969682693481,1.2595587968826294,1.250008225440979,-0.05693817138671875,-0.06648874282836914,-0.00955057144165039,helped,False,False
29971,15,0.26666666666666666,0.7333333333333333,0.087814346,0.0048104674,-0.083003886,0.6666666666666666,0.4,0.8236875,5.0,0.9824439883232117,1.05727219581604,0.9789084792137146,0.07482820749282837,-0.0035355091094970703,-0.07836371660232544,harmed,True,True
29982,19,0.6842105263157895,0.3157894736842105,-0.05864446,-0.050932843,0.0077116145,0.3157894736842105,0.0,0.38828057,78.0,0.7543991804122925,0.7267659902572632,0.7248760461807251,-0.027633190155029297,-0.029523134231567383,-0.001889944076538086,helped,False,False
29997,17,0.23529411764705882,0.7647058823529411,0.07454708,-0.015642067,-0.09018915,0.7058823529411765,0.29411764705882354,0.8803168,2.0,0.9302309155464172,1.0427521467208862,0.9494767785072327,0.112521231174469,0.01924586296081543,-0.09327536821365356,harmed,True,False
30035,19,0.5789473684210527,0.42105263157894735,-0.050690103,-0.06559539,-0.014905285,0.42105263157894735,0.05263157894736842,0.26242867,76.0,0.9794365763664246,0.9555148482322693,0.9344824552536011,-0.023921728134155273,-0.044954121112823486,-0.021032392978668213,helped,False,False
30066,18,0.5,0.5,0.020943215,0.015903868,-0.005039347,0.3888888888888889,0.1111111111111111,0.24604635,131.0,0.5608081221580505,0.5983961224555969,0.5858155488967896,0.03758800029754639,0.025007426738739014,-0.012580573558807373,harmed,True,False
