site_id,Baseline LSTM (No TL),Baseline LSTM (TL),Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
31257,0.8175306916236877,0.7899582386016846,0.8577419519424438,0.839749276638031,0.9498841166496277,0.8890656969732046,0.8890656969732046
31324,1.8765668869018555,1.8931022882461548,1.8887653350830078,1.9513598680496216,2.014359712600708,1.8564264874837573,1.8564264874837573
31343,1.2257200479507446,1.2217971086502075,1.2154998779296875,1.2958894968032837,1.264527678489685,1.2601976976056577,1.2601976976056577
31403,1.4608198404312134,1.5102262496948242,1.5172288417816162,1.554274320602417,1.5050806999206543,1.4029153705328978,1.5050805652127712
31425,1.307533621788025,1.2635388374328613,0.926561176776886,0.9062421917915344,0.9926977753639221,1.0762167830564335,1.0762167830564335
31482,1.068759560585022,1.0110615491867065,0.6141790151596069,0.7321685552597046,0.6869947910308838,0.6724422495892736,0.6724422495892736
31515,1.5051556825637817,1.4984772205352783,1.5457087755203247,1.5143941640853882,1.5155894756317139,1.666483695681375,1.5155894426923004
31528,1.066726565361023,1.043344259262085,1.144301414489746,1.1049083471298218,1.1220735311508179,1.2230678348427124,1.104908337738793
31541,0.780324399471283,0.7965050935745239,0.7737412452697754,0.7416244149208069,0.8219066858291626,0.7394464525521777,0.7394464525521777
31543,1.1820740699768066,1.2337889671325684,0.7568318247795105,1.0329034328460693,0.9416866898536682,0.6263705755759853,1.0329033994648376
31567,0.6949567794799805,0.6671126484870911,0.679307222366333,0.6568571329116821,0.7200279235839844,0.7587453699309075,0.7587453699309075
31593,0.9704833030700684,0.9722552299499512,0.9898639917373657,0.9675208926200867,0.976800799369812,0.984407968359968,0.9768007949113249
31631,0.9971351623535156,0.9480800032615662,0.7332957983016968,0.7835344672203064,0.6545335650444031,0.7626067390134594,0.783534452829006
31642,0.9189754128456116,0.9074205160140991,0.8967946171760559,0.9359259009361267,0.8962838053703308,1.0195897333138202,0.8962837676893792
31683,1.9804288148880005,2.032045602798462,2.0167863368988037,2.09393310546875,2.0513241291046143,2.1237715247356213,2.051324156970446
31688,0.4312146008014679,0.4091496169567108,0.43107956647872925,0.427052766084671,0.49622154235839844,0.4115449741675009,0.4270527834868207
31696,2.240635871887207,2.2876548767089844,2.176950216293335,2.2140395641326904,2.157193899154663,2.142091566484531,2.142091566484531
31792,0.7187000513076782,0.7853431701660156,0.4834243059158325,0.7160152792930603,0.5464343428611755,0.4131543665047371,0.5464342996009737
31854,0.8251295685768127,0.8369305729866028,0.8802658915519714,0.8841176629066467,0.8763464689254761,0.9010365372138968,0.8763465069045056
31920,1.126714825630188,1.0885194540023804,0.913921594619751,0.9351226091384888,0.9086771011352539,0.9185934949560335,0.9351226011871977
