date,water_level_nap_m
2021-01-15T10:21:46+01:00,-0.528
2021-03-22T11:16:43+01:00,-0.588
2021-04-30T10:04:27+02:00,-0.698
2021-07-19T08:12:42+02:00,-0.708
2021-09-23T11:14:00+02:00,-0.818
2021-12-06T11:07:37+01:00,-0.448
2022-01-27T11:46:06+01:00,-0.618
2022-03-29T11:49:50+02:00,-0.648
2022-05-19T12:24:39+02:00,-0.798
2022-07-08T10:21:45+02:00,-0.788
2022-09-27T10:14:33+02:00,-0.688
2022-12-22T12:15:41+01:00,-0.578
2023-01-25T11:35:33+01:00,-0.448
