date,water_level_nap_m
1963-03-14T00:00:00+01:00,-0.44
1963-03-29T00:00:00+01:00,-0.34
1963-04-17T00:00:00+01:00,-0.34
1963-04-28T00:00:00+01:00,-0.34
1963-05-14T00:00:00+01:00,-0.26
1963-05-28T00:00:00+01:00,-0.3
1963-06-14T00:00:00+01:00,-0.32
1963-07-15T00:00:00+01:00,-0.34
1963-07-30T00:00:00+01:00,-0.33
1963-08-07T00:00:00+01:00,-0.27
1963-08-14T00:00:00+01:00,-0.32
1963-08-29T00:00:00+01:00,-0.15
1963-09-13T00:00:00+01:00,-0.24
1963-09-26T00:00:00+01:00,-0.3
1963-10-28T00:00:00+01:00,-0.29
1963-11-28T00:00:00+01:00,-0.16
1963-12-13T00:00:00+01:00,-0.35
1964-01-15T00:00:00+01:00,-0.43
1964-01-28T00:00:00+01:00,-0.12
1964-02-14T00:00:00+01:00,-0.39
1964-02-28T00:00:00+01:00,-0.39
1964-03-12T00:00:00+01:00,-0.41
1964-03-25T00:00:00+01:00,-0.36
1964-04-13T00:00:00+01:00,-0.33
1964-04-27T00:00:00+01:00,-0.41
1964-05-27T00:00:00+01:00,-0.38
1964-06-14T00:00:00+01:00,-0.38
1964-06-28T00:00:00+01:00,-0.39
1964-07-13T00:00:00+01:00,-0.37
1964-08-13T00:00:00+01:00,-0.39
1964-08-27T00:00:00+01:00,-0.3
1964-09-13T00:00:00+01:00,-0.25
1964-09-27T00:00:00+01:00,-0.36
1964-10-27T00:00:00+01:00,-0.14
1964-11-13T00:00:00+01:00,-0.29
1964-11-27T00:00:00+01:00,-0.13
1964-12-13T00:00:00+01:00,-0.09
1965-01-14T00:00:00+01:00,-0.11
1965-01-28T00:00:00+01:00,-0.12
1965-02-14T00:00:00+01:00,-0.29
1965-02-28T00:00:00+01:00,-0.32
1965-03-14T00:00:00+01:00,-0.38
1965-03-29T00:00:00+01:00,-0.26
1965-04-14T00:00:00+01:00,-0.27
1965-04-28T00:00:00+01:00,-0.31
1965-05-14T00:00:00+01:00,-0.04
1965-05-28T00:00:00+01:00,-0.18
1965-06-14T00:00:00+01:00,-0.24
1965-06-28T00:00:00+01:00,-0.2
1965-07-14T00:00:00+01:00,-0.24
1965-07-28T00:00:00+01:00,-0.17
1965-08-14T00:00:00+01:00,-0.27
