date,water_level_nap_m
1976-11-25T00:00:00+01:00,-2.1
1976-12-23T00:00:00+01:00,-2.08
1977-02-08T02:00:00+01:00,-2.02
1977-04-12T03:00:00+02:00,-2.01
1977-06-20T03:00:00+02:00,-2.09
1977-09-13T03:00:00+02:00,-2.1
1977-11-01T02:00:00+01:00,-2.11
1977-12-20T02:00:00+01:00,-2.04
1978-02-14T02:00:00+01:00,-2.04
1978-04-10T03:00:00+02:00,-2.04
1978-06-05T03:00:00+02:00,-2.12
1978-08-07T03:00:00+02:00,-2.11
1978-10-31T02:00:00+01:00,-2.09
1978-12-20T02:00:00+01:00,-2.01
1979-03-13T02:00:00+01:00,-1.93
1979-05-02T03:00:00+02:00,-1.91
1979-06-18T03:00:00+02:00,-1.94
1979-07-23T03:00:00+02:00,-2.14
1979-10-09T02:00:00+01:00,-2.2
1979-11-28T02:00:00+01:00,-2.03
1980-02-20T02:00:00+01:00,-2.05
1980-05-06T03:00:00+02:00,-2.07
1980-07-24T03:00:00+02:00,-2.0
1980-10-06T02:00:00+01:00,-2.12
1980-12-20T02:00:00+01:00,-1.92
1981-03-03T02:00:00+01:00,-2.07
1981-05-22T03:00:00+02:00,-2.02
1981-08-24T03:00:00+02:00,-2.14
1981-11-02T02:00:00+01:00,-1.97
1981-12-11T02:00:00+01:00,-1.87
1982-02-17T02:00:00+01:00,-2.05
1982-04-20T03:00:00+02:00,-2.09
1982-06-21T03:00:00+02:00,-2.12
1982-08-17T03:00:00+02:00,-2.07
1982-10-05T02:00:00+01:00,-2.22
1982-11-26T02:00:00+01:00,-1.97
1983-01-31T02:00:00+01:00,-2.03
1983-04-05T03:00:00+02:00,-2.0
1983-05-30T03:00:00+02:00,-1.98
1983-08-03T03:00:00+02:00,-2.25
1983-10-03T02:00:00+01:00,-2.07
1983-12-05T02:00:00+01:00,-2.04
1984-02-06T02:00:00+01:00,-1.92
1984-04-25T03:00:00+02:00,-2.1
1984-07-09T03:00:00+02:00,-2.09
1984-09-24T03:00:00+02:00,-2.07
1984-12-11T02:00:00+01:00,-2.04
1985-03-01T02:00:00+01:00,-1.87
1985-05-02T03:00:00+02:00,-2.03
1985-07-02T03:00:00+02:00,-1.97
1985-09-20T03:00:00+02:00,-2.06
1985-12-04T02:00:00+01:00,-2.02
1986-03-10T02:00:00+01:00,-2.09
1986-05-06T03:00:00+02:00,-2.02
1986-07-25T03:00:00+02:00,-2.08
1986-09-30T02:00:00+01:00,-2.14
1986-12-09T02:00:00+01:00,-2.05
1987-02-24T02:00:00+01:00,-2.08
1987-05-11T03:00:00+02:00,-2.1
1987-07-23T03:00:00+02:00,-1.96
1987-09-21T03:00:00+02:00,-2.07
1987-12-04T02:00:00+01:00,-2.01
1988-02-25T02:00:00+01:00,-1.99
1988-04-25T03:00:00+02:00,-2.04
1988-07-07T03:00:00+02:00,-2.08
1988-09-20T03:00:00+02:00,-2.08
1988-11-29T02:00:00+01:00,-2.05
1989-04-24T03:00:00+02:00,-2.02
1989-07-04T03:00:00+02:00,-2.03
1989-09-21T03:00:00+02:00,-2.12
1989-11-28T02:00:00+01:00,-2.06
1990-02-03T02:00:00+01:00,-1.99
1990-04-23T03:00:00+02:00,-2.05
1990-07-24T03:00:00+02:00,-2.15
1990-10-10T02:00:00+01:00,-2.06
1990-12-17T02:00:00+01:00,-2.02
1991-01-31T02:00:00+01:00,-2.05
1991-04-24T03:00:00+02:00,-2.03
1991-07-11T03:00:00+02:00,-2.0
1991-10-07T02:00:00+01:00,-2.06
1992-02-05T02:00:00+01:00,-2.07
1992-04-23T03:00:00+02:00,-2.06
1992-07-02T03:00:00+02:00,-2.11
1992-09-08T03:00:00+02:00,-2.01
1993-02-09T02:00:00+01:00,-2.06
1993-04-26T03:00:00+02:00,-2.07
1993-07-14T03:00:00+02:00,-2.14
1993-10-12T02:00:00+01:00,-2.02
1993-12-15T02:00:00+01:00,-1.94
1994-02-02T02:00:00+01:00,-2.01
1994-04-27T03:00:00+02:00,-2.05
1994-07-13T03:00:00+02:00,-2.18
1994-10-06T02:00:00+01:00,-1.93
1994-12-12T02:00:00+01:00,-2.02
1995-02-03T02:00:00+01:00,-1.94
1995-05-02T03:00:00+02:00,-2.06
1995-07-13T03:00:00+02:00,-2.1
1995-10-09T02:00:00+01:00,-2.02
1995-12-13T02:00:00+01:00,-2.11
1996-02-06T02:00:00+01:00,-2.11
1996-03-25T02:00:00+01:00,-2.08
1996-06-21T03:00:00+02:00,-2.11
1996-09-16T03:00:00+02:00,-2.14
1996-11-25T02:00:00+01:00,-1.8
1997-02-10T02:00:00+01:00,-1.91
1997-04-09T03:00:00+02:00,-2.04
1997-07-01T03:00:00+02:00,-1.96
1997-09-02T03:00:00+02:00,-2.16
1998-01-07T02:00:00+01:00,-1.93
1998-03-26T02:00:00+01:00,-2.01
1998-06-04T03:00:00+02:00,-2.41
1998-08-13T03:00:00+02:00,-2.34
1998-10-27T02:00:00+01:00,-2.04
1999-02-05T02:00:00+01:00,-1.98
1999-02-18T02:00:00+01:00,-1.96
1999-03-31T03:00:00+02:00,-1.98
1999-06-07T03:00:00+02:00,-2.02
1999-08-12T03:00:00+02:00,-2.02
1999-10-18T03:00:00+02:00,-2.0
2000-01-10T02:00:00+01:00,-1.97
2000-03-07T02:00:00+01:00,-1.95
2000-05-10T03:00:00+02:00,-2.02
2000-07-05T03:00:00+02:00,-2.03
2000-11-02T02:00:00+01:00,-1.9
2001-01-11T02:00:00+01:00,-1.96
2001-03-05T02:00:00+01:00,-2.02
2001-05-02T03:00:00+02:00,-1.97
2001-07-05T03:00:00+02:00,-2.07
2001-08-28T03:00:00+02:00,-1.98
2001-08-31T03:00:00+02:00,-2.09
2001-11-05T02:00:00+01:00,-2.1
2002-01-17T02:00:00+01:00,-2.01
2002-02-26T02:00:00+01:00,-1.89
2002-05-07T03:00:00+02:00,-2.03
2002-07-12T03:00:00+02:00,-2.02
2002-09-12T03:00:00+02:00,-2.09
2002-11-01T02:00:00+01:00,-2.06
2003-01-14T02:00:00+01:00,-2.01
2003-03-05T02:00:00+01:00,-2.06
2003-04-08T03:00:00+02:00,-2.06
2003-06-02T03:00:00+02:00,-2.02
2003-08-04T03:00:00+02:00,-2.13
2003-09-23T03:00:00+02:00,-2.11
2003-11-06T02:00:00+01:00,-2.03
2004-01-06T02:00:00+01:00,-2.03
2004-02-26T02:00:00+01:00,-2.05
2004-04-20T03:00:00+02:00,-2.03
2004-06-11T03:00:00+02:00,-2.14
2004-08-16T03:00:00+02:00,-2.06
2004-10-06T03:00:00+02:00,-2.0
2004-11-18T02:00:00+01:00,-2.02
2005-01-04T02:00:00+01:00,-2.05
2005-03-14T02:00:00+01:00,-1.98
2005-04-19T03:00:00+02:00,-1.97
2005-06-07T03:00:00+02:00,-2.01
2005-08-09T03:00:00+02:00,-2.0
2005-10-05T03:00:00+02:00,-2.07
2005-12-01T02:00:00+01:00,-1.96
2006-02-13T02:00:00+01:00,-2.07
2006-04-04T03:00:00+02:00,-1.98
2006-05-23T03:00:00+02:00,-2.02
2006-07-07T03:00:00+02:00,-2.02
2006-07-21T03:00:00+02:00,-2.08
2006-09-12T03:00:00+02:00,-2.03
2006-10-25T03:00:00+02:00,-1.97
2006-12-06T02:00:00+01:00,-1.96
2007-01-11T02:00:00+01:00,-1.91
2007-02-19T02:00:00+01:00,-2.02
2007-04-10T03:00:00+02:00,-2.05
2007-05-31T03:00:00+02:00,-2.03
2007-07-11T03:00:00+02:00,-1.98
2007-11-08T02:00:00+01:00,-2.04
2008-01-16T02:00:00+01:00,-1.97
2008-02-21T02:00:00+01:00,-2.03
2008-04-02T03:00:00+02:00,-1.93
2008-06-04T03:00:00+02:00,-2.01
2008-08-01T03:00:00+02:00,-2.07
2008-09-03T03:00:00+02:00,-2.07
2008-10-06T03:00:00+02:00,-1.94
2008-11-11T02:00:00+01:00,-1.88
2008-11-26T02:00:00+01:00,-1.98
2009-01-14T12:34:00+01:00,-2.07
2009-02-23T12:17:00+01:00,-2.0
2009-03-30T09:06:00+02:00,-2.06
2009-05-14T09:44:00+02:00,-2.1
2009-07-10T09:46:00+02:00,-2.05
2009-10-01T10:07:00+02:00,-2.12
2010-03-02T10:13:00+01:00,-1.97
2010-05-20T08:00:00+02:00,-2.05
2010-06-21T14:21:00+02:00,-2.04
2010-08-18T12:21:00+02:00,-1.99
2010-10-18T09:21:00+02:00,-2.05
2010-11-22T10:40:00+01:00,-1.98
2011-01-12T09:03:00+01:00,-1.95
