date,water_level_nap_m
2021-01-14T10:56:40+01:00,-0.707
2021-03-24T11:52:02+01:00,-0.817
2021-05-06T09:05:03+02:00,-0.907
2021-07-22T07:32:08+02:00,-1.107
2021-09-27T08:43:00+02:00,-1.017
2021-12-08T11:26:41+01:00,-0.637
2022-02-02T12:01:53+01:00,-0.767
2022-03-31T09:38:59+02:00,-0.777
2022-05-18T09:24:39+02:00,-0.897
2022-07-19T12:49:01+02:00,-0.967
2022-09-21T14:46:41+02:00,-0.967
2022-12-29T09:11:50+01:00,-0.767
2023-01-26T11:34:13+01:00,-0.697
