date,water_level_nap_m
2021-01-15T11:06:18+01:00,-1.674
2021-03-22T11:50:20+01:00,-1.744
2021-04-29T10:23:33+02:00,-1.804
2021-07-19T07:10:43+02:00,-1.914
2021-09-23T12:00:00+02:00,-2.004
2021-12-06T08:35:48+01:00,-1.664
2022-01-27T08:43:28+01:00,-1.774
2022-03-29T09:23:24+02:00,-1.834
2022-05-19T09:38:52+02:00,-1.954
2022-07-08T08:47:09+02:00,-1.964
2022-09-28T10:04:10+02:00,-1.734
2022-12-22T11:42:43+01:00,-1.744
2023-01-25T12:24:34+01:00,-1.624
