date,water_level_nap_m
1978-09-19T03:00:00+02:00,-0.64
1978-10-03T02:00:00+01:00,-0.55
1978-11-20T02:00:00+01:00,-0.75
1979-02-09T02:00:00+01:00,-0.51
1979-03-07T02:00:00+01:00,-0.47
1979-04-12T03:00:00+02:00,-0.54
1979-06-08T03:00:00+02:00,-0.39
1979-09-20T03:00:00+02:00,-0.69
1979-11-19T02:00:00+01:00,-0.56
1980-01-23T02:00:00+01:00,-0.57
1980-03-31T02:00:00+01:00,-0.52
1980-07-01T03:00:00+02:00,-0.45
1980-09-09T03:00:00+02:00,-0.51
1980-11-19T02:00:00+01:00,-0.46
1981-02-04T02:00:00+01:00,-0.43
1981-04-06T03:00:00+02:00,-0.43
1981-07-27T03:00:00+02:00,-0.47
1981-10-07T02:00:00+01:00,-0.56
1981-12-03T02:00:00+01:00,-0.44
1982-02-06T02:00:00+01:00,-0.56
1982-04-08T03:00:00+02:00,-0.51
1982-06-02T03:00:00+02:00,-0.54
1982-08-04T03:00:00+02:00,-0.51
1982-09-30T02:00:00+01:00,-0.6
1982-11-22T02:00:00+01:00,-0.45
1983-01-21T02:00:00+01:00,-0.51
1983-03-23T02:00:00+01:00,-0.42
1983-05-25T03:00:00+02:00,-0.3
1983-07-18T03:00:00+02:00,-0.5
1983-09-21T03:00:00+02:00,-0.28
1983-11-28T02:00:00+01:00,-0.36
1984-01-20T02:00:00+01:00,-0.42
1984-02-16T02:00:00+01:00,-0.49
1984-03-15T02:00:00+01:00,-0.55
1984-03-21T02:00:00+01:00,-0.61
1984-03-29T03:00:00+02:00,-0.67
1984-04-26T03:00:00+02:00,-0.77
1984-05-24T03:00:00+02:00,-0.66
1984-06-12T03:00:00+02:00,-0.56
1984-06-28T03:00:00+02:00,-0.61
1984-07-26T03:00:00+02:00,-0.53
1984-08-20T03:00:00+02:00,-0.64
1984-08-30T03:00:00+02:00,-0.66
1984-09-27T03:00:00+02:00,-0.48
1984-10-26T02:00:00+01:00,-0.36
1984-11-13T02:00:00+01:00,-0.48
1984-11-16T02:00:00+01:00,-0.48
1984-12-12T02:00:00+01:00,-0.47
1985-02-01T02:00:00+01:00,-0.41
1985-03-26T02:00:00+01:00,-0.54
1985-04-25T03:00:00+02:00,-0.43
1985-05-23T03:00:00+02:00,-0.38
1985-06-19T03:00:00+02:00,-0.41
1985-07-17T03:00:00+02:00,-0.5
1985-08-21T03:00:00+02:00,-0.38
1985-09-26T03:00:00+02:00,-0.56
1985-10-18T02:00:00+01:00,-0.6
1985-11-25T02:00:00+01:00,-0.64
1985-12-12T02:00:00+01:00,-0.59
1986-01-14T02:00:00+01:00,-0.46
1986-03-12T02:00:00+01:00,-0.72
1986-04-09T03:00:00+02:00,-0.63
1986-05-21T03:00:00+02:00,-0.59
1986-06-11T03:00:00+02:00,-0.56
1986-07-16T03:00:00+02:00,-0.67
1986-08-18T03:00:00+02:00,-0.71
1986-09-16T03:00:00+02:00,-0.64
1986-10-17T02:00:00+01:00,-0.75
1986-11-10T02:00:00+01:00,-0.47
1986-12-10T02:00:00+01:00,-0.61
1987-01-28T02:00:00+01:00,-0.66
1987-02-23T02:00:00+01:00,-0.79
1987-03-19T02:00:00+01:00,-0.92
1987-06-01T03:00:00+02:00,-0.71
1988-01-11T02:00:00+01:00,-0.33
1988-03-14T02:00:00+01:00,-0.57
1988-05-19T03:00:00+02:00,-0.67
