date,water_level_nap_m
2021-01-14T11:06:01+01:00,-1.099
2021-03-24T08:59:45+01:00,-1.219
2021-05-06T08:58:10+02:00,-1.549
2021-07-22T07:25:27+02:00,-1.549
2021-12-10T11:17:50+01:00,-0.929
2022-02-02T12:04:44+01:00,-1.049
2022-03-31T09:34:42+02:00,-1.429
2022-05-18T09:32:09+02:00,-1.559
2022-07-19T12:41:38+02:00,-1.369
2022-09-22T11:09:07+02:00,-1.159
2022-12-29T09:21:24+01:00,-0.939
2023-01-26T11:27:20+01:00,-0.859
